date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2014-01-02,2012-07-03,2014-01-02,379,0.21350323749510003,0.10408186359548281,3.324538258575198,-0.004859975719115539,0.025928243060711457,-0.004513621678864488,-0.01150151621335293,-0.01110327781541609,22,True,True
