date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2019-09-03,2018-03-05,2019-09-03,378,0.5186046511627908,0.48139534883720925,0.632716049382716,0.36728395061728397,0.5079787234042553,0.5052910052910053,0.49470899470899465,0.4920212765957447,-5.641488808506782,0.5297852349068035,-4.1582831481168805,0.559303958604092,-5.7806937200849555,0.5930731233032553,-3.965709019099833,0.48029323132102897,0.0,1.0,0.5691489361702128,0.5
2019-09-30,2018-04-02,2019-09-30,378,0.5257009345794392,0.4742990654205608,0.6288343558282208,0.37116564417177916,0.4973404255319149,0.5,0.5,0.5026595744680851,-5.656653403677721,0.5521022993955641,-4.180180565261554,0.5161350375308948,-5.737493143607674,0.596175921086797,-3.997144032412902,0.4800174995634527,1.0,1.0,0.5691489361702128,0.5
2019-10-31,2018-05-01,2019-10-31,380,0.5232558139534884,0.4767441860465116,0.6189024390243902,0.38109756097560976,0.4947089947089947,0.49736842105263157,0.5026315789473684,0.5052910052910053,-5.622477485656589,0.5392262545605752,-4.193288277661833,0.5208428225045696,-5.752613498642513,0.6011513088050139,-4.047758458589029,0.49912939424791986,0.0,1.0,0.5661375661375662,0.5
2019-11-30,2018-05-31,2019-11-29,379,0.5552995391705069,0.4447004608294931,0.5993788819875776,0.40062111801242234,0.5105820105820106,0.5105820105820106,0.4894179894179894,0.4894179894179894,-5.676373626853858,0.5505431469730099,-4.196016219687285,0.5265463855641995,-5.825802136211303,0.6179430006162587,-4.066544151658301,0.5096483520336745,0.0,0.0,0.5729442970822282,0.4986737400530504
2019-12-31,2018-07-02,2019-12-31,378,0.5691244239631337,0.4308755760368663,0.584375,0.415625,0.5105820105820106,0.5132978723404256,0.48670212765957444,0.4894179894179894,-5.727634214380501,0.5693344524639895,-4.2128152903009966,0.5326027628490043,-5.87603098310107,0.6268095909782337,-4.074665193396273,0.5193225995233116,1.0,0.0,0.5771276595744681,0.5
2020-01-31,2018-08-01,2020-01-31,378,0.5665137614678899,0.4334862385321101,0.5880503144654088,0.4119496855345912,0.5186170212765957,0.5158730158730159,0.4841269841269841,0.4813829787234043,-5.732610311416544,0.5671056151704263,-4.208109322615808,0.5293098422460316,-5.856042788462463,0.6180759989563299,-4.077774970496977,0.5196174632899458,0.0,1.0,0.5771276595744681,0.5
2020-02-29,2018-08-30,2020-02-28,376,0.5490654205607477,0.4509345794392523,0.6055900621118012,0.3944099378881988,0.5267379679144385,0.523936170212766,0.47606382978723405,0.4732620320855615,-5.712038787041301,0.5788925042404421,-4.15107042924233,0.5108289681374737,-5.815586239242322,0.6138176350906127,-4.003551058619853,0.5420021219738661,1.0,1.0,0.5721925133689839,0.5
2020-03-31,2018-10-01,2020-03-31,377,0.5306603773584906,0.4693396226415094,0.600609756097561,0.39939024390243905,0.553475935828877,0.5582010582010583,0.44179894179894175,0.446524064171123,-5.628154667961128,0.5926310445720006,-4.021872907545489,0.7185015988283877,-5.70189721270486,0.6101839528297087,-3.887543674205068,0.7184797192864848,0.0,1.0,0.5626666666666666,0.49866666666666665
2020-04-30,2018-10-31,2020-04-30,376,0.541860465116279,0.45813953488372094,0.615625,0.384375,0.5588235294117647,0.5611702127659575,0.43882978723404253,0.4411764705882353,-5.604374050854087,0.5903248248065681,-3.9859360420256724,0.7103327359877005,-5.677019445806549,0.6117133884119147,-3.903906075729441,0.7230963312834333,1.0,1.0,0.5748663101604278,0.5
2020-05-31,2018-12-03,2020-05-29,374,0.541860465116279,0.45813953488372094,0.6234177215189873,0.37658227848101267,0.5618279569892473,0.5641711229946524,0.43582887700534756,0.43817204301075274,-5.603194523257817,0.5893573810381123,-4.037772954656751,0.7317107264513358,-5.65955033499392,0.6023668176290077,-3.918704069859651,0.7316993298498293,1.0,1.0,0.5779569892473119,0.5
2020-06-30,2018-12-31,2020-06-30,378,0.5518018018018018,0.44819819819819817,0.6419354838709677,0.3580645161290323,0.550531914893617,0.5529100529100529,0.4470899470899471,0.44946808510638303,-5.5957153028208495,0.5848498320969894,-4.0468461816457335,0.7186419990043349,-5.666414956308247,0.6020390590712692,-3.961505178678488,0.758704974394912,1.0,1.0,0.5904255319148937,0.5
2020-07-31,2019-02-01,2020-07-31,378,0.5452488687782805,0.4547511312217195,0.6506410256410257,0.34935897435897434,0.5476190476190477,0.550531914893617,0.44946808510638303,0.45238095238095233,-5.581493351421059,0.57395448595036,-4.053902264042514,0.721330360195924,-5.7247411565866,0.6206607693772188,-3.970085643311364,0.7632721456972625,1.0,0.0,0.5877659574468085,0.5
2020-08-31,2019-03-01,2020-08-31,380,0.546875,0.453125,0.6483870967741936,0.35161290322580646,0.5476190476190477,0.5447368421052632,0.4552631578947368,0.45238095238095233,-5.573021087746396,0.5745546382957409,-4.026739253243723,0.7129948265081361,-5.635532140264766,0.6069358616672814,-3.939941889013011,0.7472893257499033,0.0,1.0,0.58994708994709,0.5
