ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
MSFT,2023-04-10 09:59:00,2023-04-10 09:59:00,276.6484900445827,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,384,384,0.0508,10.825,8.965654780058772,-1.8593452199412273,0.0,384.0
MSFT,2023-04-10 10:59:00,2023-04-10 10:59:00,277.4334046718414,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,372,372,0.0508,10.825,9.093342440512178,-1.7316575594878216,0.0,372.0
MSFT,2023-04-10 11:59:00,2023-04-10 11:59:00,278.0467040145477,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,360,360,0.0508,10.825,9.00946097548469,-1.81553902451531,0.0,360.0
MSFT,2023-04-10 12:59:00,2023-04-10 12:59:00,279.3569300238273,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,348,348,0.0508,10.825,9.59224540736037,-1.2327545926396297,0.0,348.0
MSFT,2023-04-10 13:59:00,2023-04-10 13:59:00,279.4150718480688,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,336,336,0.0508,10.825,8.954859859210437,-1.8701401407895624,0.0001,335.9999
MSFT,2023-04-10 14:59:00,2023-04-10 14:59:00,280.4858504445143,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,324,324,0.0508,10.825,9.375714247629626,-1.4492857523703737,0.0,324.0
MSFT,2023-04-10 15:59:00,2023-04-10 15:59:00,280.42770862027305,290.0,32,32,2023-05-12 00:00:00,2023-04-14 15:59:00,312,312,0.0508,10.825,8.609896964725593,-2.2151030352744066,0.0,312.0
MSFT,2023-04-11 09:59:00,2023-04-11 09:59:00,279.36037756525855,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,306,306,0.0504,10.825,6.9888546819377675,-3.836145318062232,0.0,306.0
MSFT,2023-04-11 10:59:00,2023-04-11 10:59:00,278.15631008937106,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,294,294,0.0504,10.825,5.0607459228428535,-5.764254077157146,0.0,294.0
MSFT,2023-04-11 11:59:00,2023-04-11 11:59:00,278.18483783185553,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,282,282,0.0504,10.825,4.37677328261899,-6.44822671738101,0.0,282.0
MSFT,2023-04-11 12:59:00,2023-04-11 12:59:00,279.0160772249311,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,270,270,0.0504,10.825,4.546430149395519,-6.27856985060448,0.0,270.0
MSFT,2023-04-11 13:59:00,2023-04-11 13:59:00,278.9721051528951,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,258,258,0.0504,10.825,3.81590424618248,-7.009095753817519,0.0,258.0
MSFT,2023-04-11 14:59:00,2023-04-11 14:59:00,279.47350481993743,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,246,246,0.0504,10.825,3.6302453179474257,-7.194754682052574,0.0001,245.9857
MSFT,2023-04-11 15:59:00,2023-04-11 15:59:00,278.26353505250154,290.0,31,31,2023-05-12 00:00:00,2023-04-14 15:59:00,234,234,0.0504,10.825,1.9540161204468058,-8.870983879553194,0.0,234.0
MSFT,2023-04-12 09:59:00,2023-04-12 09:59:00,276.90052985525904,282.5,9,9,2023-04-21 00:00:00,2023-04-14 15:59:00,228,228,0.0501999999999999,5.175,7.2722160789599934,2.0972160789599936,0.0002,227.9989
MSFT,2023-04-12 10:59:00,2023-04-12 10:59:00,276.8027186714868,282.5,9,9,2023-04-21 00:00:00,2023-04-14 15:59:00,216,216,0.0501999999999999,5.175,6.544586312750787,1.369586312750787,0.0001,215.9998
MSFT,2023-04-12 11:59:00,2023-04-12 11:59:00,278.55276692459546,282.5,9,9,2023-04-21 00:00:00,2023-04-14 15:59:00,204,204,0.0501999999999999,5.175,7.617599389830521,2.442599389830521,0.0002,203.999
MSFT,2023-04-12 12:59:00,2023-04-12 12:59:00,279.4116683285501,282.5,9,9,2023-04-21 00:00:00,2023-04-14 15:59:00,192,192,0.0501999999999999,5.175,7.797681273553548,2.622681273553548,0.0001,191.9929
MSFT,2023-04-12 13:59:00,2023-04-12 13:59:00,279.80252220975814,282.5,9,9,2023-04-21 00:00:00,2023-04-14 15:59:00,180,180,0.0501999999999999,5.175,7.537700063621318,2.3627000636213182,0.0001,179.9996
