date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2018-10-01,2017-04-03,2018-10-01,378,0.5438359073244179,20.0,0.05922112404171132,3.0,0.21049842906630806,0.05281274368640807,2.0,0.007584633433012596,0.10097003052332695,0.012762865920283417,17.176566320582864,2.8234336794171355,0.41949718510078005,0.01860890089057976,-0.20931137596988228,-0.1847120395478481,24,True,False,True
2018-10-31,2017-05-01,2018-10-31,381,0.3616176320856647,20.0,0.07837047057908134,3.0,0.14497487148271493,0.37172998861203943,4.6299212598425195,-0.018860364626165298,0.08073532601386718,-0.015480198837805048,-40.0,60.0,0.02612349019302711,0.31826569856649767,-0.11844599734132798,-0.108800437667257,24,True,False,True
2018-11-30,2017-05-31,2018-11-30,381,0.34931736055146795,20.0,0.08976836770841815,3.0,0.16959405170148212,0.23505326802596158,5.291338582677166,0.005864086343135622,0.08138349088015596,0.009217948632537665,-20.996926823655155,40.99692682365516,0.043792730169531606,0.18118277786617928,-0.10463955925998622,-0.09636333891918836,24,True,False,True
2018-12-31,2017-07-03,2018-12-31,377,0.2936440160910128,20.0,0.10634263895325256,3.0,0.1751796686175886,0.3242636764210557,4.679045092838196,0.019848076847953675,0.086430046248198,0.023863434825417196,-20.690086376903565,40.690086376903565,0.05226955675061657,0.37970757841441816,-0.22059504544253858,-0.1949573076505119,24,True,False,True
2019-01-31,2017-08-01,2019-01-31,378,0.3692539571547038,20.0,0.1119434639212061,3.0,0.17139132263658322,0.1494032547039656,4.666666666666667,0.019848076847953675,0.086430046248198,0.023863434825417196,-40.0,60.0,0.03731448797373537,0.43039502528020895,-0.07121891948325536,-0.06525717689985688,24,True,False,True
2019-02-28,2017-08-29,2019-02-28,377,0.3676955259993606,20.0,0.11437011321776944,3.0,0.16136276281704195,0.09909382810559894,4.010610079575597,0.03373913395525685,0.085693098589493,0.0381193797546755,-40.0,60.0,0.03812337107258981,0.023949595725057424,-0.055438862498898546,-0.0504501121457237,24,True,False,True
2019-03-31,2017-10-02,2019-03-29,375,0.41425528231825537,20.0,0.11661784260829042,3.0,0.15934811101079757,0.0580388733793744,4.032,0.03373913395525685,0.085693098589493,0.0381193797546755,-25.066528803634974,45.066528803634974,0.051753638766553624,0.06430859121418984,-0.09543295151337616,-0.08767710308984134,24,True,False,True
2019-04-30,2017-10-31,2019-04-30,375,0.36999630325353544,20.0,0.10680374701319915,3.0,0.03293778026000774,0.0252426064099177,4.032,0.0024676416120326117,0.08016679755261766,0.005697166804941256,-40.0,60.0,0.03560124900439972,0.013749735613519672,-0.03826358180860457,-0.03444307918149092,24,True,False,True
2019-05-31,2017-12-01,2019-05-31,375,0.27624807572058524,20.0,0.10847026167763724,3.0,0.02906802179449967,0.06252808196933748,4.032,0.0024676416120326117,0.08016679755261766,0.005697166804941256,-40.0,60.0,0.03615675389254574,0.040229976410535336,-0.07964020454354548,-0.07357931757898784,24,True,False,True
2019-06-30,2018-01-02,2019-06-28,375,0.32386705074734157,20.0,0.1110132457294356,3.0,0.018010671997032858,0.07055996929556592,4.032,0.0024676416120326117,0.08016679755261766,0.005697166804941256,-40.0,60.0,0.037004415243145204,0.04704725269785641,-0.09519298880987744,-0.08787627168251466,24,True,False,True
2019-07-31,2018-02-01,2019-07-31,376,0.16891895144148783,20.0,0.10956260567637657,3.0,0.02352827632121569,0.02525576230640091,4.0212765957446805,0.0024676416120326117,0.08016679755261766,0.005697166804941256,-40.0,60.0,0.03652086855879219,0.12395525139699291,-0.020468829549627542,-0.017107448805857683,24,True,False,True
2019-08-31,2018-03-01,2019-08-30,379,0.10691454541441098,20.0,0.10565898855238973,3.0,0.019040228946399416,0.07105630271398061,3.9894459102902373,0.0024676416120326117,0.08016679755261766,0.005697166804941256,-40.0,60.0,0.03521966285079658,0.009853856165985615,-0.10069092656416491,-0.09287731086661455,24,True,False,True
2019-09-30,2018-04-02,2019-09-30,378,0.12120296474976773,20.0,0.10173443568889193,3.0,0.040768508690283506,0.03168947412434638,5.333333333333333,-0.013317664127612594,0.07378917940867209,-0.010539310757069265,-40.0,60.0,0.033911478562963976,0.02743079354267057,-0.07922519568362037,-0.07364965558171133,24,True,False,True
