date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2019-09-03,2018-03-05,2019-09-03,378,0.11766298397732258,20.0,0.10585670530830743,3.0,0.018755343455315453,0.06809861004752786,1.798540109609851,18.201459890390147,0.11631671958818729,0.010555329932114103,24,True,False
2019-09-30,2018-04-02,2019-09-30,378,0.12120296474976773,20.0,0.10173443568889193,3.0,0.040768508690283506,0.03168947412434638,2.401352277352461,17.598647722647538,0.11561619653079461,0.027542584415901492,24,True,False
2019-10-31,2018-05-01,2019-10-31,380,0.08364248097376488,20.0,0.09395958111735249,3.0,0.037125288803558705,0.024606796819528615,-24.103152955796794,44.103152955796794,0.042609008572028956,0.04389470652192858,24,True,False
2019-11-30,2018-05-31,2019-11-29,379,0.06834646447562262,20.0,0.09433891968746606,3.0,0.03688080064666371,0.015876156202151243,-27.696169159607077,47.69616915960708,0.03955827956403668,0.03229536465110776,24,True,False
2019-12-31,2018-07-02,2019-12-31,378,0.055671196125024025,20.0,0.09418945517593413,3.0,0.05035111130935374,0.032938775759116155,-19.783506673164016,39.78350667316401,0.04735100701390392,0.012517035920474887,24,True,False
2020-01-31,2018-08-01,2020-01-31,378,0.08154901604792286,20.0,0.09679353930107486,3.0,0.0972441730329398,0.09065755523232327,-35.33636656119681,55.33636656119681,0.034983698900443824,0.2274624153623214,24,True,False
2020-02-29,2018-08-30,2020-02-28,376,-0.039497144973617115,20.0,0.10001665924632368,3.0,0.0728408912439995,0.14623183262805095,-13.396137773318168,33.396137773318166,0.05989714135520902,0.09392230777138842,24,True,False
2020-03-31,2018-10-01,2020-03-31,377,-0.01802121124980642,20.0,0.12073389602341662,3.0,0.015352786746939672,0.41348395180232583,9.35525694501788,10.64474305498212,0.22684229276329754,0.27898134266626773,24,True,False
2020-04-30,2018-10-31,2020-04-30,376,0.3218991634486428,20.0,0.11204899941614588,3.0,0.07044173517423286,0.19139027492878086,-11.077010813240513,31.077010813240513,0.0721105386161573,0.4867333753962677,24,True,False
2020-05-31,2018-12-03,2020-05-29,374,0.24805139960479705,20.0,0.10414042639270875,3.0,-0.03654947950657393,0.1269167210229456,-1.4158948595355985,21.415894859535598,0.09725526491024904,0.08472132958883019,24,True,False
2020-06-30,2018-12-31,2020-06-30,378,0.41606642720989484,20.0,0.08901484472205556,3.0,-0.09095043930482445,0.06586086963297237,12.852073926307567,7.1479260736924335,0.24906481629593238,0.10321433263908965,24,True,False
2020-07-31,2019-02-01,2020-07-31,378,0.4069774993886579,20.0,0.09298189787077472,3.0,0.04182199439574596,0.20219927843469235,-6.294793183653706,26.294793183653706,0.07072266910133174,0.46975870922204155,24,True,False
2020-08-31,2019-03-01,2020-08-31,380,0.49342918773324823,20.0,0.09286596109587969,3.0,0.055694363918341865,0.06969487790216031,10.938924960032336,9.061075039967664,0.20497779940295274,0.20413144686217283,24,True,False
