trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2008-01-28,135.314898,129.0,19,0.0233999999999999,7.87,7.419774758549982,-0.45022524145001785,0.3485,16.4935
2008-08-01,126.087165,117.0,15,0.0166,9.35,9.233478883683851,-0.11652111631614837,0.9205,10.955
2008-05-21,139.27315,126.0,31,0.0186,13.91,13.743165828954861,-0.16683417104513865,0.7035,16.3975
2008-05-14,141.022296,129.0,38,0.0182,12.61,13.196152311926431,0.5861523119264316,0.411,31.9225
2008-07-25,125.788355,117.0,57,0.0175,10.57,10.185297692444985,-0.3847023075550151,0.7895,41.229
2008-02-04,138.033006,128.0,47,0.0227,11.96,11.760783396832387,-0.19921660316761347,0.462,44.2565
2008-07-03,126.19091,126.0,16,0.0184,2.59,2.5060830559277427,-0.08391694407225714,0.246,14.3415
2008-09-08,127.212239,125.0,12,0.0171,2.88,3.470504182351446,0.5905041823514461,0.3775,10.6135
2009-10-16,108.865636,111.0,36,0.0007,1.52,2.3697695700902983,0.8497695700902983,0.2295,34.836
2009-10-23,108.080704,111.0,29,0.0007,1.1,1.6032046756873823,0.5032046756873823,0.1575,27.957
2008-08-08,129.766737,129.0,43,0.017,3.83,4.726748988268679,0.896748988268679,0.3805,38.898
2009-10-23,108.080704,111.0,57,0.0007,2.08,2.7198691281920118,0.6398691281920117,0.229,53.8595
2009-12-07,110.758949,117.0,12,0.0004,0.07,0.23216404338185692,0.16216404338185691,0.0515,11.848
2009-10-02,102.550109,110.0,15,0.001,0.14,0.1460069052226439,0.006006905222643882,0.012,14.9425
2009-09-25,104.431949,110.0,22,0.001,0.41,0.5085362820335979,0.09853628203359793,0.0825,21.538
2009-08-26,103.160049,111.0,24,0.0015,0.15,0.3901921652069517,0.24019216520695172,0.033,23.859
2009-11-06,107.13891,113.0,43,0.0006,0.76,1.3806422659691138,0.6206422659691138,0.1395,41.3075
2009-11-20,109.483111,118.0,57,0.0002,0.43,1.1064606897730425,0.6764606897730425,0.096,55.86
2009-11-20,109.483111,111.0,29,0.0002,1.46,2.1486573129520967,0.6886573129520968,0.2475,27.539
2009-10-30,103.767298,113.0,22,0.0005,0.12,0.20902717585268776,0.08902717585268777,0.0155,21.8945
2008-03-04,132.945719,122.0,18,0.0166,11.41,11.065611148972877,-0.3443888510271229,0.982,4.1015
2008-09-22,120.551797,116.0,26,0.0128,7.58,5.878266748041494,-1.7017332519585064,0.4805,23.9605
2008-03-04,132.945719,125.0,18,0.0166,8.71,8.642354705656436,-0.06764529434356525,0.7185,16.6505
2009-10-02,102.550109,111.0,15,0.001,0.08,0.10299368333878103,0.022993683338781032,0.0155,14.9785
