date,ticker,mu,omega,alpha,beta,lam,kappa,sigma0,mu_j,sigma_j
2018-01-02,AAPL,0.37018290720647634,1.8534637747537216e-05,6.783568339397088e-06,0.8617550192462129,1.984251968503937,0.04725105190497514,0.011579158400956087,0.04616868528945384,0.0
2018-01-02,MSFT,0.45835805285108644,1.7697209535520357e-05,6.783568339397088e-06,0.8263469210031995,3.968503937007874,0.01447269952227681,0.010095210232003543,0.011837976037381459,0.07114764374988988
2018-01-02,SPY,0.21008637071162575,2.313568760542859e-06,0.04737844730438913,0.8029681802999747,3.968503937007874,-0.01470100031831667,0.0037902118886532976,-0.014810537645934208,0.0009019416067456555
2018-03-23,AAPL,0.2691971266881623,2.8583847519145715e-05,0.10573213462796131,0.733363464069089,2.016,-0.04339019083998641,0.013981656861459005,-0.04435969359657044,0.0
2018-03-23,MSFT,0.6176922997208562,7.327218440380516e-05,0.21402491247409117,0.4373483984376222,4.032,0.01447269952227681,0.01912290495789111,0.011837976037381459,0.07114764374988988
2018-03-23,SPY,0.21008637071162575,1.6467295834251317e-06,0.27261889187521243,0.7273800475850076,6.048,-0.02902753734362995,0.015160570144996681,-0.029515529981993065,0.01080362086219223
2018-06-13,AAPL,0.13903711299412042,4.910962233052678e-05,0.251569875006898,0.5481811783055118,2.032258064516129,-0.04339019083998641,0.011224617935920961,-0.04435969359657044,0.0
2018-06-13,MSFT,0.5739192602641966,2.8009471919111742e-05,0.3535103670247927,0.5517578431061653,0.0,0.0,0.009985455268399059,0.0,0.0
2018-06-13,SPY,0.388427140397946,6.566523567282915e-06,0.31811861842725936,0.6596760163670827,4.064516129032258,-0.023115793594195355,0.0052445019040137505,-0.023391355179759987,0.0028988524312477683
2018-08-30,AAPL,0.42853137355793197,7.323078357691969e-05,0.2837989907288506,0.34186534807955077,1.96875,0.05891049753120359,0.012864188557908435,0.05724054702417414,0.0
2018-08-30,MSFT,0.426934051250816,3.110307152061612e-05,0.26478275737848744,0.5720868218775222,1.96875,0.07570564785165312,0.011869472172765239,0.07297686283866778,0.0
2018-08-30,SPY,0.1281071130098622,2.3266069511829843e-06,0.11185067516119752,0.8396436399128315,1.96875,-0.025120254355519234,0.005423222245812775,-0.025441153391554394,0.0
2018-11-19,AAPL,0.3376682418576001,1.921240122587022e-05,0.18258928566779284,0.7854263317138783,5.90625,-0.017188241996986653,0.025793863525626747,-0.019608518273366737,0.06739204176634174
2018-11-19,MSFT,0.2967740375567741,1.3992476335440788e-05,0.13517059490131308,0.8207664408413428,3.9375,-0.05390328840486014,0.018203609291096726,-0.05541069398903131,0.0006495592249857444
2018-11-19,SPY,0.0719850356968135,4.209370825030316e-06,0.10152868709093837,0.8400909814932325,3.9375,-0.031831389855360714,0.009946903333059708,-0.03235007473084073,0.0014504418095946322
2019-02-12,AAPL,-0.17386015770571397,1.2808323834789364e-05,0.08066553310789377,0.9092283132016507,4.0,-0.08281798205959667,0.024518860178327776,-0.08677860646163249,0.025662146657642246
2019-02-12,MSFT,0.057835033094455764,3.302413931881354e-05,0.15571636808744616,0.7758017375097309,2.0,-0.054337937660027924,0.016430749357116563,-0.05587000172180101,0.0
2019-02-12,SPY,0.0719850356968135,9.55737577434495e-06,0.19302394788560995,0.7592407637479791,2.0,-0.032824868605786706,0.008024040138841606,-0.03337569197012158,0.0
2019-05-03,AAPL,0.9167364331287008,1.3272057280328236e-05,0.2045545803886631,0.7954443582120494,4.097560975609756,-0.0120264890557501,0.02248674126938429,-0.019411809879592123,0.12093318403759319
2019-05-03,MSFT,0.7051014967795136,1.1836301521230194e-05,0.20027546908855662,0.7664414298471824,2.048780487804878,0.033117282475311205,0.015736679258115276,0.03258071948690677,0.0
2019-05-03,SPY,0.28853202362823777,2.5683109289339587e-06,0.19417082554807677,0.7852061420515818,4.097560975609756,-0.025522317959567387,0.005488285007833999,-0.025900089852176844,0.00963613987713328
2019-07-23,AAPL,0.9986472499031336,2.7437149223431455e-05,0.23238870047240623,0.6780442558603575,4.032,0.007104730171282991,0.015657183545333807,0.0031120153521957405,0.08907968491827749
2019-07-23,MSFT,0.4929622253837079,0.00010028379578089938,0.3726865253583256,3.078259335543384e-09,2.016,-0.03157150641962425,0.012127679658520638,-0.03208063099258762,0.0
2019-07-23,SPY,0.2805907023074674,6.2368716074933895e-06,0.06930115382538976,0.7919957175819995,4.032,-0.021466311944104532,0.006102288974410179,-0.021706932135456825,0.0037061193649784263
2019-10-10,AAPL,0.40396925874597256,3.5344407531388965e-05,0.05093549842190814,0.8283555822616477,3.968503937007874,-0.055229252292896214,0.016360889529459237,-0.0568223060785944,0.0043197546992256195
2019-10-10,MSFT,0.23373286174422994,0.00015422544479215842,0.05036400570082789,0.10268091123323791,0.0,0.0,0.013734476082833257,0.0,0.0
2019-10-10,SPY,0.16834654768137006,6.398900669498689e-06,0.24479643889275843,0.7147164680707645,3.968503937007874,-0.026858851920162907,0.011596315872078423,-0.027234593363049786,0.004111174111287451
2019-12-31,AAPL,0.7113793783777287,1.1812228997098922e-05,0.11362239776121255,0.8314408010083703,3.9375,-0.04927919725582941,0.011069133338909116,-0.0505452271895761,0.004557375397709893
2019-12-31,MSFT,0.2460818996006191,6.385012118080576e-06,0.14003122771839163,0.8095260634523258,1.96875,-0.029070220053346252,0.008024515602016169,-0.029501130559534516,0.0
2019-12-31,SPY,0.3108555992318011,3.1596173545731765e-06,0.2890876459010383,0.6839879305491454,1.96875,-0.029691903302619616,0.0052492267210719765,-0.03014163245577972,0.0
