ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2018-01-02,2017-07-03,2018-01-02,127,0.37018290720647634,1.8534637747537216e-05,6.783568339397088e-06,0.8617550192462129,0.011579158400956087,1.984251968503937,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-03,2017-07-05,2018-01-03,127,0.37018290720647634,1.835021502055028e-05,3.043552951523862e-09,0.8618403389022868,0.011524708627104004,1.984251968503937,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-04,2017-07-05,2018-01-04,128,0.37018290720647634,1.8167627330357296e-05,3.043552951523862e-09,0.8631114561025309,0.011520346954610483,1.96875,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-05,2017-07-06,2018-01-05,128,0.37018290720647634,1.8167627330357296e-05,3.043552951523862e-09,0.8631969100551549,0.011523944466575307,1.96875,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-08,2017-07-10,2018-01-08,127,0.37018290720647634,1.8167627330357296e-05,3.043552951523862e-09,0.8632823724683062,0.011527545720570197,1.984251968503937,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-09,2017-07-10,2018-01-09,128,0.37018290720647634,1.7986856418037087e-05,3.043552951523862e-09,0.8633678433428223,0.011473638848316712,1.96875,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-10,2017-07-11,2018-01-10,128,0.37018290720647634,1.780788420634778e-05,3.043552951523862e-09,0.8634533226795413,0.011419986649988344,1.96875,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-11,2017-07-12,2018-01-11,128,0.37018290720647634,1.780788420634778e-05,3.043552951523862e-09,0.8635388104793007,0.011423563175344757,1.96875,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-12,2017-07-13,2018-01-12,128,0.37018290720647634,1.7630692797919055e-05,3.043552951523862e-09,0.8636243067429384,0.011370150306804851,1.96875,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-16,2017-07-17,2018-01-16,127,0.37018290720647634,1.7630692797919055e-05,3.043552951523862e-09,0.8637098114712926,0.011373716409548092,1.984251968503937,0.04616868528945384,0.0,0.04725105190497514
