underlying,trading_date,S_t,K,expiration,T_years,dte,option_type,option_price,r,moneyness,regime,style
AAPL,2023-03-09,152.87,140.0,2023-03-17,0.02190280629705681,8,call,13.2,0.050499999999999996,0.9158108196506836,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,141.0,2023-03-17,0.02190280629705681,8,call,12.325,0.050499999999999996,0.9223523255053313,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,142.0,2023-03-17,0.02190280629705681,8,call,11.575,0.050499999999999996,0.928893831359979,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,143.0,2023-03-17,0.02190280629705681,8,call,10.625,0.050499999999999996,0.9354353372146268,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,144.0,2023-03-17,0.02190280629705681,8,call,9.375,0.050499999999999996,0.9419768430692745,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,145.0,2023-03-17,0.02190280629705681,8,call,8.5,0.050499999999999996,0.9485183489239223,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,146.0,2023-03-17,0.02190280629705681,8,call,7.975,0.050499999999999996,0.95505985477857,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,147.0,2023-03-17,0.02190280629705681,8,call,6.775,0.050499999999999996,0.9616013606332178,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,148.0,2023-03-17,0.02190280629705681,8,call,6.025,0.050499999999999996,0.9681428664878655,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,149.0,2023-03-17,0.02190280629705681,8,call,5.25,0.050499999999999996,0.9746843723425133,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,150.0,2023-03-17,0.02190280629705681,8,call,4.525,0.050499999999999996,0.981225878197161,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,152.5,2023-03-17,0.02190280629705681,8,call,2.97,0.050499999999999996,0.9975796428337803,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,155.0,2023-03-17,0.02190280629705681,8,call,1.725,0.050499999999999996,1.0139334074703996,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,157.5,2023-03-17,0.02190280629705681,8,call,0.88,0.050499999999999996,1.030287172107019,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,160.0,2023-03-17,0.02190280629705681,8,call,0.41,0.050499999999999996,1.0466409367436385,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,162.5,2023-03-17,0.02190280629705681,8,call,0.185,0.050499999999999996,1.0629947013802576,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,165.0,2023-03-17,0.02190280629705681,8,call,0.085,0.050499999999999996,1.079348466016877,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,138.0,2023-03-24,0.04106776180698152,15,call,15.675,0.050499999999999996,0.9027278079413881,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,140.0,2023-03-24,0.04106776180698152,15,call,13.375,0.050499999999999996,0.9158108196506836,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,141.0,2023-03-24,0.04106776180698152,15,call,12.925,0.050499999999999996,0.9223523255053313,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,142.0,2023-03-24,0.04106776180698152,15,call,12.1,0.050499999999999996,0.928893831359979,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,143.0,2023-03-24,0.04106776180698152,15,call,10.975,0.050499999999999996,0.9354353372146268,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,144.0,2023-03-24,0.04106776180698152,15,call,10.3,0.050499999999999996,0.9419768430692745,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,145.0,2023-03-24,0.04106776180698152,15,call,9.2,0.050499999999999996,0.9485183489239223,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,146.0,2023-03-24,0.04106776180698152,15,call,8.4,0.050499999999999996,0.95505985477857,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,147.0,2023-03-24,0.04106776180698152,15,call,7.575,0.050499999999999996,0.9616013606332178,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,148.0,2023-03-24,0.04106776180698152,15,call,7.1,0.050499999999999996,0.9681428664878655,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,149.0,2023-03-24,0.04106776180698152,15,call,6.5,0.050499999999999996,0.9746843723425133,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,150.0,2023-03-24,0.04106776180698152,15,call,5.45,0.050499999999999996,0.981225878197161,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,152.5,2023-03-24,0.04106776180698152,15,call,3.95,0.050499999999999996,0.9975796428337803,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,155.0,2023-03-24,0.04106776180698152,15,call,2.66,0.050499999999999996,1.0139334074703996,2023-03-09_to_2023-03-15,American
AAPL,2023-03-09,152.87,157.5,2023-03-24,0.04106776180698152,15,call,1.665,0.050499999999999996,1.030287172107019,2023-03-09_to_2023-03-15,American
