Date,SPY,AAPL,MSFT,JPM,XOM,AMZN
2004-01-08,0.004947006555362065,0.03351857330693504,-0.001774187157250742,0.016951848093777352,-0.002442189620240888,-0.032507268011899834
2004-01-09,-0.008940090524720298,-0.015532591766759325,-0.01791462976969817,0.002325204409205303,-0.015026742281830931,0.026516333096615212
2004-01-12,0.004789790956129017,0.03124860564363111,-0.0032595485449498636,0.0007732892731001186,0.014048222494936015,0.026020216790856962
2004-01-13,-0.005234452798130533,0.016298645674585825,-0.005090985917233532,0.0028315619998626343,-0.004414534789536154,0.03634740924336583
2004-01-14,0.008238519379608988,0.0033128296923166122,0.009795408089507355,0.008192822964053378,0.0,0.016078388096483993
2004-01-15,0.0014105618137100159,-0.057401228731451266,-0.005793342447410038,-0.007678611706911586,-0.009881822287003125,0.0067869522888324525
2004-01-16,0.006760638595324277,-0.005707499671829713,0.009756705190466003,0.008952682163178393,0.005446993771207326,-0.008221672764492741
2004-01-20,-0.0009630116743365159,0.00044243538108985117,0.010373695655799282,-0.004594120284217488,0.009339146624848046,0.01584649913696356
2004-01-21,0.007852073147131378,-0.005292931982632343,0.007092035543048502,0.025508816184870636,0.013363864419733166,-0.0072688911489230896
2004-01-22,-0.0031334345421909007,-0.019205231061382222,-0.010300349575241462,-0.003997353891508149,-0.0036267536700570644,0.017287429994520223
2004-01-23,-0.0020944243627912928,0.01699105887482613,0.01664071339056008,-0.008549441696066815,-0.005831146700199383,-0.0012249542173941403
2004-01-26,0.011983470948000332,0.01975036655785817,0.011173721799295652,0.016529435683375095,0.012350068191524437,-0.0014017875083240107
2004-01-27,-0.009801874027074916,0.002603962535407903,-0.019282172105379993,-0.005728772177916718,-0.008701624696146614,-0.022879423114645386
2004-01-28,-0.013514905136932385,-0.024129790922832496,-0.01930023061839446,-0.022996096910299076,-0.00926867672778102,-0.07022383025140341
2004-01-29,0.005199394837247305,0.0070800951957411635,0.007191723241180745,-0.0017905769333520101,0.01604347822076731,-0.05417414683948904
2004-01-30,-0.0026403817487270697,-0.005304633366174589,-0.009359034404320546,-0.004105721691033331,-0.016533245224778528,0.023691130114413116
2004-02-02,0.003694585483361607,-0.010697401451764512,-0.009082828746471025,0.0030809480220713847,-0.0024546824280769408,-0.043180925404921355
2004-02-03,0.0006144393434478053,-0.0026915839756563665,-0.0040229056602884405,0.003071793963911798,-0.006905215503595506,-0.07148198291521846
2004-02-04,-0.008194239427067759,-0.02133903635831997,-0.010313122258064715,-0.005381592433013441,-0.0014861227007189333,0.00996354971119103
2004-02-05,0.0018561900410590205,0.02850154023790178,-0.0018527866884469322,0.001027230889702048,0.0007434095506104827,0.01421876738530783
2004-02-06,0.012461767236537925,0.012854344486277744,0.004441218342796599,0.019571192846626034,0.0032142874786332677,0.00671070815818218
2004-02-09,-0.002357564942654566,-0.0017666406945621375,-0.0066694247800621375,-0.005553187591520804,0.011606671242366367,-0.010628014582105614
2004-02-10,0.004970579233187332,0.013583176662488934,0.004451518289330286,-0.0007595423804324172,0.008799786816313533,-0.005904883204408346
2004-02-11,0.010986744884847272,0.035062336277686935,0.004799360467181155,0.019812348904490056,0.01999871699064334,0.03343350328263516
2004-02-12,-0.004829677348306418,-0.0029448133595750526,-0.007393665726230575,0.002232709684432605,-0.0002391771048334743,-0.0016985142087686442
2004-02-13,-0.005374492825935297,-0.031248605643631105,-0.01344844503105876,-0.004967723768275406,0.0,-0.014555051471830966
2004-02-17,0.009687819044008658,0.006932858980369825,0.014931534208087426,0.012373426888132491,0.0076061970188360745,-0.018496882480694823
2004-02-18,-0.004313326218073306,0.004309110790208135,-0.008184913705372656,-0.0044370592159245995,-0.010234325847223492,-0.014602029358798714
2004-02-19,-0.004071561045519328,-0.03455378119510462,-0.011647307535793955,0.008364063904194308,0.0035823781403535237,-0.004915112665383926
2004-02-20,-0.0026075634070808302,-0.0031193913887019352,0.004148291996537006,-0.0061429243284887875,0.0019048988217780726,0.01157884234400493
2004-02-23,-0.002614380574070932,-0.009419967150441001,0.001504284596353819,-0.006429167043971433,0.013001269077943639,-0.026925566473794054
2004-02-24,-0.001659316567786668,0.007631811355687538,0.010095919421624907,-0.0027325527951912454,-0.006361436955091376,-0.03824779564267485
2004-02-25,0.004099617587061521,0.01992530111578294,-0.006719454967098124,0.0037239941246852964,0.008003602607629116,0.014544004900590893
2004-02-26,0.001304858608004873,0.010035372193445684,-0.0075186893362263205,0.005191705941159299,-0.008003602607629074,0.01639948983497647
2004-02-27,8.693006481777622e-05,0.03748105765826503,0.0011312686522976722,0.01127709167103479,-0.0033140390584476638,-0.014770635489966323
2004-03-01,0.00951646597116711,0.004172479320060425,0.006387420683928677,0.01235607327666629,0.008265049194732772,-0.0009304490087412734
2004-03-02,-0.005872210311116383,-0.008781848947279786,-0.011677840148890891,0.003365191049080723,-0.011352669259759517,-0.02259451260561306
2004-03-03,0.0019036087776670941,0.004609369627219394,-0.0007585848400468623,0.010266341033708493,-0.0033357264426631347,0.027238124386095654
2004-03-04,0.003365698970076718,0.050540146640595494,0.0,0.01180664387450948,-0.003586845792221789,0.027868409278557757
2004-03-05,0.0017216152999855775,0.060904654144912126,-0.0007581272991171952,0.009578050654745962,0.017569394936314316,-0.0067812194760976195
2004-03-08,-0.008290918897491867,-0.02806352368748236,-0.019932164365869913,-0.0016279749762684978,0.0016461858487909608,-0.013472061275207886
2004-03-09,-0.005740144479111331,0.04143809110006048,-0.004268074034098187,-0.01100609794007095,0.005155691009666653,-0.0183278532412632
2004-03-10,-0.014584690082758691,0.021175545745525715,-0.013701202801183457,-0.010414431049248586,-0.00821470254530396,-0.0275355635519179
2004-03-11,-0.014980217716020415,-0.01933440288805965,-0.011097773916936688,-0.017279207537861392,-0.025783298327285282,-0.0065194001281498855
2004-03-12,0.01232158445912343,0.014990058183727133,0.01149193078018281,0.0050707366762436645,0.01631112831332439,0.027713192572474926
2004-03-15,-0.01439002352565914,-0.041109748807086656,-0.008705505831439272,-0.014311986534182738,-0.005965953913007127,-0.03256992868542492
2004-03-16,0.005566043636556288,-0.02410871388939153,0.0007940976272728352,0.009725135198180015,0.006917067244994439,0.025238690930567867
2004-03-17,0.011748088126542185,0.014231829760879623,-0.0019877662425892284,0.022725653502335925,0.004032980746597036,0.01577802659682601
2004-03-18,-0.0012394866571386926,-0.02005648777658153,-0.009596359329083587,-0.006168132920547854,0.005194920084036813,0.004894544207893843
2004-03-19,-0.014725177940620534,0.0073759389012293345,-0.010500911406403711,-0.016557520581787995,-0.022868849104547923,-0.0048945442078937714
2004-03-22,-0.01303067935729685,0.0,-0.005291705937311878,-0.012906469111368437,-0.013586064171343223,-0.04663128128173927
2004-03-23,-0.0012759753827438574,-0.022290448786295942,-0.014388655016233518,0.004402081610158545,-0.004406618800852065,-0.015293835344315061
2004-03-24,-0.0024654169452706285,0.008270053060444043,0.010707981618832024,-0.005873448041317057,-0.016324916120753333,-0.015026578759353133
2004-03-25,0.016232503326897,0.05233087474597387,0.03145441954783724,0.01848264185972527,0.0037334874589842926,0.05784508749375827
2004-03-26,-0.0009899654320625003,0.006309200158603748,-0.006371811047418822,-0.006042591714565382,0.012101008792682257,-0.006930365891346078
2004-03-29,0.013060387808194913,0.031666515832192696,0.011124102989673406,0.0194464197673765,0.008554249763654827,0.02510195735208869
2004-03-30,0.003991313117181369,0.00035780761469324864,-0.004355509820306993,-0.0019040383695264524,0.011132578105985788,0.024030731225555903
2004-03-31,-0.0005312555464065911,-0.032024323446886015,-0.01077204466202101,-0.0007146721258653896,0.0009622812204587946,-0.01194318284417424
2004-04-01,0.005211795729026534,0.0025848014469478475,0.005999023206987933,0.007362474190424786,-0.0016845189649792567,0.033177321523757394
2004-04-02,0.008597298326738195,0.014281025427934945,0.030239830018465995,-0.009346933883462239,0.009349199524344503,0.02972805067043339
2004-04-05,0.0075708493715671565,0.02938317295341455,0.003861243028826226,0.005283631401740447,0.008079774480466428,0.01870016878742402
2004-04-06,-0.0017353583530683653,-0.017454316868873394,-0.005797563051471432,-0.006006346976277108,-0.0014207653862037281,-0.011135018690150213
2004-04-07,-0.006621963729112178,-0.018858569589941514,-0.008172447478084594,-0.003137016439182828,-0.006897414403803623,-0.012785958127216966
2004-04-08,-0.0010495933789597444,0.008021146347592207,-0.00430799951526994,-0.005332292719000162,0.01304143268940409,0.04790697840924146
2004-04-12,0.005149926277528144,0.018355516792314307,0.0050893219270200935,0.009914259598749964,0.015427522609078084,-0.0029148469524018345
2004-04-13,-0.013763092550753133,-0.04038920715655111,-0.006266795281270272,-0.037259114491078035,-0.006749812101996003,-0.029196065703118577
2004-04-14,-0.0011481564520308414,-0.010829097889631387,0.0023540642286330954,-0.0194180934095757,0.011147379823729818,0.004498240421929869
2004-04-15,0.0006184018925817242,0.09517496015288832,-0.011433540173967681,-0.01281445490162106,0.008737806499497064,0.004265308236599309
2004-04-16,0.00510924296785028,-0.00410365108074429,-0.0023809752321162884,0.012559716107337617,0.004112377345693225,-0.03222248715781963
2004-04-19,0.0010538334162260353,-0.028856934308902994,0.014598350074684475,0.0025439500713718183,-0.002968384758766226,0.03477296675504519
2004-04-20,-0.015657801423744556,-0.022112013202629066,-0.007864931043901954,-0.02105345088194439,-0.00988179908642405,-0.04138820587376443
2004-04-21,0.005335242959631974,0.0,0.004727032146668613,-0.022567457494478495,-0.008115512681659921,0.011438752088424575
2004-04-22,0.01400225422287828,0.001799352480432596,0.019455483399076157,0.018407032813820397,0.008115512681659973,0.06642322690298444
2004-04-23,0.0006119683715925592,-0.0028829080804807687,0.05946732754083457,-0.002086452870282054,-0.007650366569444652,-0.05403311078641537
2004-04-26,-0.004467225928562133,-0.020791883391395642,-0.010953391361301785,0.006506108014029493,0.0009304063963944258,0.02052669889657268
2004-04-27,0.0022799027764151287,-0.007029454419059204,-0.0007341408702452304,0.0018142870494183968,0.017059316509595232,0.015748356968139112
2004-04-28,-0.013669245861763372,-0.018354185788177046,-0.024545335308459364,-0.018027533015767,-0.014505075162564326,-0.02169191086898711
2004-04-29,-0.007397208544238083,0.012026414818637749,-0.0030165111835534354,-0.007409166612773737,-0.013542060271608185,-0.01674577559638982
2004-04-30,-0.005831443430459205,-0.03768368813962922,-0.013305882992036298,-0.001329029195359345,0.00023513652859043747,-0.057706174087525285
2004-05-03,0.009135755434504789,0.011188324823548718,0.008384789767579202,0.006890874542242976,0.026210449068534286,0.018407518949022154
2004-05-04,0.0017815789497630779,0.0026808444747457483,-0.0007598583775600343,0.01181562702900322,-0.0036696933179520383,-0.010412045172824982
2004-05-05,0.001956077799837552,0.019322166103756516,-0.0011399272252004735,-0.006809657443839538,0.01074140697671463,0.007028710491717685
2004-05-06,-0.006684218995783566,-0.0026294744772028126,-0.006867293639490351,-0.011896844127406598,-0.0036432583301923773,-0.02563069366189333
2004-05-07,-0.013775934780640233,0.0033787760738847165,-0.013102098277384542,-0.030240039703655148,-0.013321934056539078,-0.02916481403291816
2004-05-10,-0.01057246450137086,-0.014731243672338383,0.005801116876904247,-0.02977022001942157,-0.028137099846671787,-0.015392319284986335
2004-05-11,0.007848904034330258,0.03220205038112377,0.0003857077449788482,-0.006232157921277114,0.019435994187135364,0.03430541259147286
2004-05-12,0.001998002662673058,0.005875965855296614,0.0,0.01634743206700792,0.009346085158969794,0.007466203605005218
2004-05-13,-0.0007260846207538789,-0.0040375353323731464,0.006148721686649337,-0.0005590783686007057,-0.006299365930063626,0.013621358015091116
2004-05-14,-0.0005449096493018906,-0.004791856444565779,-0.009237442318002415,-0.0025214818901137842,0.012559120879915986,-0.01292425098093529
2004-05-17,-0.010501900090679379,-0.01564402682681638,-0.012451303202592238,-0.009862796069418554,-0.005097567679905322,-0.022789662444285288
2004-05-18,0.006770382677763339,0.01564402682681646,0.011290212365827956,0.007336144624330526,-0.008397612764051194,-0.002141073733352621
2004-05-19,-0.0023735632834190478,-0.02204327946142249,-0.008163415859178874,0.0047680693491539035,-0.0021106596648657284,-0.007170202803396459
2004-05-20,0.00045689222707359287,0.009022819609571188,0.004284136135498867,0.0047448700727707495,0.003046719228906274,-0.017177149081951816
2004-05-21,0.004011675693803665,0.014866763008776459,0.006199372388694739,0.004723744915060661,-0.0030467192289062232,0.0046256929710595815
2004-05-24,0.0016365127754577886,0.008447910760806851,-0.005033771237090248,0.0,0.0046840060015993674,0.011111225425070849
2004-05-25,0.015951313751104982,0.038390134635835654,0.01311221172684219,0.020845503661530936,0.023551901429171802,0.04669469956659884
2004-05-26,0.0018757542009998672,0.0035142068546848704,0.0015317814467520597,-0.00027135771577336913,-0.006180551455630122,0.02423400217187723
2004-05-27,0.0,-0.011997156312721562,0.0019111579069126716,0.0032526021749876254,-0.004141854061731815,0.06350307811335651
2004-05-28,0.005162450272593712,-0.003914949075892947,0.001525848952719669,-0.0029812444592142284,-0.0027709155980721943,0.018310956884720914
2004-06-01,0.0005325286359983064,0.0,-0.004585530894765387,0.00027123759854239454,0.01035116322393907,0.03504865981851584
2004-06-02,0.003631375497559103,0.030192155332754433,0.0007655840319046834,0.012138207632415363,0.0018290426881885525,0.0023861614026181414
2004-06-03,-0.007365045049607977,-0.018145891847188476,-0.009227281933275822,-0.009157492302660717,-0.0052674362523235305,-0.019048194970694474
2004-06-04,0.005240962473853208,0.013292053192111923,0.0023152161080373383,0.008620571716738575,-0.004141854061731815,0.030894335474856937
2004-06-07,0.015821724082677957,0.03516232882722591,0.018327982938778263,0.022806852139456033,0.014422161261407312,0.01577289052391141
2004-06-08,0.0015684910848942331,0.017953400888396507,0.006411869216480836,-0.002100135184279233,-0.002503512796695875,0.0034715560419572153
2004-06-09,-0.009448062583482093,-0.004955296761992579,-0.0048996229668791585,-0.010034478500666124,-0.01007539241753112,-0.03327768407465916
2004-06-10,0.004560211357881586,0.01772359323009559,0.011269445180869125,0.0031798458013209525,0.012124254381476024,-0.005989237308316116
2004-06-14,-0.009582912140424036,-0.020377371264990497,0.004844611498063305,-0.006103476983220122,-0.0029602577581569925,-0.013912917233529259
2004-06-15,0.005989096640754246,0.01874927110886803,0.018781805693511792,-0.008553747021916016,0.005231578155728985,0.01731122135353535
2004-06-16,0.0013163092594304095,0.06465948147660164,-0.0032889175804147854,0.0018773152958989944,0.014637951453002226,0.009137926120258506
2004-06-17,-0.0013163092594302719,0.0021372898471236318,0.016337069967039403,0.0,0.0008936448278144163,-0.01594612222142885
2004-06-18,-0.0009663958582117016,0.003043646025923733,0.020671276879861897,-0.002414542891009004,0.004680016676360274,-0.003421559139581105
2004-06-21,-0.0042279636662278935,-0.017782274908731455,0.0,-0.006196380614079972,-0.005573661504174679,0.003421559139581006
2004-06-22,0.0037004447512341897,0.02051205466888366,-0.002119010950901686,-0.001081823758244174,0.0037938005923109056,-0.015592094759836162
2004-06-23,0.008407090413581682,0.020991269196389106,0.0003532540537395629,0.017699041882124105,0.01239419003515687,0.03627288749501402
2004-06-24,-0.0027945175814229886,-0.015551969989460051,0.003175319769485919,0.003979736191701146,-0.004188172333493219,0.0041245271080248445
2004-06-25,-0.00543670227243688,0.01555196998946013,0.00631999005273092,0.005807774739589967,-0.022788958065637008,0.015172436551771936
2004-06-28,-0.0007916612103659652,-0.03656627183757001,-0.010202452533503343,-0.0010530756180518524,0.002933840771481942,0.030233313246657564
2004-06-29,0.00254866772403716,0.0003073763216191348,0.007749909723939027,0.008918676882186127,0.004271421624622569,0.005975741405273104
2004-06-30,0.004116854235673105,0.001228561354776095,0.002102852065852273,0.012457898291413251,-0.003595861103333808,0.012764949944528864
2004-07-01,-0.010279930619749385,-0.007400254738037767,0.0024479566810840037,-0.00678862069474048,0.004044925071011442,-0.03440877968554186
2004-07-02,-0.003184434358413214,-0.038503143563261046,-0.0020982659373718552,-0.0023597439224585953,0.002911588207516444,0.0005706134248978815
2004-07-06,-0.008184370922771125,-0.004190839405696119,-0.019438188585385735,-0.022037757973524523,0.008461198704566724,-0.02600551057271945
2004-07-07,0.0021415195121093768,-0.01825937954315949,0.0028508432201203447,-0.010524772133126453,0.00596851476902899,-0.004694844304207729
2004-07-08,-0.008144314941685863,-0.008261583635843815,-0.016505789947479445,-0.0029890937582614757,-0.0011025570861386128,-0.029852963149681045
2004-07-09,0.003319430670979534,-0.0036563915934920287,0.007928531922648143,0.0021746798134981444,0.0028645878556118587,-0.024127115948085153
2004-07-12,0.0014320238731097478,-0.030085341258279188,0.001075672313372269,0.0018986393739172745,-0.00022019489341021324,0.014994632384812596
2004-07-13,0.0008046131586028452,0.002742901349960659,-0.010452623336364082,0.00648306823706132,-0.00507464537033344,0.011150647719509741
2004-07-14,-0.0033120023114340032,0.012244086682839618,0.01902138271419259,-0.018753235275594075,0.005514311848506369,-0.0020181641562371246
2004-07-15,-0.0043130626660091475,0.10728604655272063,-0.00928578399094336,-0.012422313210023598,-0.0030840594403746557,-0.01690984572928168
2004-07-16,-0.004784050285220723,-0.02241757209813439,-0.014092320429916733,-0.003617618828526324,0.01119099621144724,-0.03278982282299084
2004-07-19,-0.0004525091710320435,-0.007168267796678334,0.016958485488638382,0.0036176188285262567,0.0015259116619107044,-0.023196916415152126
2004-07-20,0.007035930162165844,0.007168267796678269,0.013151067261462323,0.011049646937151767,0.0,0.020858728507504486
2004-07-21,-0.013301557924606433,-0.01817587365016979,0.01888841375265642,0.011472513653232045,-0.01603235866956195,-0.04861992967099985
2004-07-22,0.002729011063290433,0.0018934966366250486,0.004839227530230523,-0.0010869056553351312,0.004858986259810294,0.02340579358162503
2004-07-23,-0.009676022548898744,-0.03142188264880358,-0.03402039203675648,-0.006820568735921458,-0.0015435354636062005,-0.13634134795309533
2004-07-26,-0.002020017214292584,0.018076678671290383,0.022227224315796743,-0.001643852255229553,0.00022124315986718805,-0.030474679257748237
2004-07-27,0.009877526805230937,0.03674483022236443,-0.007706364890703535,0.011992737675064489,0.0017626118461703444,0.008473538952917093
2004-07-28,0.0007278020699718133,-0.00494620816711416,0.004910519481599211,0.004325480804229125,0.008769602376064958,-0.02958181452371178
2004-07-29,0.004808355828038624,0.011399299427828531,-0.0035048507900656,0.001886496062426709,0.0047911833102675105,0.015937633233872005
2004-07-30,0.0011758854414484058,-0.009232961573919202,0.00035134760555186956,0.005102907921197994,0.005848943123122193,0.008774249840221229
2004-08-02,0.0044197970293852855,-0.023779673027886097,0.0010522356255533412,0.002140745630203953,-0.0010804400077272303,-0.016058361131204003
2004-08-03,-0.006229424740018808,-0.00922718625818461,-0.015904353397249354,-0.009130149613828631,0.013742950452640165,-0.018179923704355252
2004-08-04,-0.0008154020836838562,0.01585547155156511,-0.0003566057426886414,0.0037695312544365396,-0.013959128848172193,-0.013114064564245128
2004-08-05,-0.01635710613695587,-0.012664201770860606,-0.01906848682673489,-0.025311071936309597,-0.008905969200785686,-0.0415294106283135
2004-08-06,-0.015505626098453408,-0.05265073873876399,-0.014267615117455043,-0.005250513291753914,-0.015613506225806784,-0.003375530631281261
2004-08-09,0.00121569192510071,0.017307870287522054,0.0014729501390362031,-0.0005540150958281466,0.009704069056426474,-0.004801590922645845
2004-08-10,0.012814735676061909,0.039477191273556804,0.019672898007883157,0.025185851068257954,-0.005943338586142907,0.049167593877630256
2004-08-11,-0.002401848729721191,-0.016314431487476543,-0.011246406478539753,-0.0024363541734376574,0.0024399003070175143,-0.01466222302744016
2004-08-12,-0.011722154878621596,-0.020853554323390106,-0.019525228712853122,-0.0010842254291540477,-0.012710106324862105,-0.007412525360970294
2004-08-13,0.0015896024666589906,0.015356437689098387,0.005194941308671477,0.00027101685902710434,0.008045803006197852,-0.004418676065430067
2004-08-16,0.01354883383807506,-0.0019472697689176673,0.0025870009576446414,0.023322280672812914,0.0037775402893233515,0.049145958682090006
2004-08-17,0.002301708883415228,0.0029205559296877305,-0.0014780249918109128,0.005021939094609897,-0.016322243458042843,0.007351043866682596
2004-08-18,0.012520154407725225,0.02779385885044827,0.015043532997076505,0.010229207499911576,0.010093466919462644,0.029129524475731285
2004-08-19,-0.0036393452961002806,-0.03299067340608244,-0.012458923157665227,-0.008385534791426978,0.006228776538580235,-0.018720895505862745
2004-08-20,0.006541315229640141,0.0029272017107486257,0.0029456662281080958,0.016960793584323317,0.0035423437650977515,0.02252462774510948
2004-08-23,-0.0023572087070658923,0.009049835519917856,0.004414664867604548,-0.0025910816685331467,-0.005762019909198905,-0.0015197571314161883
2004-08-24,0.0004537411031157129,0.027606546219848743,0.0,0.001037643398262512,-0.0031168841414361648,-0.010191171006188326
2004-08-25,0.008042333140828114,0.0338501371818552,0.011315919051692963,0.021786637786139665,0.007552374781415502,0.03150859266694248
2004-08-26,8.999685017109143e-05,0.04756521170428885,-0.004000345260204531,0.0002541946709499552,0.0013265292692193945,-0.0027332604915275937
2004-08-27,0.002516629047095318,-0.008985158452596495,0.0007286166854737064,0.00682064216301816,0.004189922438088906,-0.007241884565291969
2004-08-30,-0.007659420189728447,-0.0067180934312152845,-0.005843560053618335,-0.01573271232744746,-0.006845503173845532,-0.040665365183260256
2004-08-31,0.004602688510005793,0.010786463711943438,0.0,0.012201808052349883,0.021265772514554724,-0.004447358540284585
2004-09-01,0.001799208833686061,0.038952176961620656,0.003291163119014238,-0.008117670808443977,0.007348467993306177,0.0026184880109275765
2004-09-02,0.011172301935833275,-0.005591799474453586,0.008362181553068282,0.015167226381116837,0.011560222354500984,0.024284324333194336
2004-09-03,-0.004186156191072762,-0.012132218736281208,-0.01863747866895892,-0.00025128131868407464,0.0017014033443076193,-0.011293754537544895
2004-09-07,0.006849037224921214,0.014931102122204228,0.0091798155304999,0.0005016900556911578,0.001911120149249262,-0.0059547101520323
2004-09-08,-0.0042640199633511315,0.01636511570249819,-0.0036618787381951035,-0.012619634931707998,-0.0016981925950403513,-0.01306866482566006
2004-09-09,0.001867746351655064,-0.018044246651736054,0.0007332502293575811,0.009353692716142274,0.008672154771388762,0.0015772873932484467
2004-09-10,0.004875247878102575,0.004750541289399667,0.007668873350787373,0.0015086900298694585,-0.0023192408253346073,0.013048201825730604
2004-09-13,0.0019434635092396531,-0.00783659979425634,-0.008769595116736442,-0.01621072055392496,0.002740883552585689,0.03665465064900727
2004-09-14,0.002203906212295258,-0.002812271239489152,0.006948612109307678,0.008391564723626496,-0.0006318883711743126,0.06436667433076504
2004-09-15,-0.006980985360574146,-0.008206423823575212,-0.009152581053390646,-0.010436806406497336,-0.0008426705985169074,-0.010838937405501235
2004-09-16,0.002833615639039414,0.03214900021965707,0.002571440480674441,0.012713250112812121,0.002526686159128298,0.008492620045653597
2004-09-17,0.00026524026502706006,0.02150016526900442,0.00912918293481843,0.001767139065249465,0.017097687538943838,0.009119670360548442
2004-09-20,-0.005584873343528163,0.0152304478829243,0.0,-0.006833371013841452,-0.0033131584173223074,0.00719010403618409
2004-09-21,0.006291836964348195,0.007923355650963465,-0.009129182934818387,0.01811814323326778,0.02620437295531631,0.0004621072170957034
2004-09-22,-0.014055920408794989,-0.02909508007151611,-0.005149333647371165,-0.006253637030687163,-0.012811697373131233,-0.04512398913649222
2004-09-23,-0.004399558162732499,0.009436639766380326,0.008445726615300036,-0.009834699934940305,-0.022770678093992653,0.010816113136710067
2004-09-24,0.0015285710839441087,0.000535846739365788,-0.0021962509592759957,0.007322339108921187,0.0014646971391882365,-0.021506205220963505
2004-09-27,-0.005947570924996391,0.006414914166953047,-0.003671582489327308,-0.015720657827279286,0.002714160940285384,-0.02497965915801367
2004-09-28,0.006127249301187299,0.013497442441383437,0.0029383670675502925,0.006368512450718029,0.01181510958856721,-0.01260097318559413
2004-09-29,0.00430262406330875,0.016683708224693217,0.011303417331763934,0.007589712496735894,-0.007861314222263724,0.03513504540692898
2004-09-30,-0.00017890687944670803,0.001807660665787262,0.0025352974633038724,0.0012588432652179582,0.0037316802017692274,0.000489596093011309
2004-10-01,0.01500583096134587,-0.0020659204919994895,0.02146714669388442,0.015237266644659775,0.011519989033612238,-0.009590630501701981
2004-10-04,0.0033433077068505566,0.0030998403171270785,-0.004612029809480129,-0.006018002430389299,0.0006136968222913192,0.013254980516193707
2004-10-05,-0.0006150331872471904,0.014841015380572928,0.009203280343846367,-0.0075740273845246444,0.008143089699038599,-0.001219958672715496
2004-10-06,0.007006509657930296,0.031747595724883115,0.005271324074739978,0.0007603178306918708,0.014293776536269745,0.009718249468921346
2004-10-07,-0.009999206196614428,-0.02541843417267212,-0.012698071649679107,0.001011793522473539,-0.0058143473817221115,-0.005090303077094861
2004-10-08,-0.007521160968778189,-0.014235127789868367,-0.006410730828579147,0.003031376587659267,0.0020093724361946244,-0.028344473009142553
