date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2019-09-03,2018-03-05,2019-09-03,378,0.5186046511627908,0.48139534883720925,0.632716049382716,0.36728395061728397,0.011248069496994239,0.010721964830082996,0.01236739014014762,0.01176081592695655,0.0,0.5691489361702128
2019-09-30,2018-04-02,2019-09-30,378,0.5257009345794392,0.4742990654205608,0.6288343558282208,0.37116564417177916,0.011022811012364422,0.009800063490520846,0.011816398289985179,0.01121433681105839,1.0,0.5691489361702128
2019-10-31,2018-05-01,2019-10-31,380,0.5232558139534884,0.4767441860465116,0.6189024390243902,0.38109756097560976,0.010919292654100509,0.009677258951328427,0.01149827995364532,0.010968286418798255,0.0,0.5661375661375662
2019-11-30,2018-05-31,2019-11-29,379,0.5552995391705069,0.4447004608294931,0.5993788819875776,0.40062111801242234,0.010640326762619,0.009738328921655777,0.011492561318134305,0.011074983928724358,0.0,0.5729442970822282
2019-12-31,2018-07-02,2019-12-31,378,0.5691244239631337,0.4308755760368663,0.584375,0.415625,0.010535495200013347,0.009741707033903759,0.01128208066897945,0.011162579156787089,1.0,0.5771276595744681
2020-01-31,2018-08-01,2020-01-31,378,0.5665137614678899,0.4334862385321101,0.5880503144654088,0.4119496855345912,0.010549366223878757,0.009743627945639615,0.011279410614209458,0.011111374020532238,0.0,0.5771276595744681
2020-02-29,2018-08-30,2020-02-28,376,0.5490654205607477,0.4509345794392523,0.6055900621118012,0.3944099378881988,0.010991184997660015,0.01003374832272488,0.012258853912702566,0.012458454447121759,1.0,0.5721925133689839
2020-03-31,2018-10-01,2020-03-31,377,0.5306603773584906,0.4693396226415094,0.600609756097561,0.39939024390243905,0.013606531628064323,0.016493956531242002,0.015414286510581222,0.019242047769154093,0.0,0.5626666666666666
2020-04-30,2018-10-31,2020-04-30,376,0.541860465116279,0.45813953488372094,0.615625,0.384375,0.01400776536861583,0.01684547449621545,0.015365953804953392,0.019095811962820765,1.0,0.5748663101604278
2020-05-31,2018-12-03,2020-05-29,374,0.541860465116279,0.45813953488372094,0.6234177215189873,0.37658227848101267,0.01358756433761892,0.016616982123226053,0.015279152853851698,0.019101402840860798,1.0,0.5779569892473119
2020-06-30,2018-12-31,2020-06-30,378,0.5518018018018018,0.44819819819819817,0.6419354838709677,0.3580645161290323,0.013516583046424033,0.016111795912587195,0.01476521040643973,0.01913816336963162,1.0,0.5904255319148937
2020-07-31,2019-02-01,2020-07-31,378,0.5452488687782805,0.4547511312217195,0.6506410256410257,0.34935897435897434,0.013435413893160764,0.016038063204696,0.014674182029404109,0.019231704721086602,1.0,0.5877659574468085
2020-08-31,2019-03-01,2020-08-31,380,0.546875,0.453125,0.6483870967741936,0.35161290322580646,0.013695448597485237,0.016234354129887475,0.015071349813023258,0.01915205369779979,0.0,0.58994708994709
