timestamp,S_t,p25,p50,p75
2022-10-10 09:30:00,142.6498460049865,142.6498460049865,142.6498460049865,142.6498460049865
2022-10-10 09:35:00,141.80092132809838,142.5736475443112,142.6478311934767,142.7219445146686
2022-10-10 09:40:00,141.62056295961938,142.54416708515544,142.64981502981328,142.75219244995245
2022-10-10 09:45:00,141.61273455241943,142.5255704920603,142.64922995526467,142.77479192627612
2022-10-10 09:50:00,141.47050154368088,142.50461632397025,142.6470207266978,142.79179396396611
2022-10-10 09:55:00,141.11466485276975,142.48517678340517,142.6446450879211,142.8054514610754
2022-10-10 10:00:00,141.12686496788663,142.47136721395285,142.64552362913412,142.81904179676536
2022-10-10 10:05:00,141.1559419089154,142.46005321071596,142.64424660390728,142.83011692800795
2022-10-10 10:10:00,141.12483161536713,142.44563901676875,142.64443432067543,142.8413216115706
2022-10-10 10:15:00,141.61385289630516,142.4309397379384,142.64136619275126,142.85364812298778
2022-10-10 10:20:00,141.8975055727743,142.41849273924964,142.64068761522444,142.8601423481481
2022-10-10 10:25:00,142.24317550108796,142.40691887611445,142.63824496051353,142.8677668168452
2022-10-10 10:30:00,142.46989430701143,142.39615434269717,142.6367703869723,142.8818684095821
2022-10-10 10:35:00,142.10551753551837,142.38105494413807,142.63332932559786,142.8907398928465
2022-10-10 10:40:00,141.47060321130687,142.3712096176857,142.63549421688123,142.90145834725283
2022-10-10 10:45:00,141.93705427927844,142.35576313175264,142.6346223967957,142.90819132615212
2022-10-10 10:50:00,141.8973022375223,142.35023264196616,142.63162417927254,142.91855298770278
2022-10-10 10:55:00,141.60266945744786,142.3437563154751,142.62652764861616,142.92216799580524
2022-10-10 11:00:00,141.76533765900726,142.33982939374278,142.63102500503948,142.9369658189196
2022-10-10 11:05:00,141.86700528498187,142.33837696731118,142.62985578694563,142.94390070287827
2022-10-10 11:10:00,142.10084082472352,142.33051038108397,142.6327756162634,142.95198858768572
2022-10-10 11:15:00,142.10073915709762,142.3191652227992,142.6341233744219,142.9561094482977
2022-10-10 11:20:00,142.31434283927024,142.30882591358485,142.6331034232512,142.96463967059813
2022-10-10 11:25:00,142.41601046524482,142.30822260189856,142.63312190390286,142.97009795901778
2022-10-10 11:30:00,142.29909269537407,142.29276620464157,142.633320439359,142.97689371707335
2022-10-10 11:35:00,142.4801627372348,142.28983990371762,142.62990889919644,142.9934771390498
2022-10-10 11:40:00,142.33467636446508,142.27829983564672,142.63070574619923,142.98898119008493
2022-10-10 11:45:00,142.46318424369704,142.27119808050247,142.63218278597736,143.0011230112466
2022-10-10 11:50:00,143.04634974628743,142.26561597238148,142.63740480096686,143.00919175811046
2022-10-10 11:55:00,142.98534917070265,142.25300017615433,142.63425428700796,143.0224717587094
2022-10-10 12:00:00,142.72101334316864,142.24718207552203,142.6330869422825,143.01935170473
2022-10-10 12:05:00,142.8125142065458,142.23889600669406,142.63428786578186,143.02497593278986
2022-10-10 12:10:00,142.53801161641437,142.23585651949796,142.63530871562702,143.03101579597165
2022-10-10 12:15:00,142.62951247979152,142.2309716659359,142.63201632256602,143.0324012125928
2022-10-10 12:20:00,142.49744623365055,142.2320641010248,142.6318766738661,143.04864783214197
2022-10-10 12:25:00,142.13642449381467,142.22370237839547,142.63299237238846,143.0567548037315
2022-10-10 12:30:00,142.2159285773268,142.2216355796419,142.63347274013287,143.05847111370045
2022-10-10 12:35:00,142.13134111251588,142.21329627404054,142.62876264315187,143.06314363836026
2022-10-10 12:40:00,142.28374088385183,142.20873986045007,142.63795931642966,143.0684141326107
2022-10-10 12:45:00,142.1669247816071,142.19619529616014,142.633752165056,143.0725973178359
2022-10-10 12:50:00,142.04492363043752,142.19533299406208,142.632282202143,143.08271716330404
2022-10-10 12:55:00,142.090775729752,142.18896240232675,142.63138036056688,143.08541489273455
2022-10-10 13:00:00,141.83650499718948,142.1748216506243,142.62980597718945,143.09277281257863
2022-10-10 13:05:00,141.60348279845573,142.1736333469178,142.62886899708718,143.102150630287
2022-10-10 13:10:00,141.38408406160252,142.15848939985574,142.628768311977,143.09980112024286
2022-10-10 13:15:00,142.1618414003083,142.1563277963927,142.62683112963083,143.10668887391822
2022-10-10 13:20:00,142.27875917017914,142.1558380967528,142.62886608970962,143.11201827107521
2022-10-10 13:25:00,142.25344393131138,142.14779881633226,142.63362843022577,143.11239992268557
2022-10-10 13:30:00,142.46653927535425,142.14290118682192,142.63440523021654,143.11571604036303
2022-10-10 13:35:00,142.86334801953313,142.13642936721953,142.63100820197172,143.12356310990293
2022-10-10 13:40:00,142.98534917070265,142.13197959573347,142.62942434166013,143.13626668920492
2022-10-10 13:45:00,143.04634974628743,142.13091201476544,142.62545563992512,143.1371861086798
2022-10-10 13:50:00,143.8596907540844,142.12484303086475,142.62357294448532,143.14409983657285
2022-10-10 13:55:00,144.07319276863117,142.11380834472004,142.62335643024113,143.15041515138122
2022-10-10 14:00:00,143.54960449486182,142.10459768798245,142.62518764200152,143.15692507868968
2022-10-10 14:05:00,143.36162105443475,142.10477006387566,142.627313817872,143.1559075062533
2022-10-10 14:10:00,143.2395182356393,142.09877091912244,142.62848943330602,143.1540092954397
2022-10-10 14:15:00,142.9548488829103,142.08924677513957,142.62828475624002,143.1524536468304
2022-10-10 14:20:00,143.14801737226216,142.0863557308462,142.6281542037707,143.16570700586266
2022-10-10 14:25:00,142.91926521381924,142.08591270313678,142.62779551198682,143.17061696726358
2022-10-10 14:30:00,143.21918471044432,142.08238277758227,142.62184615605065,143.17491781866443
2022-10-10 14:35:00,143.60552168914788,142.0733730198544,142.61745901831614,143.1773116337663
2022-10-10 14:40:00,143.73260622161615,142.07366787229842,142.62054883125404,143.17736780117954
2022-10-10 14:45:00,143.21918471044432,142.06608883100273,142.6241784488764,143.18602209968856
2022-10-10 14:50:00,143.10735032187216,142.06328297514662,142.61628972319076,143.1887202605982
2022-10-10 14:55:00,143.1378506096646,142.0522735608449,142.61692206892502,143.19287869172084
2022-10-10 15:00:00,143.37168614940632,142.04910458361798,142.62456737579413,143.19887782477016
2022-10-10 15:05:00,143.14801737226216,142.0417756869268,142.6164640338249,143.19699269923746
2022-10-10 15:10:00,143.28171030041875,142.03465156524516,142.6157254059254,143.2021727683216
2022-10-10 15:15:00,143.61568845174537,142.03044938182126,142.6187810713772,143.2010086574482
2022-10-10 15:20:00,143.82390374974136,142.03288946278002,142.6183574380875,143.20377938140643
2022-10-10 15:25:00,143.61792513951676,142.02481123938327,142.61902989719903,143.21639920726864
2022-10-10 15:30:00,143.39384969186867,142.02429057312065,142.6210916836745,143.21593736073905
2022-10-10 15:35:00,143.59535492655036,142.02414348391903,142.6242025889178,143.22602125789257
2022-10-10 15:40:00,143.5750214013555,142.0191288038809,142.62794741498652,143.23582540673078
2022-10-10 15:45:00,143.4987706818745,142.02136327004627,142.6308311829352,143.24117406724628
2022-10-10 15:50:00,143.05651650888498,142.01415570478838,142.6320156908524,143.25030465437445
2022-10-10 15:55:00,143.00568269589758,142.01599425040712,142.63040185619138,143.24800801790278
2022-10-11 09:30:00,142.6905130553763,142.00922581239803,142.63256265082512,143.25410913576536
2022-10-11 09:35:00,142.46632599768148,142.00551496133343,142.63456801080935,143.2568853350438
2022-10-11 09:40:00,142.30715625357257,141.99565495354815,142.63665597818982,143.26342231850276
2022-10-11 09:45:00,142.4962789424625,141.99567253209113,142.62961200522633,143.27355357279106
2022-10-11 09:50:00,142.51672463855866,141.99711790433025,142.629162729986,143.28024699896014
2022-10-11 09:55:00,142.33271337369285,141.99156053593703,142.62206580737825,143.27877203627258
2022-10-11 10:00:00,141.8726852115284,141.9839643781341,142.62234529127545,143.27936386123957
2022-10-11 10:05:00,141.65800540251826,141.97533281252373,142.61586941927487,143.27454586744847
2022-10-11 10:10:00,141.81216595108359,141.97698344294886,142.6174230733718,143.28105425148226
2022-10-11 10:15:00,141.86757378750434,141.97479968025118,142.6207311325616,143.28731287452
2022-10-11 10:20:00,141.98513654005743,141.9771245581406,142.62520682275598,143.28467290708673
2022-10-11 10:25:00,142.27127405692377,141.97158434852784,142.61433540285316,143.29221283368625
2022-10-11 10:30:00,141.89313090762457,141.96777348423547,142.61586598879464,143.29405940085775
2022-10-11 10:35:00,142.27137628540422,141.960406992916,142.62205156779896,143.3005156288142
2022-10-11 10:40:00,142.84160674952724,141.95566523476228,142.617336818331,143.31277672095231
2022-10-11 10:45:00,142.59860965142397,141.95599880461776,142.62412306924358,143.3126473794365
2022-10-11 10:50:00,142.5780617268472,141.94363812581224,142.62223757855557,143.30883232037843
2022-10-11 10:55:00,142.5933959989194,141.94371258016417,142.63451525687606,143.3154529521475
2022-10-11 11:00:00,142.14859988034655,141.9339036466573,142.63482602370163,143.32461903895302
2022-10-11 11:05:00,142.97675280072318,141.94187044043122,142.63436912354769,143.32351043231358
2022-10-11 11:10:00,142.78814125423565,141.94080374553369,142.63217052488477,143.3306575379384
2022-10-11 11:15:00,143.14042059797316,141.92567350266114,142.6360688761712,143.34386253322583
2022-10-11 11:20:00,143.11987267339646,141.92187380966942,142.63706854226604,143.32763184645302
2022-10-11 11:25:00,142.9869756487713,141.9209211968494,142.6367605454305,143.33000299503345
2022-10-11 11:30:00,143.14542979351674,141.91795721378168,142.6318602982462,143.33221806636737
2022-10-11 11:35:00,143.23232400192563,141.91948722222472,142.63272103410333,143.33583750645735
2022-10-11 11:40:00,143.30490622306718,141.90655299636586,142.6321735538716,143.34998686118743
2022-10-11 11:45:00,143.54923229141676,141.8967309350548,142.63395700949357,143.3473558417121
2022-10-11 11:50:00,143.84569488481165,141.89204335263335,142.63813194700145,143.35349157222564
2022-10-11 11:55:00,143.66168361994582,141.88574768654084,142.63751039113333,143.36606605504406
2022-10-11 12:00:00,143.39588957069523,141.88019147966327,142.63692074524772,143.36313656261513
2022-10-11 12:05:00,143.30388393826235,141.8775078281372,142.64299706288836,143.36666798844905
2022-10-11 12:10:00,143.5287865953206,141.87876315469873,142.6394257631572,143.36991578977725
2022-10-11 12:15:00,143.9274776691964,141.87173769140543,142.6397396689303,143.36885012171362
2022-10-11 12:20:00,144.36634453590133,141.87149943036897,142.63873322094304,143.37507130081752
2022-10-11 12:25:00,144.08838529747345,141.873241395178,142.64157664781465,143.38322061038855
2022-10-11 12:30:00,143.9377005172446,141.87381988220108,142.6489395107991,143.38286615007235
2022-10-11 12:35:00,143.91214339712423,141.87611860875847,142.64174612510453,143.39143480927012
2022-10-11 12:40:00,144.3420141575469,141.8707063097547,142.63474296515082,143.39364861818433
2022-10-11 12:45:00,144.34661443916846,141.86538624866887,142.63835978610342,143.40296300890708
2022-10-11 12:50:00,144.03972454076455,141.87094445253757,142.64626590009465,143.4068794974765
2022-10-11 12:55:00,143.9274776691964,141.86193542586722,142.64385811504275,143.40739815963204
2022-10-11 13:00:00,143.86624280938824,141.85727069309917,142.63857078464505,143.40747952661758
2022-10-11 13:05:00,143.95824844182115,141.84847028885378,142.65165992874225,143.41326999969687
2022-10-11 13:10:00,143.99392618150907,141.84924263065903,142.65116417904477,143.41635552776663
2022-10-11 13:15:00,143.74336417585016,141.84737183335054,142.66016941975374,143.41324064722522
2022-10-11 13:20:00,143.8763634289559,141.8382267987542,142.6558104064705,143.42029663370732
2022-10-11 13:25:00,143.57059804383726,141.84366559239072,142.65653070448622,143.43670757114435
2022-10-11 13:30:00,143.2118783058295,141.84433189914841,142.6603816862165,143.44219408024355
2022-10-11 13:35:00,143.41633526679138,141.84702998187635,142.6632953963111,143.4345891935527
2022-10-11 13:40:00,143.4878952031281,141.8363767326784,142.6625571517594,143.44017986888832
2022-10-11 13:45:00,143.60484458479834,141.8396002881582,142.66153972946438,143.44370506468357
2022-10-11 13:50:00,143.50547850177085,141.8412714787576,142.65622335108395,143.44309155725807
2022-10-11 13:55:00,143.50834089922427,141.8364799545392,142.65680171273186,143.45084911585363
2022-10-11 14:00:00,143.4265581148395,141.8297844726769,142.65838866421632,143.45840994441343
2022-10-11 14:05:00,143.6207922277535,141.8354897663434,142.66030315641885,143.46576051458575
2022-10-11 14:10:00,143.15616378396737,141.82761088611517,142.66283063485156,143.469944228612
2022-10-11 14:15:00,142.96652995267505,141.8288220725273,142.6528561984168,143.46765020587486
2022-10-11 14:20:00,142.92052713645865,141.8320876988858,142.66107439240278,143.477309918681
2022-10-11 14:25:00,143.17098691363702,141.83439164773984,142.65559580180124,143.48719208361803
2022-10-11 14:30:00,143.31410678631042,141.83845662973908,142.65411924938178,143.48739098326462
2022-10-11 14:35:00,143.1914326097332,141.8332003841673,142.65076603705995,143.4924357786453
2022-10-11 14:40:00,143.370332450575,141.82390557922713,142.6591266527942,143.50098478633697
2022-10-11 14:45:00,142.557616030751,141.8134029525051,142.659350159719,143.5023244135103
2022-10-11 14:50:00,142.10781071663462,141.81214439112708,142.65380692897793,143.51042637432292
2022-10-11 14:55:00,141.78067957909545,141.81109867986325,142.6579493818939,143.51291896260125
2022-10-11 15:00:00,141.88290805957644,141.8089520483682,142.66095702161203,143.52009601443993
2022-10-11 15:05:00,141.89313090762457,141.81098725346868,142.66825368060734,143.51938402409405
2022-10-11 15:10:00,141.54872315688402,141.8154194998664,142.66217079441049,143.52509488137628
2022-10-11 15:15:00,141.3104285688828,141.8041491031136,142.65730704566613,143.52613909779632
2022-10-11 15:20:00,141.60678893379725,141.80134199203715,142.65521503892006,143.53078437636105
2022-10-11 15:25:00,141.85735093945624,141.8041558894157,142.66274006951943,143.53975528609283
2022-10-11 15:30:00,141.84201666738403,141.80222943754939,142.6620096513738,143.5386621826029
2022-10-11 15:35:00,141.99535938810558,141.793968458104,142.67233360678483,143.55485237722195
2022-10-11 15:40:00,142.05669647639408,141.78130357692578,142.66225117881163,143.54576701326368
2022-10-11 15:45:00,141.9749136920094,141.78588064365647,142.66365390380767,143.54115438682888
2022-10-11 15:50:00,141.82157097128783,141.78732190077307,142.67807000895976,143.55061706629098
2022-10-11 15:55:00,142.14359068480303,141.7791063535466,142.6790344112449,143.56060800117274
2022-10-12 09:30:00,142.04647362834606,141.7871927871758,142.6734660511437,143.56461145044605
2022-10-12 09:35:00,142.51819742112906,141.78636378079347,142.67461548701095,143.57177463800625
2022-10-12 09:40:00,142.62545380536943,141.78062433948566,142.68445696284283,143.56758066519484
2022-10-12 09:45:00,143.0902314704111,141.78912775793594,142.6732659709075,143.56955218003662
2022-10-12 09:50:00,142.87571870193042,141.7785276131613,142.6799461087083,143.5778248879651
2022-10-12 09:55:00,142.7122804021355,141.7751043074502,142.68255720683064,143.57234843182158
2022-10-12 10:00:00,142.86550380819318,141.77299464925386,142.68518419828243,143.57595374806561
2022-10-12 10:05:00,142.68163572092388,141.76365691571758,142.6799573791373,143.57736253751986
2022-10-12 10:10:00,142.3854038025458,141.76534700541382,142.67257478313587,143.59182439291453
2022-10-12 10:15:00,142.24239529022523,141.76035913974414,142.6779239198075,143.58334724415653
2022-10-12 10:20:00,142.1672136723196,141.76950357292003,142.6850310398327,143.59138727876473
2022-10-12 10:25:00,142.29980299302818,141.7617699786857,142.68356348643812,143.58811081995032
