date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2018-10-01,2017-04-03,2018-10-01,378,0.3943880647959184,20.0,0.04080364151997521,3.0,0.1791939339773434,0.028092780807468833,9.226007537823643,10.773992462176357,0.07574470032946883,0.01109893597032294,22,True,False
2018-10-31,2017-05-01,2018-10-31,381,0.3133087946449778,20.0,0.050002009943050485,3.0,0.07170736723940045,0.18193808278155987,-0.8202760792537778,20.820276079253777,0.04803203353568846,0.10898030336688465,22,True,False
2018-11-30,2017-05-31,2018-11-30,381,0.31859787469502643,20.0,0.05414193690489006,3.0,0.097307810002488,0.09857510069059243,7.382494355585885,12.617505644414116,0.08582034901463934,0.09916689773514208,21,True,False
2018-12-31,2017-07-03,2018-12-31,377,0.27749631811374526,20.0,0.06183565109944369,3.0,0.0636356940574051,0.16507216315463077,11.124505455625872,8.875494544374128,0.13934018164348755,0.17914946305801427,24,True,False
2019-01-31,2017-08-01,2019-01-31,378,0.25977501672435466,20.0,0.06584533497389773,3.0,0.06470392315532861,0.09357159947112656,-40.0,60.0,0.02194844499129924,0.2457705888611587,24,True,False
2019-02-28,2017-08-29,2019-02-28,377,0.3055238540128025,20.0,0.06682349787769878,3.0,0.0695742241262107,0.04823411832365816,-28.918747212028347,48.91874721202835,0.027320199999425962,0.0331204168868209,23,True,False
2019-03-31,2017-10-02,2019-03-29,375,0.32655543954941024,20.0,0.06791755956790305,3.0,0.07052510249141795,0.030111157852242807,-0.35964511038577957,20.35964511038578,0.06671782263361477,0.00857195226156018,22,True,False
2019-04-30,2017-10-31,2019-04-30,375,0.31521314292827307,20.0,0.06615382125394603,3.0,0.025788683785452682,0.022465519079074295,-40.0,60.0,0.022051273751315343,0.03784867953410931,22,True,False
2019-05-31,2017-12-01,2019-05-31,375,0.2755056662986388,20.0,0.06816795467842916,3.0,0.017656926588666303,0.046374894814195225,-23.294604867437837,43.29460486743784,0.031490276854194706,0.09448721775374748,14,True,False
2019-06-30,2018-01-02,2019-06-28,375,0.3183106355742028,20.0,0.06933344388260124,3.0,0.012724735558869825,0.061554893852749766,-8.72687640596263,28.726876405962628,0.04827078510228157,0.02239068606315899,23,True,False
2019-07-31,2018-02-01,2019-07-31,376,0.25855153345751053,20.0,0.06865604925818425,3.0,-0.001159530330010075,0.02096104586796164,-40.0,60.0,0.022885349752728084,0.035131315199755625,21,True,False
2019-08-31,2018-03-01,2019-08-30,379,0.27204784642230334,20.0,0.06551613319923277,3.0,0.03661696900461479,0.07762468857175099,2.8947694759897824,17.105230524010217,0.07660362496403575,0.037277825657533396,23,True,False
2019-09-30,2018-04-02,2019-09-30,378,0.2964166891122583,20.0,0.05955032368884038,3.0,-0.08479446934742328,0.027511512362099547,11.793069930069759,8.206930069930241,0.14512204486067115,0.013059612313818249,23,True,False
