ticker,regime,date,log_return
AAPL,covid,2019-07-30,-0.0043013471959006
AAPL,covid,2019-07-31,0.020198767305511
AAPL,covid,2019-08-01,-0.0218764896797398
AAPL,covid,2019-08-02,-0.0213851867023961
AAPL,covid,2019-08-05,-0.0537677782377092
AAPL,covid,2019-08-06,0.0187533746168275
AAPL,covid,2019-08-07,0.010302056724349
AAPL,covid,2019-08-08,0.0218164046247511
AAPL,covid,2019-08-09,-0.0082746108620826
AAPL,covid,2019-08-12,-0.0025408707826864
AAPL,covid,2019-08-13,0.0414763578848378
AAPL,covid,2019-08-14,-0.0302171001014891
AAPL,covid,2019-08-15,-0.0049940616581503
AAPL,covid,2019-08-16,0.0233207381240256
AAPL,covid,2019-08-19,0.0184724160418304
AAPL,covid,2019-08-20,4.75544636893907e-05
AAPL,covid,2019-08-21,0.0107803146832478
AAPL,covid,2019-08-22,-0.0008468884564198
AAPL,covid,2019-08-23,-0.047322676141443
AAPL,covid,2019-08-26,0.0188208360106939
AAPL,covid,2019-08-27,-0.0113478351130972
AAPL,covid,2019-08-28,0.0066878730173641
AAPL,covid,2019-08-29,0.0167901512525151
AAPL,covid,2019-08-30,-0.0012925352563833
AAPL,covid,2019-09-03,-0.0146707340926632
AAPL,covid,2019-09-04,0.0168239928922596
AAPL,covid,2019-09-05,0.0193631451423959
AAPL,covid,2019-09-06,-9.396363502106428e-05
AAPL,covid,2019-09-09,0.0042579993780635
AAPL,covid,2019-09-10,0.0117439056460806
AAPL,covid,2019-09-11,0.0313001010946592
AAPL,covid,2019-09-12,-0.0022386891663588
AAPL,covid,2019-09-13,-0.0196457763309635
AAPL,covid,2019-09-16,0.0052431952606186
AAPL,covid,2019-09-17,0.0036314983192289
AAPL,covid,2019-09-18,0.0093355848732927
AAPL,covid,2019-09-19,-0.0081582470674229
AAPL,covid,2019-09-20,-0.0147258332204486
AAPL,covid,2019-09-23,0.0045365852006966
AAPL,covid,2019-09-24,-0.0047664247395239
AAPL,covid,2019-09-25,0.0152725458095107
AAPL,covid,2019-09-26,-0.0051710505098012
AAPL,covid,2019-09-27,-0.0048779308572394
AAPL,covid,2019-09-30,0.023262686801618
AAPL,covid,2019-10-01,0.0027644382350349
AAPL,covid,2019-10-02,-0.02538749162923
AAPL,covid,2019-10-03,0.0084586328275847
AAPL,covid,2019-10-04,0.0276464239020896
AAPL,covid,2019-10-07,0.0002201218274226
AAPL,covid,2019-10-08,-0.0117842935665163
AAPL,covid,2019-10-09,0.0116521717977809
AAPL,covid,2019-10-10,0.013388195635927
AAPL,covid,2019-10-11,0.026251032475599
AAPL,covid,2019-10-14,-0.0014406150833749
AAPL,covid,2019-10-15,-0.002334415461726
AAPL,covid,2019-10-16,-0.0040453578989758
AAPL,covid,2019-10-17,0.0038752882098604
AAPL,covid,2019-10-18,0.0047913082362677
AAPL,covid,2019-10-21,0.017194031432053
AAPL,covid,2019-10-22,-0.0022893962941843
AAPL,covid,2019-10-23,0.0133296871952299
AAPL,covid,2019-10-24,0.0016435240930832
AAPL,covid,2019-10-25,0.0122411116524164
AAPL,covid,2019-10-28,0.0099671084554004
AAPL,covid,2019-10-29,-0.0233996616613199
AAPL,covid,2019-10-30,-0.0001232225780306
AAPL,covid,2019-10-31,0.0223578912966868
AAPL,covid,2019-11-01,0.0279854491578063
AAPL,covid,2019-11-04,0.006545571130639
AAPL,covid,2019-11-05,-0.0014380032406718
AAPL,covid,2019-11-06,0.0004277534791133
AAPL,covid,2019-11-07,0.0114752824723693
AAPL,covid,2019-11-08,0.0027330496554629
AAPL,covid,2019-11-11,0.0078875120278993
AAPL,covid,2019-11-12,-0.0009157600007458
AAPL,covid,2019-11-13,0.0095357933839778
AAPL,covid,2019-11-14,-0.0069432680655774
AAPL,covid,2019-11-15,0.0118093328330056
AAPL,covid,2019-11-18,0.0050293388338914
AAPL,covid,2019-11-19,-0.0030371558918004
AAPL,covid,2019-11-20,-0.0117094778059372
AAPL,covid,2019-11-21,-0.004493906914839
AAPL,covid,2019-11-22,-0.0008778543897564
AAPL,covid,2019-11-25,0.0173818991292972
AAPL,covid,2019-11-26,-0.0078393950314505
AAPL,covid,2019-11-27,0.0133427390912481
AAPL,covid,2019-11-29,-0.0022052359067294
AAPL,covid,2019-12-02,-0.011629536239076
AAPL,covid,2019-12-03,-0.0179910640679583
AAPL,covid,2019-12-04,0.0087875756222647
AAPL,covid,2019-12-05,0.0145644107747617
AAPL,covid,2019-12-06,0.0191320831737304
AAPL,covid,2019-12-09,-0.0140991125273686
AAPL,covid,2019-12-10,0.0058272781464021
AAPL,covid,2019-12-11,0.0084935728697765
AAPL,covid,2019-12-12,0.0025450186633226
AAPL,covid,2019-12-13,0.0135016986866798
AAPL,covid,2019-12-16,0.0169728927363763
AAPL,covid,2019-12-17,0.0019633811170096
AAPL,covid,2019-12-18,-0.0023920426954387
AAPL,covid,2019-12-19,0.0010001742457607
AAPL,covid,2019-12-20,-0.002073419866914
AAPL,covid,2019-12-23,0.0161868402986753
AAPL,covid,2019-12-24,0.0009500955078368
AAPL,covid,2019-12-26,0.0196460610844726
AAPL,covid,2019-12-27,-0.0003792697723129
AAPL,covid,2019-12-30,0.005917401196723
AAPL,covid,2019-12-31,0.0072800039889324
AAPL,covid,2020-01-02,0.0225600013427467
AAPL,covid,2020-01-03,-0.0097696389601858
AAPL,covid,2020-01-06,0.0079364096835027
AAPL,covid,2020-01-07,-0.0047139258781475
AAPL,covid,2020-01-08,0.0159581033364901
AAPL,covid,2020-01-09,0.0210184377947657
AAPL,covid,2020-01-10,0.0022583128278581
AAPL,covid,2020-01-13,0.0211391305060033
AAPL,covid,2020-01-14,-0.0135951789325616
AAPL,covid,2020-01-15,-0.0042948226849489
AAPL,covid,2020-01-16,0.0124485396989042
AAPL,covid,2020-01-17,0.0110105479600361
AAPL,covid,2020-01-21,-0.0068002496134067
AAPL,covid,2020-01-22,0.003563287378619
AAPL,covid,2020-01-23,0.0048044096212152
AAPL,covid,2020-01-24,-0.0028861621046835
AAPL,covid,2020-01-27,-0.0298461549062526
AAPL,covid,2020-01-28,0.0278964109407617
AAPL,covid,2020-01-29,0.0207164147477283
AAPL,covid,2020-01-30,-0.0014503329611791
AAPL,covid,2020-01-31,-0.0453516844962992
AAPL,covid,2020-02-03,-0.0027501010792782
AAPL,covid,2020-02-04,0.032480292900366
AAPL,covid,2020-02-05,0.0081216632740624
AAPL,covid,2020-02-06,0.0116290243028981
AAPL,covid,2020-02-07,-0.0136863117149891
AAPL,covid,2020-02-10,0.0047384029941161
AAPL,covid,2020-02-11,-0.0060514821800367
AAPL,covid,2020-02-12,0.0234701015204142
AAPL,covid,2020-02-13,-0.0071463378432715
AAPL,covid,2020-02-14,0.0002460580066422
AAPL,covid,2020-02-18,-0.0184801546327513
AAPL,covid,2020-02-19,0.0143788072159973
AAPL,covid,2020-02-20,-0.0103119609722121
AAPL,covid,2020-02-21,-0.0228950490784007
AAPL,covid,2020-02-24,-0.0486656248810249
AAPL,covid,2020-02-25,-0.0344593166338957
AAPL,covid,2020-02-26,0.0157394781305275
AAPL,covid,2020-02-27,-0.067602682563346
AAPL,covid,2020-02-28,-0.0005850926896247
AAPL,covid,2020-03-02,0.0890182205821801
AAPL,covid,2020-03-03,-0.0322745432165841
AAPL,covid,2020-03-04,0.0453410299514598
AAPL,covid,2020-03-05,-0.032974847908286
AAPL,covid,2020-03-06,-0.01336925887462
AAPL,covid,2020-03-09,-0.0823950629188076
AAPL,covid,2020-03-10,0.0695461660522145
AAPL,covid,2020-03-11,-0.0353479419168326
AAPL,covid,2020-03-12,-0.1039777381270278
AAPL,covid,2020-03-13,0.1131574305187638
AAPL,covid,2020-03-16,-0.1377080651907918
AAPL,covid,2020-03-17,0.0430308854585239
AAPL,covid,2020-03-18,-0.0247845113323209
AAPL,covid,2020-03-19,-0.0076915945981879
AAPL,covid,2020-03-20,-0.0655902999100744
AAPL,covid,2020-03-23,-0.0214729338105508
AAPL,covid,2020-03-24,0.0956057024040206
AAPL,covid,2020-03-25,-0.0055238301708422
AAPL,covid,2020-03-26,0.0512850974271232
AAPL,covid,2020-03-27,-0.0422838370835991
AAPL,covid,2020-03-30,0.0281384233744955
AAPL,covid,2020-03-31,-0.0020428865546359
AAPL,covid,2020-04-01,-0.0540519414718788
AAPL,covid,2020-04-02,0.0165490171941557
AAPL,covid,2020-04-03,-0.0144756268399653
AAPL,covid,2020-04-06,0.0836400597621731
AAPL,covid,2020-04-07,-0.011649908504783
AAPL,covid,2020-04-08,0.0252724318469344
AAPL,covid,2020-04-09,0.0071902834122384
AAPL,covid,2020-04-13,0.0194375358027276
AAPL,covid,2020-04-14,0.0492691905883903
AAPL,covid,2020-04-15,-0.0091691779780711
AAPL,covid,2020-04-16,0.0079142677612107
AAPL,covid,2020-04-17,-0.013661676546754
AAPL,covid,2020-04-20,-0.0209750488322449
AAPL,covid,2020-04-21,-0.0313981694468284
AAPL,covid,2020-04-22,0.0283966059124529
AAPL,covid,2020-04-23,-0.003882851807761
AAPL,covid,2020-04-24,0.0284605277493449
AAPL,covid,2020-04-27,0.0007069014256172
AAPL,covid,2020-04-28,-0.0163424663668264
AAPL,covid,2020-04-29,0.0323174409758581
AAPL,covid,2020-04-30,0.0208763119384316
AAPL,covid,2020-05-01,-0.0162300420004606
AAPL,covid,2020-05-04,0.0140494798877345
AAPL,covid,2020-05-05,0.0148974669433493
AAPL,covid,2020-05-06,0.0102644895596175
AAPL,covid,2020-05-07,0.0102914540698193
AAPL,covid,2020-05-08,0.0235229905191666
AAPL,covid,2020-05-11,0.0156128915558951
AAPL,covid,2020-05-12,-0.0114940540640172
AAPL,covid,2020-05-13,-0.0121475404437069
AAPL,covid,2020-05-14,0.0061245305707784
AAPL,covid,2020-05-15,-0.0059295905271856
AAPL,covid,2020-05-18,0.0232876472453945
AAPL,covid,2020-05-19,-0.0057949518079862
AAPL,covid,2020-05-20,0.0192611837444689
AAPL,covid,2020-05-21,-0.0074833309813028
AAPL,covid,2020-05-22,0.0064179297269046
AAPL,covid,2020-05-26,-0.0067966883906304
AAPL,covid,2020-05-27,0.0043477237979055
AAPL,covid,2020-05-28,0.0004398753651998
AAPL,covid,2020-05-29,-0.0009743545341465
AAPL,covid,2020-06-01,0.0122228715833849
AAPL,covid,2020-06-02,0.004618769869891
AAPL,covid,2020-06-03,0.0054899158729653
AAPL,covid,2020-06-04,-0.0086493663570663
AAPL,covid,2020-06-05,0.0280827451260237
AAPL,covid,2020-06-08,0.0058950661254895
AAPL,covid,2020-06-09,0.0310896552264588
AAPL,covid,2020-06-10,0.0254022544087895
AAPL,covid,2020-06-11,-0.0492013456932745
AAPL,covid,2020-06-12,0.0085966684340234
AAPL,covid,2020-06-15,0.0122912222455793
AAPL,covid,2020-06-16,0.0261571992532511
AAPL,covid,2020-06-17,-0.0013926795836594
AAPL,covid,2020-06-18,0.0003980781641609
AAPL,covid,2020-06-19,-0.0057311214190626
AAPL,covid,2020-06-22,0.0258275538253939
AAPL,covid,2020-06-23,0.0211201917364467
AAPL,covid,2020-06-24,-0.0178099418368028
AAPL,covid,2020-06-25,0.0131882410675952
AAPL,covid,2020-06-26,-0.0312074793849323
AAPL,covid,2020-06-29,0.0227849589463769
AAPL,covid,2020-06-30,0.0083129490466269
AAPL,covid,2020-07-01,-0.0018932316432076
AAPL,covid,2020-07-02,0.0
AAPL,covid,2020-07-06,0.0263989203418184
AAPL,covid,2020-07-07,-0.0031078963803429
AAPL,covid,2020-07-08,0.0230230751302919
AAPL,covid,2020-07-09,0.0042910625347613
AAPL,covid,2020-07-10,0.0017475929756951
AAPL,covid,2020-07-13,-0.0046237400461457
AAPL,covid,2020-07-14,0.0164129491175577
AAPL,covid,2020-07-15,0.006853785588644
AAPL,covid,2020-07-16,-0.0123810948358956
AAPL,covid,2020-07-17,-0.0020224434496681
AAPL,covid,2020-07-20,0.020855073607451
AAPL,covid,2020-07-21,-0.0138977333787832
AAPL,covid,2020-07-22,0.002805248889603
AAPL,covid,2020-07-23,-0.0465850278172009
AAPL,covid,2020-07-24,-0.0024803631254812
AAPL,covid,2020-07-27,0.0234236697045962
AAPL,covid,2020-07-28,-0.0165639234909219
AAPL,covid,2020-07-29,0.0189870181627734
AAPL,covid,2020-07-30,0.0120276564064829
AAPL,covid,2020-07-31,0.0995636058759566
AAPL,covid,2020-08-03,0.0248853732719993
AAPL,covid,2020-08-04,0.0066558454820531
AAPL,covid,2020-08-05,0.0036182048773282
AAPL,covid,2020-08-06,0.0342943516267034
AAPL,covid,2020-08-07,-0.0229981345584863
AAPL,covid,2020-08-10,0.014430068836173
AAPL,covid,2020-08-11,-0.0301911295748045
AAPL,covid,2020-08-12,0.0326940913748573
AAPL,covid,2020-08-13,0.0175427523588126
AAPL,covid,2020-08-14,-0.0008915481971779
AAPL,covid,2020-08-17,-0.0026142370749309
AAPL,covid,2020-08-18,0.0082981875505844
AAPL,covid,2020-08-19,0.0012539639958531
AAPL,covid,2020-08-20,0.0219469106996365
AAPL,covid,2020-08-21,0.0502485761650788
AAPL,covid,2020-08-24,0.0118893034476977
AAPL,covid,2020-08-25,-0.0082374904067553
AAPL,covid,2020-08-26,0.0135073543306432
AAPL,covid,2020-08-27,-0.0120262627651198
AAPL,covid,2020-08-28,-0.0016212911044355
AAPL,covid,2020-08-31,0.0333496936164564
AAPL,covid,2020-09-01,0.0390598811457035
AAPL,covid,2020-09-02,-0.0209360587986845
AAPL,covid,2020-09-03,-0.0834478277409604
AAPL,covid,2020-09-04,0.0006616599919461
AAPL,covid,2020-09-08,-0.0696662350099138
AAPL,covid,2020-09-09,0.0391116530261879
AAPL,covid,2020-09-10,-0.033190536423015
AAPL,covid,2020-09-11,-0.0132159055149059
AAPL,covid,2020-09-14,0.0295587302179605
AAPL,covid,2020-09-15,0.0015591121297564
AAPL,covid,2020-09-16,-0.0299578411532502
AAPL,covid,2020-09-17,-0.0160924108093594
AAPL,covid,2020-09-18,-0.0322340010964506
AAPL,covid,2020-09-21,0.0298748653312631
AAPL,covid,2020-09-22,0.0155936175755344
AAPL,covid,2020-09-23,-0.042851254236343
AAPL,covid,2020-09-24,0.0102163558938656
AAPL,covid,2020-09-25,0.0368296168464645
AAPL,covid,2020-09-28,0.023588615887957
AAPL,covid,2020-09-29,-0.007596687916895
AAPL,covid,2020-09-30,0.0149633757234869
AAPL,covid,2020-10-01,0.0084265680177875
AAPL,covid,2020-10-02,-0.0328128034306512
AAPL,covid,2020-10-05,0.0303265201216742
AAPL,covid,2020-10-06,-0.0290884724005305
AAPL,covid,2020-10-07,0.0168247758087083
AAPL,covid,2020-10-08,-0.0009563642247323
AAPL,covid,2020-10-09,0.0172463806290469
AAPL,covid,2020-10-12,0.0615845902265683
AAPL,covid,2020-10-13,-0.0268855053474746
AAPL,covid,2020-10-14,0.0007428501731897
AAPL,covid,2020-10-15,-0.0039684230367921
AAPL,covid,2020-10-16,-0.0140995804788822
AAPL,covid,2020-10-19,-0.0258736953921102
AAPL,covid,2020-10-20,0.0131055550428585
AAPL,covid,2020-10-21,-0.00546113533846
AAPL,covid,2020-10-22,-0.009629509433145
AAPL,covid,2020-10-23,-0.0061528508179458
AAPL,covid,2020-10-26,8.691337139648671e-05
AAPL,covid,2020-10-27,0.0133824607524861
AAPL,covid,2020-10-28,-0.0474189736413084
AAPL,covid,2020-10-29,0.0363805620528567
AAPL,covid,2020-10-30,-0.0576482083794188
AAPL,covid,2020-11-02,-0.0008270893788241
AAPL,covid,2020-11-03,0.0152368630187861
AAPL,covid,2020-11-04,0.040024831830209
AAPL,covid,2020-11-05,0.0348783520477206
AAPL,covid,2020-11-06,-0.0011367439236708
AAPL,covid,2020-11-09,-0.0201699240043365
AAPL,covid,2020-11-10,-0.0030135674649268
AAPL,covid,2020-11-11,0.0299011541322455
AAPL,covid,2020-11-12,-0.0023460154374003
AAPL,covid,2020-11-13,0.0004194197137427
AAPL,covid,2020-11-16,0.0086825449534805
AAPL,covid,2020-11-17,-0.0075932978719963
AAPL,covid,2020-11-18,-0.0114566699685496
AAPL,covid,2020-11-19,0.0051548528107765
AAPL,covid,2020-11-20,-0.0110178548813874
AAPL,covid,2020-11-23,-0.0301939246494419
AAPL,covid,2020-11-24,0.0115275132748083
AAPL,covid,2020-11-25,0.0074394525945198
AAPL,covid,2020-11-27,0.0048147530000626
AAPL,covid,2020-11-30,0.0208800283736361
AAPL,covid,2020-12-01,0.0303618386546796
AAPL,covid,2020-12-02,0.0029292162889086
AAPL,covid,2020-12-03,-0.0011381350504976
AAPL,covid,2020-12-04,-0.0056282501257572
AAPL,covid,2020-12-07,0.0121952237907534
AAPL,covid,2020-12-08,0.0050778732726947
AAPL,covid,2020-12-09,-0.0211252389956809
AAPL,covid,2020-12-10,0.0119175683121675
AAPL,covid,2020-12-11,-0.0067575713231805
AAPL,covid,2020-12-14,-0.0051599969889868
AAPL,covid,2020-12-15,0.0488761670874848
AAPL,covid,2020-12-16,-0.0005474541695281
AAPL,covid,2020-12-17,0.0069394711003577
AAPL,covid,2020-12-18,-0.0159778599791567
AAPL,covid,2020-12-21,0.0123191279285433
AAPL,covid,2020-12-22,0.0280669433349265
AAPL,covid,2020-12-23,-0.0070004475894296
AAPL,covid,2020-12-24,0.0076827198470423
AAPL,covid,2020-12-28,0.0351409221409089
AAPL,covid,2020-12-29,-0.0134043285795866
AAPL,covid,2020-12-30,-0.0085631664812238
AAPL,covid,2020-12-31,-0.0077327025911174
AAPL,crisis,2008-01-02,-0.016492505150319
AAPL,crisis,2008-01-03,0.0004617747420677
AAPL,crisis,2008-01-04,-0.0794059040220621
AAPL,crisis,2008-01-07,-0.0134755547385119
AAPL,crisis,2008-01-08,-0.0366347278529823
AAPL,crisis,2008-01-09,0.0464934950357136
AAPL,crisis,2008-01-10,-0.0077219989330324
AAPL,crisis,2008-01-11,-0.0303972030937919
AAPL,crisis,2008-01-14,0.0346574608365574
AAPL,crisis,2008-01-15,-0.0560206862806309
AAPL,crisis,2008-01-16,-0.0572141885279941
AAPL,crisis,2008-01-17,0.0077997004174373
AAPL,crisis,2008-01-18,0.0029170377435825
AAPL,crisis,2008-01-22,-0.0360922063377473
AAPL,crisis,2008-01-23,-0.1125681228742474
AAPL,crisis,2008-01-24,-0.0252685440830949
AAPL,crisis,2008-01-25,-0.0420978818447779
AAPL,crisis,2008-01-28,0.0
AAPL,crisis,2008-01-29,0.0116999680404681
AAPL,crisis,2008-01-30,0.0048531797439538
AAPL,crisis,2008-01-31,0.0237738810397355
AAPL,crisis,2008-02-01,-0.0119658847809257
AAPL,crisis,2008-02-04,-0.0158252595990054
AAPL,crisis,2008-02-05,-0.017548244741873
AAPL,crisis,2008-02-06,-0.0585774576768823
AAPL,crisis,2008-02-07,-0.0062492283087945
AAPL,crisis,2008-02-08,0.0343742366073447
AAPL,crisis,2008-02-11,0.0311483972545488
AAPL,crisis,2008-02-12,-0.0361016362812901
AAPL,crisis,2008-02-13,0.0357150015712686
AAPL,crisis,2008-02-14,-0.0151052124183582
AAPL,crisis,2008-02-15,-0.0224540259467939
AAPL,crisis,2008-02-19,-0.0198538669347932
AAPL,crisis,2008-02-20,0.0133339252593013
AAPL,crisis,2008-02-21,-0.0185856376185218
AAPL,crisis,2008-02-22,-0.0172620500194953
AAPL,crisis,2008-02-25,0.0023416928345119
AAPL,crisis,2008-02-26,-0.0049397816578851
AAPL,crisis,2008-02-27,0.0314761657242152
AAPL,crisis,2008-02-28,0.0549827697798264
AAPL,crisis,2008-02-29,-0.0383685538895122
AAPL,crisis,2008-03-03,-0.0266681326840508
AAPL,crisis,2008-03-04,0.0234638539708717
AAPL,crisis,2008-03-05,-0.0010438110802795
AAPL,crisis,2008-03-06,-0.029013229233927
AAPL,crisis,2008-03-07,0.010855956111636
AAPL,crisis,2008-03-10,-0.0211632313566776
AAPL,crisis,2008-03-11,0.0620340300634542
AAPL,crisis,2008-03-12,-0.0104197236811155
AAPL,crisis,2008-03-13,0.0150419116623546
AAPL,crisis,2008-03-14,-0.0104495255772719
AAPL,crisis,2008-03-17,0.0009472694389412
AAPL,crisis,2008-03-18,0.0469361383105302
AAPL,crisis,2008-03-19,-0.0240022035868749
AAPL,crisis,2008-03-20,0.0273845046608543
AAPL,crisis,2008-03-24,0.0459023691556418
AAPL,crisis,2008-03-25,0.0103382255136634
AAPL,crisis,2008-03-26,0.0285292705283381
AAPL,crisis,2008-03-27,-0.0337207492903363
AAPL,crisis,2008-03-28,0.0194881259247879
AAPL,crisis,2008-03-31,0.0034201335730852
AAPL,crisis,2008-04-01,0.0411626281283235
AAPL,crisis,2008-04-02,-0.0137369251530404
AAPL,crisis,2008-04-03,0.0275508231439706
AAPL,crisis,2008-04-04,0.0096493421220501
AAPL,crisis,2008-04-07,0.0181903305540285
