Date,SPY,AAPL,MSFT,AMZN
2008-05-19,142.849276,5.551274,21.559837,4.1145
2008-05-20,141.528449,5.620817,21.047552,4.036
2008-05-21,139.27315,5.387699,20.674316,3.915
2008-05-22,139.662367,5.353231,20.835321,3.963
2008-05-23,137.823936,5.4778,20.527946,3.9175
2008-05-27,138.764352,5.636841,20.813366,4.031
2008-05-28,139.33861,5.654377,20.623087,4.004
2008-05-29,140.095052,5.644702,20.718222,4.0175
2008-05-30,140.307736,5.706986,20.725546,4.081
2008-06-02,138.843752,5.626863,20.34499,4.0115
2008-06-03,138.048067,5.604791,19.986393,4.0055
2008-06-04,138.070585,5.599349,20.154709,4.075
2008-06-05,140.761144,5.727547,20.710903,4.2255
2008-06-06,136.447826,5.612953,20.118124,4.0315
2008-06-09,136.561341,5.491104,20.279129,3.9715
2008-06-10,136.230332,5.612953,20.410852,3.981
2008-06-11,133.968889,5.466917,19.847345,3.864
2008-06-12,134.41555,5.238636,20.666994,3.8075
2008-06-13,136.429729,5.211727,21.274422,3.9585
2008-06-16,136.440598,5.34688,21.171967,4.085
2008-06-17,135.521929,5.485662,21.076826,4.1485
2008-06-18,134.214351,5.404633,20.827997,4.126
2008-06-19,134.750492,5.469638,21.171967,4.213
2008-06-20,131.595819,5.29941,20.659681,4.055
2008-06-23,131.602636,5.235614,20.469395,4.034
2008-06-24,131.233158,5.238334,20.293758,3.982
2008-06-25,132.005793,5.363509,20.747501,4.0255
2008-06-26,128.170623,5.087459,20.308399,3.815
2008-06-27,127.697823,5.142791,20.220583,3.733
2008-06-30,127.865097,5.062665,20.132761,3.6665
2008-07-01,128.380625,5.281569,19.664387,3.681
2008-07-02,126.051352,5.085041,18.939869,3.572
2008-07-03,126.19091,5.143697,19.013054,3.6
2008-07-07,125.136929,5.296084,19.04965,3.6245
2008-07-08,127.32126,5.428818,18.917908,3.752
2008-07-09,124.437689,5.26857,18.464182,3.5305
2008-07-10,125.30653,5.34053,18.625179,3.5315
2008-07-11,123.927666,5.218074,18.478815,3.427
2008-07-14,122.810346,5.257384,18.405626,3.314
2008-07-15,121.476256,5.129183,19.137463,3.3515
2008-07-16,124.53306,5.225029,19.949802,3.592
2008-07-17,126.030402,5.194796,20.140074,3.6055
2008-07-18,126.065179,4.993424,18.925241,3.456
2008-07-21,125.999075,5.027894,18.764227,3.424
2008-07-22,127.699055,4.898787,18.881317,3.3985
2008-07-23,128.216982,5.026986,19.342377,3.527
2008-07-24,125.266895,4.808383,18.617863,3.936
2008-07-25,125.788355,4.901811,19.144781,3.9155
2008-07-28,123.454239,4.668392,18.661774,3.799
2008-07-29,126.342459,4.749424,19.108189,3.9105
2008-07-30,128.453233,4.834082,19.196011,3.9105
2008-07-31,126.793451,4.805963,18.822775,3.817
2008-08-01,126.087165,4.736724,18.617863,3.7875
2008-08-04,124.96076,4.633015,18.500769,3.7855
2008-08-05,128.554048,4.857062,19.181372,3.9555
2008-08-06,129.043172,4.9644,19.774162,3.9045
2008-08-07,126.746809,4.945652,20.044937,3.8475
2008-08-08,129.766737,5.126461,20.586496,4.0255
2008-08-11,130.696582,5.247708,20.418173,4.4045
2008-08-12,129.132483,5.343555,20.57918,4.3625
2008-08-13,128.798139,5.42126,20.425491,4.3345
2008-08-14,129.514094,5.421865,20.425491,4.4015
2008-08-15,130.054359,5.313621,20.352312,4.32
2008-08-18,128.107383,5.303039,20.264488,4.1555
2008-08-19,126.929098,5.2468,20.073456,4.0645
2008-08-20,127.72116,5.316645,20.051407,4.1065
2008-08-21,128.046816,5.269779,19.970587,4.163
2008-08-22,129.506902,5.345368,20.455521,4.263
2008-08-25,126.973898,5.217168,20.323275,4.1425
2008-08-26,127.441796,5.250125,20.036715,4.088
2008-08-27,128.476927,5.281268,20.24979,4.0865
2008-08-28,130.395766,5.253148,20.529007,4.171
2008-08-29,128.618938,5.125857,20.051407,4.0405
2008-09-02,128.098338,5.02487,19.911808,4.0705
2008-09-03,127.902889,5.048152,19.764858,4.0385
2008-09-04,124.096095,4.874598,19.360744,3.9015
2008-09-05,124.647101,4.843153,18.846415,3.9595
2008-09-08,127.212239,4.774821,19.191751,4.058
2008-09-09,122.890952,4.586149,19.177057,3.952
2008-09-10,123.648971,4.584033,19.42687,3.837
2008-09-11,125.386557,4.615479,20.08815,3.9755
2008-09-12,125.651536,4.503305,20.293882,3.915
2008-09-15,119.760989,4.243879,19.706074,3.867
2008-09-16,121.849352,4.22937,19.096235,3.9365
2008-09-17,116.138313,3.865029,18.052883,3.577
2008-09-18,121.180207,4.054305,18.559866,3.825
2008-09-19,125.337823,4.260511,18.486382,4.05
2008-09-22,120.551797,3.962388,18.662724,3.7465
2008-09-23,118.670364,3.835094,18.692116,3.588
2008-09-24,118.437209,3.891638,18.897848,3.498
2008-09-25,120.764921,3.988997,19.551785,3.604
2008-09-26,121.174766,3.877426,20.132229,3.535
2008-09-29,110.53199,3.18261,18.376181,3.1675
2008-09-30,116.52079,3.436589,19.610563,3.638
2008-10-01,116.008616,3.29932,19.456257,3.479
2008-10-02,111.354786,3.026593,19.287266,3.368
2008-10-03,109.853507,2.934979,19.338696,3.35
2008-10-06,105.62698,2.967331,18.302696,3.2615
2008-10-07,99.573891,2.695816,17.068314,2.926
2008-10-08,98.500121,2.714863,16.90667,3.051
2008-10-09,91.00948,2.683116,16.384998,2.8
2008-10-10,89.94866,2.926815,15.797192,2.8125
2008-10-13,100.347268,3.333787,18.736202,3.101
2008-10-14,99.815002,3.146931,17.70755,2.793
2008-10-15,90.819784,2.961586,16.6495,2.436
2008-10-16,94.675625,3.080716,17.77368,2.5145
2008-10-17,94.089248,2.944956,17.582642,2.5325
2008-10-20,98.567329,2.976402,18.163097,2.6485
2008-10-21,95.537358,2.766264,17.163826,2.5115
2008-10-22,89.737265,2.928933,15.819239,2.4995
2008-10-23,90.871131,2.970053,16.399683,2.516
2008-10-24,87.74132,2.914117,16.135178,2.448
2008-10-27,84.95993,2.784405,15.562071,2.479
2008-10-28,94.107021,3.020847,16.972792,2.802
2008-10-29,93.079933,3.161142,16.899319,2.8445
2008-10-30,95.49356,3.357371,16.62746,2.8355
2008-10-31,96.957914,3.253059,16.407038,2.862
2008-11-03,96.713741,3.234009,16.620111,2.7885
2008-11-04,100.653433,3.35586,17.28874,2.9225
2008-11-05,95.420541,3.123348,16.223343,2.599
2008-11-06,90.663879,2.996358,15.34164,2.361
2008-11-07,93.302648,2.970355,15.797192,2.4605
2008-11-10,92.137976,2.898999,15.650239,2.423
2008-11-11,90.112907,2.865437,15.576765,2.315
2008-11-12,85.495522,2.724841,14.915486,2.078
2008-11-13,91.398333,2.915931,15.613501,2.2465
2008-11-14,87.618947,2.728469,14.739139,2.0875
2008-11-17,85.370373,2.664974,14.195432,1.9845
2008-11-18,86.234185,2.718491,14.513512,1.922
2008-11-19,80.997381,2.609038,13.529674,1.792
2008-11-20,75.587663,2.433671,12.967479,1.7515
2008-11-21,80.359348,2.496864,14.557896,1.8935
2008-11-24,85.534239,2.810408,15.305026,2.125
2008-11-25,86.104459,2.745401,14.787211,2.1095
2008-11-26,89.163533,2.87239,15.157078,2.198
2008-11-28,90.020685,2.801942,14.957354,2.135
2008-12-01,82.031776,2.68886,13.766381,2.0235
2008-12-02,85.293434,2.795894,14.16584,2.0595
2008-12-03,87.530523,2.899603,14.698444,2.2605
2008-12-04,84.985041,2.763845,14.13625,2.366
2008-12-05,88.066611,2.842156,14.698444,2.413
2008-12-08,91.441692,3.015103,15.541744,2.5705
2008-12-09,89.343359,3.025383,15.238454,2.5625
2008-12-10,90.408642,2.969448,15.245846,2.485
2008-12-11,87.869944,2.87239,14.387759,2.4125
2008-12-12,88.483451,2.971262,14.32119,2.5625
2008-12-15,87.372454,2.864833,14.084476,2.4425
2008-12-16,91.828977,2.885392,14.875983,2.6315
2008-12-17,90.958436,2.695816,14.543105,2.659
2008-12-18,89.061997,2.703978,14.276804,2.604
2008-12-19,88.596187,2.721213,14.143649,2.578
2008-12-22,86.980944,2.592409,14.188024,2.492
2008-12-23,86.151867,2.61176,14.262001,2.554
2008-12-24,86.690684,2.571244,14.180632,2.572
2008-12-26,87.153712,2.594525,14.151042,2.589
2008-12-29,86.85927,2.618714,14.025285,2.47
2008-12-30,88.994769,2.609038,14.30639,2.538
2008-12-31,90.25611,2.580616,14.380361,2.564
2009-01-02,93.143294,2.743889,15.038728,2.718
2009-01-05,92.710728,2.859692,15.179271,2.703
2009-01-06,93.434136,2.812525,15.356808,2.868
2009-01-07,90.685286,2.75175,14.432142,2.81
2009-01-08,90.996802,2.80285,14.883374,2.858
2009-01-09,89.060534,2.738749,14.439535,2.7755
2009-01-12,87.053423,2.680697,14.402555,2.596
2009-01-13,87.211939,2.651972,14.661452,2.5725
2009-01-14,84.307086,2.580012,14.121453,2.4245
2009-01-15,84.422023,2.521052,14.23242,2.572
2009-01-16,85.058605,2.489305,14.58009,2.5795
2009-01-20,80.573974,2.364432,13.670225,2.422
2009-01-21,84.090816,2.504423,14.335975,2.527
2009-01-22,82.819932,2.671626,12.656788,2.497
2009-01-23,83.264016,2.671626,12.723368,2.5315
2009-01-26,83.725887,2.710328,13.041449,2.4815
2009-01-27,84.63834,2.743284,13.063643,2.422
2009-01-28,87.484212,2.848202,13.344742,2.518
2009-01-29,84.597893,2.81192,13.011859,2.5
2009-01-30,82.67375,2.725143,12.649397,2.941
2009-02-02,82.629634,2.766868,13.189397,3.0575
2009-02-03,83.936616,2.811314,13.685017,3.1795
2009-02-04,83.373189,2.828549,13.781182,3.053
2009-02-05,84.739134,2.916536,14.084476,3.159
2009-02-06,87.046157,3.015103,14.543105,3.3275
2009-02-09,87.178015,3.099461,14.380361,3.3355
2009-02-10,82.911572,2.957958,13.906934,3.1655
2009-02-11,83.604842,2.92742,14.210222,3.2175
2009-02-12,83.768566,3.001497,14.247211,3.198
2009-02-13,82.943344,2.998173,14.121453,3.163
2009-02-17,79.194758,2.85818,13.473482,3.0835
2009-02-18,79.135091,2.853343,13.495823,3.1175
2009-02-19,78.240102,2.740564,13.339411,3.0975
2009-02-20,77.367883,2.757495,13.406444,3.193
2009-02-23,74.700387,2.628993,12.818053,3.0855
2009-02-24,77.679092,2.728771,12.788262,3.28
2009-02-25,76.874233,2.756285,12.63185,3.1855
2009-02-26,75.685558,2.696722,12.229655,3.117
2009-02-27,73.915904,2.70035,12.028562,3.2395
2009-03-02,70.49394,2.658926,11.760432,3.0995
2009-03-03,70.046544,2.671928,11.827462,3.085
2009-03-04,71.725865,2.756588,12.006213,3.2405
2009-03-05,68.700395,2.686139,11.373133,3.2385
2009-03-06,68.800062,2.579105,11.380577,3.0845
2009-03-09,68.130803,2.512889,11.283758,3.0245
2009-03-10,72.431546,2.67979,12.274345,3.2855
2009-03-11,72.631261,2.802244,12.74357,3.427
2009-03-12,75.580536,2.913208,12.66909,3.479
2009-03-13,76.163089,2.90051,12.40096,3.4315
2009-03-16,75.898482,2.88509,12.103038,3.349
2009-03-17,78.320596,3.013289,12.587162,3.5675
2009-03-18,79.944469,3.069527,12.63185,3.5625
2009-03-19,78.91418,3.072552,12.765913,3.505
2009-03-20,76.805316,3.071645,12.70633,3.498
2009-03-23,82.253206,3.255176,13.652227,3.779
2009-03-24,80.595872,3.220101,13.354311,3.6405
2009-03-25,81.37142,3.219799,13.317063,3.62
2009-03-26,83.267251,3.321996,14.024627,3.6845
2009-03-27,81.591206,3.230684,13.503269,3.526
2009-03-30,78.75842,3.159328,13.019146,3.572
2009-03-31,79.790907,3.178376,13.682018,3.672
2009-04-01,81.125324,3.286317,14.382136,3.675
2009-04-02,83.457926,3.407865,14.367236,3.817
2009-04-03,84.270056,3.507038,13.96505,3.9085
2009-04-06,83.572859,3.581419,13.972494,3.8995
2009-04-07,81.633905,3.477106,13.972494,3.7755
2009-04-08,82.595859,3.517016,14.292763,3.849
2009-04-09,85.733982,3.615282,14.650268,3.9885
2009-04-13,85.957671,3.634934,14.590688,3.947
2009-04-14,84.237843,3.577186,14.411924,3.861
2009-04-15,85.293821,3.556927,14.024627,3.7355
2009-04-16,86.619186,3.672126,14.717297,3.8625
2009-04-17,87.04723,3.73169,14.300212,3.9025
2009-04-20,83.332455,3.643402,13.860773,3.8785
2009-04-21,85.098963,3.681498,14.128908,3.937
2009-04-22,84.463791,3.673939,13.98739,3.96
2009-04-23,85.300911,3.791556,14.091662,4.0305
2009-04-24,86.729811,3.746202,15.573818,4.223
2009-04-27,85.859417,3.771299,15.193969,4.156
2009-04-28,85.627627,3.746202,14.843909,4.12
2009-04-29,87.484633,3.783695,15.082251,3.9895
2009-04-30,87.406469,3.804558,15.089699,4.026
2009-05-01,87.878646,3.847191,15.074805,3.948
2009-05-04,90.847186,3.993229,15.037566,3.9885
2009-05-05,90.514893,4.012579,14.739644,4.095
2009-05-06,92.11867,4.006231,14.739644,4.0995
2009-05-07,90.911671,3.90222,14.389583,3.964
2009-05-08,93.093191,3.906151,14.464064,3.8975
2009-05-11,91.129184,3.917639,14.389583,3.9305
2009-05-12,91.044443,3.761925,14.814119,3.8965
2009-05-13,88.640917,3.612862,14.70985,3.7095
2009-05-14,89.565582,3.717477,14.940735,3.7555
2009-05-15,88.562391,3.701454,15.059902,3.68
2009-05-18,91.25167,3.829351,15.342935,3.7975
2009-05-19,91.109661,3.853539,15.223005,3.8935
2009-05-20,90.650896,3.805768,15.275473,3.8985
2009-05-21,89.164263,3.754668,14.855736,3.798
2009-05-22,89.032202,3.703874,14.803274,3.782
2009-05-26,91.36393,3.954223,15.245489,3.9195
2009-05-27,89.654532,4.02286,15.088092,3.855
2009-05-28,91.045913,4.083936,15.32794,3.8825
2009-05-29,92.275382,4.10631,15.657735,3.8995
2009-06-01,94.650567,4.213344,16.039997,4.1525
2009-06-02,94.841607,4.217578,16.039997,4.2465
2009-06-03,93.562874,4.261722,16.287344,4.284
2009-06-04,94.649869,4.34608,16.362295,4.276
2009-06-05,94.417645,4.374199,16.59465,4.378
2009-06-08,94.342025,4.349404,16.527193,4.318
2009-06-09,94.675874,4.315238,16.549683,4.354
2009-06-10,94.351986,4.240556,16.901957,4.3295
2009-06-11,94.949645,4.231486,17.11183,4.2845
2009-06-12,95.083646,4.141383,17.486595,4.204
2009-06-15,92.835845,4.114776,17.55405,4.159
2009-06-16,91.661182,4.122638,17.576536,4.1075
2009-06-17,91.536741,4.099354,17.748928,4.1325
2009-06-18,92.315292,4.108428,17.614021,4.08
2009-06-19,92.081909,4.217275,18.041248,4.148
2009-06-22,89.291108,4.153477,17.449125,3.9575
2009-06-23,89.498062,4.051886,17.494083,3.884
2009-06-24,90.08396,4.118706,17.591528,3.9635
2009-06-25,92.015415,4.228765,17.831381,4.11
2009-06-26,91.898682,4.306773,17.501579,4.194
2009-06-29,92.73362,4.292562,17.883848,4.1515
2009-06-30,91.950673,4.306469,17.816385,4.183
2009-07-01,92.36146,4.318563,18.018759,4.08
2009-07-02,89.672785,4.233601,17.516579,3.966
2009-07-06,89.904481,4.190969,17.389162,3.905
2009-07-07,88.136209,4.093915,16.886967,3.7815
2009-07-08,88.041307,4.148942,16.909456,3.868
2009-07-09,88.353854,4.12294,16.81951,3.905
2009-07-10,87.997874,4.188251,16.78203,3.8815
2009-07-13,90.1985,4.303749,17.411644,4.0735
2009-07-14,90.676585,4.301632,17.321693,4.0975
2009-07-15,93.362708,4.44102,18.078728,4.2275
2009-07-16,94.171913,4.460369,18.318575,4.3055
2009-07-17,94.134366,4.588267,18.20615,4.2925
2009-07-20,95.209061,4.623339,18.386034,4.4115
2009-07-21,95.555084,4.581009,18.610888,4.4505
2009-07-22,95.521597,4.739142,18.588409,4.4395
2009-07-23,97.743399,4.771798,19.158052,4.6935
2009-07-24,98.039706,4.837409,17.576536,4.3245
2009-07-27,98.33071,4.840735,17.321693,4.212
2009-07-28,98.075278,4.837712,17.591528,4.249
2009-07-29,97.640507,4.838617,17.838882,4.217
2009-07-30,98.81205,4.922068,17.846375,4.3045
2009-07-31,98.883821,4.94021,17.629004,4.288
2009-08-03,100.397934,5.032128,17.861362,4.372
2009-08-04,100.702333,5.005519,17.816385,4.29
2009-08-05,100.443441,4.992217,17.846375,4.2145
2009-08-06,99.893975,4.955933,17.584038,4.2235
2009-08-07,101.234066,5.004309,17.658991,4.266
2009-08-10,100.899053,4.980423,17.55405,4.222
2009-08-11,99.656726,4.923279,17.336689,4.178
2009-08-12,100.838215,4.998263,17.636503,4.298
2009-08-13,101.536812,5.092297,17.703966,4.23
2009-08-14,100.67313,5.04271,17.756432,4.179
2009-08-17,98.258667,4.825315,17.426628,4.053
2009-08-18,99.269299,4.958653,17.773348,4.106
2009-08-19,99.960971,4.976794,17.826117,4.15
2009-08-20,101.056625,5.029103,17.84119,4.2045
2009-08-21,102.949351,5.116485,18.398968,4.25
2009-08-24,102.894608,5.111647,18.572329,4.225
2009-08-25,103.137751,5.121926,18.572329,4.2095
2009-08-26,103.160049,5.061759,18.504484,4.2
2009-08-27,103.457378,5.123439,18.610012,4.2155
2009-08-28,103.266021,5.141578,18.602484,4.138
2009-08-31,102.439484,5.085947,18.579868,4.0595
2009-09-01,100.18683,4.99796,18.08993,3.958
2009-09-02,99.882963,4.994331,17.984406,3.907
2009-09-03,100.738625,5.035754,18.172838,3.923
2009-09-04,102.059528,5.149441,18.557245,3.9435
2009-09-08,102.97412,5.228658,18.70801,4.045
2009-09-09,103.776723,5.174538,18.677849,4.112
2009-09-10,104.853816,5.217472,18.843678,4.1925
2009-09-11,104.734018,5.205378,18.738153,4.227
2009-09-14,105.396393,5.252547,18.843678,4.193
2009-09-15,105.726098,5.296084,18.994425,4.1775
2009-09-16,107.341106,5.498966,18.994425,4.535
2009-09-17,107.028625,5.579998,19.069799,4.522
2009-09-18,106.801852,5.594209,19.039654,4.514
2009-09-21,106.43892,5.563973,19.069799,4.528
2009-09-22,107.14177,5.577882,19.424057,4.6875
2009-09-23,106.062923,5.608722,19.378834,4.619
2009-09-24,105.072547,5.557926,19.5522,4.6055
2009-09-25,104.431949,5.514084,19.258234,4.526
2009-09-28,106.30993,5.628374,19.469288,4.6105
2009-09-29,106.075186,5.605092,19.408991,4.586
2009-09-30,105.73223,5.604187,19.386375,4.668
2009-10-01,103.010501,5.468427,18.753225,4.552
2009-10-02,102.550109,5.590579,18.813528,4.4925
2009-10-05,104.076007,5.624444,18.572329,4.4335
2009-10-06,105.503488,5.745083,18.92659,4.5455
2009-10-07,105.84471,5.75234,18.919058,4.6985
2009-10-08,106.634272,5.722711,19.348692,4.761
2009-10-09,107.236722,5.758992,19.258234,4.7855
2009-10-12,107.706442,5.769274,19.386375,4.68
2009-10-13,107.413514,5.745386,19.45421,4.7415
2009-10-14,109.300132,5.783786,19.56727,4.873
2009-10-15,109.753354,5.761714,20.132578,4.8005
2009-10-16,108.865636,5.685822,19.974302,4.766
2009-10-19,109.887319,5.740549,19.868776,4.734
2009-10-20,109.204769,6.009647,19.87631,4.749
2009-10-21,108.254371,6.195898,20.03459,4.671
2009-10-22,109.411849,6.204363,20.042133,4.6725
2009-10-23,108.080704,6.166268,21.119991,5.9245
2009-10-26,106.816327,6.122124,21.617464,6.232
2009-10-27,106.465592,5.96762,21.549623,6.1035
2009-10-28,104.401976,5.817347,21.119991,6.082
2009-10-29,106.757954,5.936779,21.270739,6.129
2009-10-30,103.767298,5.699429,20.901403,5.9405
2009-11-02,104.435817,5.72392,21.014465,5.942
2009-11-03,104.688946,5.706986,20.750652,5.9185
2009-11-04,104.835171,5.769274,21.150133,5.855
2009-11-05,106.858469,5.866631,21.459181,6.0305
2009-11-06,107.13891,5.876004,21.496868,6.31
2009-11-09,109.542404,6.091281,21.851128,6.3335
2009-11-10,109.562368,6.137241,21.866211,6.5075
2009-11-11,110.111311,6.145405,21.949116,6.4955
2009-11-12,108.999576,6.107309,22.130014,6.5265
2009-11-13,109.623396,6.181688,22.333519,6.6485
2009-11-16,111.226566,6.247601,22.265686,6.5795
2009-11-17,111.341357,6.25879,22.712362,6.5625
2009-11-18,111.305947,6.227344,22.795639,6.5645
2009-11-19,109.816527,6.062558,22.545807,6.4495
2009-11-20,109.483111,6.044722,22.424675,6.483
2009-11-23,110.973418,6.224925,22.666937,6.65
2009-11-24,110.921181,6.181386,22.644226,6.647
2009-11-25,111.432723,6.173828,22.553379,6.7015
2009-11-27,109.545072,6.06498,22.121843,6.587
2009-11-30,109.969752,6.044419,22.26569,6.7955
2009-12-01,111.297522,5.955524,22.719933,6.925
2009-12-02,111.349362,5.933151,22.545807,7.1125
2009-12-03,110.421455,5.94071,22.58366,7.0585
2009-12-04,111.026882,5.845165,22.697226,6.879
2009-12-07,110.758949,5.713035,22.553379,6.7105
2009-12-08,109.641737,5.74085,22.38682,6.7055
2009-12-09,110.053759,5.980621,22.492807,6.5655
2009-12-10,110.704063,5.939198,22.613949,6.769
2009-12-11,111.127897,5.885982,22.598803,6.7075
2009-12-14,111.902658,5.955825,22.795639,6.569
2009-12-15,111.28423,5.870866,22.727514,6.5115
2009-12-16,111.411027,5.896867,22.788071,6.418
2009-12-17,110.106469,5.801021,22.409533,6.3455
2009-12-18,110.154878,5.908962,22.984915,6.424
2009-12-21,111.31454,5.993622,23.106043,6.6395
2009-12-22,111.714266,6.058023,23.333172,6.6875
2009-12-23,111.994798,6.110635,23.408878,6.947
2009-12-24,112.58228,6.32047,23.469448,6.9235
2009-12-28,112.726851,6.398175,23.598143,6.9655
2009-12-29,112.603052,6.322283,23.764702,6.9705
2009-12-30,112.638153,6.399081,23.439157,6.8245
2009-12-31,111.510865,6.371567,23.075762,6.726
2010-01-04,113.303107,6.470741,23.431585,6.695
2010-01-05,113.656647,6.481928,23.439157,6.7345
2010-01-06,113.767556,6.378827,23.295311,6.6125
2010-01-07,114.228957,6.367031,23.053059,6.5
2010-01-08,114.556771,6.409362,23.212034,6.676
2010-01-11,114.755988,6.352823,22.916777,6.5155
2010-01-12,113.680357,6.280558,22.765362,6.3675
2010-01-13,114.636495,6.369147,22.977343,6.4555
2010-01-14,114.916734,6.33226,23.439157,6.3675
2010-01-15,113.677282,6.226436,23.363455,6.357
2010-01-19,115.096674,6.501884,23.545147,6.3805
2010-01-20,113.894934,6.401804,23.159044,6.289
2010-01-21,111.742399,6.291142,22.719933,6.331
2010-01-22,109.270501,5.97911,21.925001,6.0715
2010-01-25,109.776945,6.139961,22.19755,6.0155
2010-01-26,109.316859,6.226738,22.333826,5.974
2010-01-27,109.853997,6.285396,22.462523,6.1375
2010-01-28,108.566643,6.025673,22.076414,6.3015
2010-01-29,107.500991,5.807068,21.33448,6.2705
2010-02-01,109.031882,5.887796,21.508606,5.9435
2010-02-02,110.444752,5.921963,21.546455,5.906
2010-02-03,109.877656,6.023856,21.675165,5.955
2010-02-04,106.463969,5.806765,21.07708,5.797
2010-02-05,106.771233,5.90987,21.213348,5.8695
2010-02-08,105.86268,5.869354,20.986225,5.8415
2010-02-09,107.243382,5.931942,21.205782,5.9015
2010-02-10,107.031871,5.899588,21.190634,5.868
2010-02-11,108.079901,6.006927,21.289055,6.0045
2010-02-12,107.806032,6.05863,21.145214,5.983
2010-02-16,109.758224,6.14994,21.563547,5.8765
2010-02-17,110.240536,6.124242,21.746107,5.8155
2010-02-18,110.972865,6.13573,22.035133,5.904
2010-02-19,111.230742,6.097633,21.883007,5.876
2010-02-22,111.116354,6.059837,21.852587,5.9005
2010-02-23,109.776219,5.958245,21.548338,5.862
2010-02-24,110.860507,6.067094,21.776524,5.986
2010-02-25,110.65788,6.107609,21.753704,5.91
2010-02-26,110.816558,6.186827,21.806948,5.92
2010-03-01,111.940473,6.318958,22.07316,6.227
2010-03-02,112.199834,6.314727,21.647217,6.2765
2010-03-03,112.264282,6.329238,21.647217,6.2945
2010-03-04,112.684915,6.370964,21.776524,6.4265
2010-03-05,114.260306,6.620107,21.746107,6.4455
2010-03-08,114.260415,6.624037,21.776524,6.5055
2010-03-09,114.460534,6.743164,21.905823,6.441
2010-03-10,114.991121,6.798193,22.035133,6.5255
2010-03-11,115.492484,6.818149,22.194859,6.679
2010-03-12,115.468047,6.85141,22.263313,6.591
2010-03-15,115.521936,6.767958,22.278534,6.5565
2010-03-16,116.418167,6.786402,22.339382,6.5895
2010-03-17,117.094292,6.776422,22.537144,6.567
2010-03-18,117.057464,6.792449,22.521929,6.638
2010-03-19,115.982627,6.719882,22.506718,6.5175
2010-03-22,116.576387,6.795474,22.514326,6.5235
2010-03-23,117.425725,6.904623,22.727297,6.463
2010-03-24,116.781513,6.935161,22.552359,6.402
2010-03-25,116.58246,6.852921,22.826181,6.7365
2010-03-26,116.668022,6.981421,22.559959,6.753
2010-03-29,117.351988,7.026472,22.506718,6.756
2010-03-30,117.37037,7.131086,22.643631,6.829
2010-03-31,116.98738,7.105389,22.278534,6.7885
2010-04-01,117.857717,7.134716,22.179651,6.5905
2010-04-05,118.795445,7.21091,22.263313,6.5745
2010-04-06,118.995313,7.242658,22.301353,6.778
2010-04-07,118.348859,7.274709,22.324173,6.7435
2010-04-08,118.751744,7.255056,22.757723,7.048
2010-04-09,119.543957,7.310687,23.07719,7.003
2010-04-12,119.756852,7.325806,23.061972,7.06
2010-04-13,119.847639,7.330039,23.160852,7.008
2010-04-14,121.183993,7.428609,23.442282,7.214
2010-04-15,121.285313,7.52627,23.48032,7.291
2010-04-16,119.330725,7.480309,23.328188,7.1085
2010-04-19,119.870764,7.470332,23.609619,7.1215
2010-04-20,120.83657,7.39535,23.853022,7.21
2010-04-21,120.715152,7.837695,23.830194,7.3215
2010-04-22,120.996256,8.056903,23.875834,7.5045
2010-04-23,121.855866,8.188733,23.548763,7.1815
2010-04-26,121.334273,8.148519,23.662859,7.3555
2010-04-27,118.500686,7.922963,23.465103,7.101
2010-04-28,119.286602,7.909656,23.510736,6.9675
2010-04-29,120.837725,8.122519,23.579189,7.0865
2010-04-30,118.829278,7.894239,23.229301,6.855
2010-05-03,120.386036,8.05328,23.472712,6.8745
2010-05-04,117.520471,7.821368,22.917456,6.4915
2010-05-05,116.789023,7.740035,22.704481,6.5465
2010-05-06,113.032042,7.445541,22.042742,6.4355
2010-05-07,111.305051,7.131392,21.457064,6.249
2010-05-10,116.192512,7.679564,22.012316,6.5645
2010-05-11,115.822024,7.756062,21.966682,6.523
2010-05-12,117.449318,7.924471,22.392633,6.6935
2010-05-13,116.033367,7.811695,22.240503,6.5735
2010-05-14,113.858186,7.674424,22.004709,6.4265
2010-05-17,114.005614,7.686517,22.012316,6.4455
2010-05-18,112.41102,7.630283,21.851866,6.314
2010-05-19,111.846801,7.508731,21.576805,6.2295
2010-05-20,107.511414,7.188838,20.71343,5.9855
2010-05-21,109.123278,7.326713,20.507133,6.136
2010-05-24,107.720979,7.460956,20.071629,6.106
2010-05-25,107.758717,7.414397,19.918819,6.243
2010-05-26,107.171202,7.380837,19.108915,6.1605
2010-05-27,110.720696,7.66021,19.865328,6.335
2010-05-28,109.357662,7.766943,19.712513,6.273
2010-06-01,107.492268,7.886373,19.781288,6.162
2010-06-02,110.276082,7.980712,20.216799,6.3155
2010-06-03,110.725454,7.955618,20.522411,6.438
2010-06-04,106.933354,7.739128,19.704882,6.1385
2010-06-07,105.498544,7.587343,19.322855,6.1005
2010-06-08,106.666469,7.538667,19.185328,5.942
2010-06-09,106.041773,7.35332,18.940832,5.8955
2010-06-10,109.156712,7.574341,19.10128,6.1605
2010-06-11,109.671122,7.665051,19.605556,6.1515
2010-06-14,109.476104,7.688333,19.483309,6.1915
2010-06-15,112.036709,7.851908,20.308475,6.342
2010-06-16,111.976961,8.08049,20.109829,6.345
2010-06-17,112.134321,8.220179,20.148037,6.2945
2010-06-18,111.749913,8.286695,20.201513,6.2915
2010-06-21,111.319241,8.168777,19.827129,6.1275
