trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2013-03-27,156.111371,143.0,16,0.0009,13.18,14.02624138157106,0.8462413815710601,0.2795,14.9295
2014-08-29,200.72639,183.5,7,0.0003,17.12,17.22639000000001,0.1063900000000082,1.0,0.0
2013-12-04,179.743996,170.0,27,0.0006,10.0,9.782716535575098,-0.2172834644249022,0.894,7.919
2013-11-26,180.62625,173.0,25,0.0007,8.04,8.297604457707516,0.25760445770751694,0.5905,17.7825
2014-05-29,192.382646,186.0,51,0.0004,7.2,6.444846175128279,-0.7551538248717211,0.805,14.3445
2013-03-06,154.505039,149.0,45,0.001,6.04,9.592064157907688,3.5520641579076875,0.0545,44.267
2013-04-25,158.493864,163.0,15,0.0005,0.12,0.9855758590865434,0.8655758590865434,0.092,14.768
2014-04-01,188.316685,183.0,10,0.0004,5.56,5.514090506658743,-0.04590949334125671,0.775,5.936
2014-08-29,200.72639,199.0,22,0.0003,2.68,2.981782505145279,0.3017825051452787,0.369,18.076
2014-09-15,198.977082,204.0,25,0.0002,0.21,0.8694499131144416,0.6594499131144417,0.145,23.9785
2014-05-07,187.886821,186.0,45,0.0003,4.3,3.571806891903203,-0.7281931080967969,0.4055,34.72
2014-08-15,195.727915,199.0,46,0.0003,1.1,2.0022075268371484,0.9022075268371483,0.1855,42.6035
2014-11-17,204.377756,212.0,18,0.0003,0.07,1.103858511895519,1.033858511895519,0.0875,17.6315
2014-02-03,174.09729,180.0,19,0.0005,0.53,1.0890776874835935,0.5590776874835934,0.0725,18.5165
2013-12-11,178.734261,188.0,23,0.0007,0.06,0.6170960818131591,0.5570960818131592,0.0865,22.6955
2013-07-08,163.939887,169.0,40,0.0005,0.81,1.6776786843978662,0.8676786843978661,0.1545,37.843
2014-04-23,187.473354,195.0,59,0.0002,0.64,2.8397339662186467,2.1997339662186466,0.161,56.1355
2014-09-15,198.977082,208.0,46,0.0002,0.15,1.0314950981946205,0.8814950981946205,0.087,44.6025
2013-06-07,164.809718,154.0,7,0.0004,10.62,10.809718000000004,0.1897180000000045,1.0,0.0
2014-09-08,200.631279,198.5,18,0.0002,2.78,2.9439422919748406,0.16394229197484078,0.382,14.823
2014-04-08,185.066742,189.5,24,0.0003,0.58,1.4954429457408993,0.9154429457408993,0.136,23.035
2013-02-20,151.387962,157.0,16,0.0012,0.06,1.0472155588951715,0.9872155588951714,0.0765,15.7975
2014-03-11,187.194039,177.5,17,0.0005,9.68,9.769835252577796,0.0898352525777959,0.9395,8.239
2013-08-26,166.002799,177.0,35,0.0004,0.05,0.24448814684766146,0.19448814684766147,0.04,34.4955
