trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2013-03-27,156.111371,143.0,16,0.0009,13.18,13.45747709195768,0.2774770919576799,0.6975,11.7395
2014-08-29,200.72639,183.5,7,0.0003,17.12,17.22639000000001,0.1063900000000082,1.0,0.0
2013-12-04,179.743996,170.0,27,0.0006,10.0,9.927495470421702,-0.072504529578298,0.793,13.0575
2013-11-26,180.62625,173.0,25,0.0007,8.04,7.7567822955713615,-0.2832177044286377,0.8285,8.688
2014-05-29,192.382646,186.0,51,0.0004,7.2,6.447774596147707,-0.7522254038522931,0.8355,17.1415
2013-03-06,154.505039,149.0,45,0.001,6.04,8.550186588120116,2.510186588120116,0.3545,41.0125
2013-04-25,158.493864,163.0,15,0.0005,0.12,1.0522932973000305,0.9322932973000305,0.11,14.745
2014-04-01,188.316685,183.0,10,0.0004,5.56,5.515788757554142,-0.044211242445857835,0.7775,5.911
2014-08-29,200.72639,199.0,22,0.0003,2.68,2.872163825692693,0.19216382569269275,0.351,18.5175
2014-09-15,198.977082,204.0,25,0.0002,0.21,0.5781784980313853,0.36817849803138536,0.0875,24.1425
2014-05-07,187.886821,186.0,45,0.0003,4.3,3.7113081264935492,-0.5886918735064506,0.3405,37.021
2014-08-15,195.727915,199.0,46,0.0003,1.1,1.8160509089725794,0.7160509089725793,0.222,41.144
2014-11-17,204.377756,212.0,18,0.0003,0.07,0.7187989219453804,0.6487989219453805,0.063,17.729
2014-02-03,174.09729,180.0,19,0.0005,0.53,0.9483129063055342,0.4183129063055342,0.0725,18.7615
2013-12-11,178.734261,188.0,23,0.0007,0.06,0.6324146758708981,0.5724146758708981,0.0905,22.6745
2013-07-08,163.939887,169.0,40,0.0005,0.81,0.9066982265795673,0.09669822657956728,0.149,37.927
2014-04-23,187.473354,195.0,59,0.0002,0.64,1.5557111169258122,0.9157111169258122,0.1735,55.763
2014-09-15,198.977082,208.0,46,0.0002,0.15,0.7418801063778412,0.5918801063778412,0.0945,44.474
2013-06-07,164.809718,154.0,7,0.0004,10.62,10.809718000000004,0.1897180000000045,1.0,0.0
2014-09-08,200.631279,198.5,18,0.0002,2.78,2.6735510404402216,-0.10644895955977818,0.4635,13.2945
2014-04-08,185.066742,189.5,24,0.0003,0.58,1.5236067047787523,0.9436067047787523,0.1255,23.3205
2013-02-20,151.387962,157.0,16,0.0012,0.06,0.9655447007460676,0.9055447007460675,0.0155,15.925
2014-03-11,187.194039,177.5,17,0.0005,9.68,9.867701109838297,0.18770110983829724,0.7215,10.7915
2013-08-26,166.002799,177.0,35,0.0004,0.05,0.262322762830544,0.21232276283054402,0.042,34.463
