trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2013-03-27,156.111371,143.0,16,0.0009,13.18,15.023940569572122,1.8439405695721227,0.041,15.93
2014-08-29,200.72639,183.5,7,0.0003,17.12,18.40122523350212,1.28122523350212,0.588,6.412
2013-12-04,179.743996,170.0,27,0.0006,10.0,13.748685877131717,3.7486858771317166,0.0905,26.8665
2013-11-26,180.62625,173.0,25,0.0007,8.04,11.745547438909002,3.7055474389090026,0.065,24.859
2014-05-29,192.382646,186.0,51,0.0004,7.2,15.15117779301739,7.951177793017389,0.209,50.2265
2013-03-06,154.505039,149.0,45,0.001,6.04,11.369373483168484,5.329373483168484,0.017,44.548
2013-04-25,158.493864,163.0,15,0.0005,0.12,1.498697266888466,1.3786972668884658,0.0595,14.928
2014-04-01,188.316685,183.0,10,0.0004,5.56,7.176480903229643,1.6164809032296432,0.051,9.885
2014-08-29,200.72639,199.0,22,0.0003,2.68,6.971406525854689,4.291406525854688,0.1425,21.718
2014-09-15,198.977082,204.0,25,0.0002,0.21,3.548628185484925,3.338628185484925,0.006,24.968
2014-05-07,187.886821,186.0,45,0.0003,4.3,10.52504269609376,6.22504269609376,0.1855,44.6005
2014-08-15,195.727915,199.0,46,0.0003,1.1,7.358594507569819,6.2585945075698195,0.2045,44.54
2014-11-17,204.377756,212.0,18,0.0003,0.07,2.057587720491958,1.9875877204919579,0.021,17.8345
2014-02-03,174.09729,180.0,19,0.0005,0.53,2.139505605223959,1.6095056052239591,0.094,18.631
2013-12-11,178.734261,188.0,23,0.0007,0.06,1.7277544096335649,1.6677544096335648,0.0145,22.9575
2013-07-08,163.939887,169.0,40,0.0005,0.81,4.797963231727288,3.987963231727288,0.0275,39.838
2014-04-23,187.473354,195.0,59,0.0002,0.64,7.115820111220548,6.475820111220548,0.0445,58.792
2014-09-15,198.977082,208.0,46,0.0002,0.15,4.812329323590835,4.662329323590835,0.029,45.8365
2013-06-07,164.809718,154.0,7,0.0004,10.62,11.526319176022751,0.9063191760227518,0.269,6.731
2014-09-08,200.631279,198.5,18,0.0002,2.78,6.178669971641361,3.3986699716413615,0.016,17.885
2014-04-08,185.066742,189.5,24,0.0003,0.58,3.1742478105204146,2.5942478105204145,0.1085,23.285
2013-02-20,151.387962,157.0,16,0.0012,0.06,1.3247813426529755,1.2647813426529755,0.044,15.943
2014-03-11,187.194039,177.5,17,0.0005,9.68,12.364786458493159,2.684786458493159,0.171,16.658
2013-08-26,166.002799,177.0,35,0.0004,0.05,2.050798331084068,2.0007983310840682,0.064,34.844
