date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2018-10-01,2017-04-03,2018-10-01,378,0.3943880647959184,20.0,0.04080364151997521,3.0,0.1791939339773435,0.028092780807468833,9.225409424741292,10.774590575258708,0.0757404956317711,0.011099223442949868,22,True,False
