date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
2019-09-03,2018-03-05,2019-09-03,378,0.5268158176795251,1.8190100199919587e-05,0.1772725395125846,0.7916549304855369,0.01859690526801125,5.333333333333333,-0.02042186666306539,0.06660258779573248,-0.018039223915143676
