date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0
2019-09-03,2018-03-05,2019-09-03,378,0.11832700889140894,19.130017343686813,0.10608481607291399,2.2325874177312386,-0.6064998198454237,0.10160718425435067
