date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0
2014-01-02,2012-07-03,2014-01-02,379,0.23153083503893146,1.3790850173526866e-05,0.1358354134448505,0.6047030279050227,0.006146251811198733
