date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2014-01-02,2012-07-03,2014-01-02,379,0.5677570093457944,0.43224299065420557,0.5512048192771084,0.44879518072289154,0.005546230053621924,0.004726736995626088,0.005354102193084924,0.004860802555819684,0.0,0.5620052770448549
