date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2014-01-02,2012-07-03,2014-01-02,379,0.19452939687884388,19.999995969591183,0.021092879429314936,2.3915492607580395,-0.725366492978633,0.018702299561318622,3.324538258575198,-0.004859975719115539,0.025928243060711457,-0.004513621678864488
