date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2018-10-01,2017-04-03,2018-10-01,378,0.5371287128712872,0.46287128712871284,0.53125,0.46875,0.5718085106382979,0.5710526315789474,0.42894736842105263,0.42819148936170215,-5.85932775359824,0.5496944198525244,-4.327988353868027,0.5715964073624935,-5.898445207406507,0.5224033621065127,-4.252154596820206,0.49125421310270695,1.0,1.0,0.5358090185676393,0.4986737400530504
2018-10-31,2017-05-01,2018-10-31,381,0.5439024390243903,0.4560975609756097,0.53125,0.46875,0.5710526315789474,0.5732984293193717,0.4267015706806283,0.42894736842105263,-5.720119974843198,0.5296903270025914,-4.236664937570234,0.5382306757623416,-5.877082746027288,0.5242893360267199,-4.190935907906002,0.492135177524874,1.0,1.0,0.5394736842105263,0.5
2018-11-30,2017-05-31,2018-11-30,381,0.5398009950248757,0.46019900497512434,0.5138888888888888,0.4861111111111111,0.5890052356020943,0.5868421052631579,0.41315789473684206,0.4109947643979057,-5.668417411078319,0.5342518787340779,-4.1868835859592215,0.5291418907844839,-5.816982127104552,0.5403954727478189,-4.109967064642642,0.5540056059829233,0.0,0.0,0.5263157894736842,0.5
2018-12-31,2017-07-03,2018-12-31,377,0.547979797979798,0.452020202020202,0.505586592178771,0.49441340782122906,0.5771276595744681,0.5740740740740741,0.42592592592592593,0.4228723404255319,-5.662934474859633,0.5484226728288732,-4.167142719423875,0.5658976714915341,-5.781624329383161,0.5478100845456562,-4.028971433725295,0.5379502748117441,1.0,1.0,0.526595744680851,0.5
2019-01-31,2017-08-01,2019-01-31,378,0.5328282828282829,0.4671717171717171,0.5138888888888888,0.4861111111111111,0.58994708994709,0.5952380952380952,0.40476190476190477,0.41005291005291,-5.6178387711270705,0.5540661933265495,-4.090937440609204,0.5706142790600568,-5.745773656922815,0.5609132084096052,-4.022362576511025,0.6179805057323217,1.0,0.0,0.5251989389920424,0.4986737400530504
2019-02-28,2017-08-29,2019-02-28,377,0.5251256281407035,0.4748743718592965,0.5252808988764045,0.4747191011235955,0.5824468085106383,0.5846560846560847,0.41534391534391535,0.41755319148936165,-5.688096915713908,0.5776605229724023,-4.09886660450949,0.5703075202174602,-5.7652816930313024,0.5485102431541252,-4.057162334600187,0.6311684526279565,0.0,1.0,0.526595744680851,0.5
2019-03-31,2017-10-02,2019-03-29,375,0.5470297029702971,0.45297029702970293,0.5346820809248555,0.4653179190751445,0.5930851063829787,0.5909090909090909,0.40909090909090906,0.40691489361702127,-5.661556773590418,0.5660391707149381,-4.098137887473218,0.5719403275536256,-5.75345682154222,0.5570510428635187,-4.0216313771294745,0.6219139860919783,1.0,0.0,0.5401069518716578,0.5
2019-04-30,2017-10-31,2019-04-30,375,0.5612745098039216,0.4387254901960784,0.5175438596491229,0.4824561403508772,0.5802139037433155,0.5824468085106383,0.41755319148936165,0.4197860962566845,-5.662826736136722,0.5752050782450178,-4.104654810956167,0.5716184856306081,-5.744610177081436,0.5612617788973233,-4.033232680370345,0.6257596553163568,0.0,1.0,0.5427807486631016,0.5
2019-05-31,2017-12-01,2019-05-31,375,0.5475,0.4525,0.5171428571428571,0.4828571428571429,0.5909090909090909,0.5877659574468085,0.4122340425531915,0.40909090909090906,-5.653656565257529,0.5756342862590144,-4.071442829838759,0.5710197313148475,-5.705626731390008,0.5527118463244212,-3.9985045416646714,0.6176753513442044,0.0,1.0,0.5320855614973262,0.5
2019-06-30,2018-01-02,2019-06-28,375,0.554726368159204,0.44527363184079605,0.5057142857142858,0.4942857142857143,0.5909090909090909,0.5952380952380952,0.40476190476190477,0.40909090909090906,-5.576987498876692,0.5551726100230777,-4.042690782236675,0.5552034174960588,-5.686156594807743,0.5702023535679417,-3.982369283562913,0.6138419248144985,0.0,1.0,0.5333333333333333,0.49866666666666665
2019-07-31,2018-02-01,2019-07-31,376,0.5591133004926109,0.4408866995073891,0.514367816091954,0.48563218390804597,0.598404255319149,0.5952380952380952,0.40476190476190477,0.401595744680851,-5.514090000890124,0.5312189235298737,-4.050724179184456,0.5556164790429183,-5.6469087293522335,0.5580007267920348,-3.973117829752989,0.612978850650201,1.0,1.0,0.5398936170212766,0.5
2019-08-31,2018-03-01,2019-08-30,379,0.5536585365853659,0.4463414634146341,0.5228571428571429,0.47714285714285715,0.5763157894736842,0.5815789473684211,0.4184210526315789,0.4236842105263158,-5.515099899067614,0.5364428724112424,-4.057130605643923,0.5504524559560843,-5.634286358648198,0.5694093360200687,-3.9561965275788276,0.6142403953949884,0.0,0.0,0.5382585751978892,0.49868073878627966
2019-09-30,2018-04-02,2019-09-30,378,0.5579710144927537,0.44202898550724634,0.5377906976744187,0.4622093023255814,0.5634920634920635,0.5605263157894737,0.43947368421052635,0.4365079365079365,-5.524501409925017,0.5291534506097539,-4.0649216649973265,0.5406187353852391,-5.642172166256247,0.553447309609955,-3.9557530902925055,0.6220692571124923,1.0,1.0,0.5476190476190477,0.5
