ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2019-01-02,2018-07-03,2019-01-02,126,0.11157421199047567,9.496643392691875e-06,0.049014585075801885,0.9376248711405406,0.027359673407176478,4.0,-0.005696090758017913,0.08900584672173895,-0.0017335660182598023
AAPL,2019-01-03,2018-07-05,2019-01-03,126,0.11157421199047567,7.621234840181351e-06,0.0707381568534069,0.9292604401792489,0.02869514728916327,6.0,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-04,2018-07-05,2019-01-04,127,0.11157421199047567,7.775193996611623e-06,0.07206407935977283,0.9279348597310847,0.039653955816289464,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-07,2018-07-09,2019-01-07,126,0.11157421199047567,7.395993310778288e-06,0.06943480283299655,0.9305641359978089,0.0395222787530775,6.0,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-08,2018-07-09,2019-01-08,127,0.11157421199047567,7.177408674599451e-06,0.06752139421246481,0.9324775446661251,0.038020964233149074,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-09,2018-07-10,2019-01-09,127,0.11157421199047567,7.035286460622794e-06,0.0662730777022931,0.9337258612203297,0.03700771364469574,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-10,2018-07-11,2019-01-10,127,0.11157421199047567,6.759428932777726e-06,0.06504622811600437,0.9349527108083051,0.035983155994827105,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-11,2018-07-12,2019-01-11,127,0.11157421199047567,6.625583272220014e-06,0.06384053552467403,0.936158403401293,0.034826277690082064,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-14,2018-07-16,2019-01-14,126,0.02071108029014376,6.506999889728509e-06,0.061874471545899076,0.9381244760182051,0.03378308285905288,6.0,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-15,2018-07-16,2019-01-15,127,0.02071108029014376,6.442254159031579e-06,0.0624574423610535,0.937541496681917,0.033025750627369795,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-16,2018-07-17,2019-01-16,127,0.02071108029014376,6.44225415903159e-06,0.06363879142402196,0.9363601476578209,0.03246497252336375,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-17,2018-07-18,2019-01-17,127,0.02071108029014376,6.4422541590316015e-06,0.06484093805831206,0.9351580010248183,0.03163826603946321,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-18,2018-07-19,2019-01-18,127,0.02071108029014376,6.7725555928981565e-06,0.0666838262073201,0.9324437437319927,0.03053617260490006,5.952755905511811,-0.03877222196636362,0.08510647297627805,-0.03454005678073746
AAPL,2019-01-22,2018-07-23,2019-01-22,126,0.02071108029014376,8.439123930919792e-06,0.07318326286550945,0.9224508929321055,0.028877075425182912,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-23,2018-07-24,2019-01-23,126,0.02071108029014376,1.0728229126638838e-05,0.07952659973760984,0.9105888781204616,0.02754554924498071,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-24,2018-07-25,2019-01-24,126,0.02071108029014376,1.3913763130981964e-05,0.0903959815431119,0.8928052330337932,0.02515568926576273,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-25,2018-07-26,2019-01-25,126,0.02071108029014376,1.3913763130981964e-05,0.09373895019995804,0.8906350392610954,0.024147210509808822,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-28,2018-07-30,2019-01-28,125,0.02071108029014376,1.6657798806775714e-05,0.11518486464230261,0.864935276233823,0.023959735885999738,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-29,2018-07-30,2019-01-29,126,0.02071108029014376,1.751186241481031e-05,0.1193241695773788,0.8586447736554775,0.022542802116650044,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-30,2018-07-31,2019-01-30,126,0.02071108029014376,1.0103465699633902e-05,0.08636846821136722,0.9098480685217029,0.025238862516919505,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-31,2018-08-01,2019-01-31,126,0.02071108029014376,1.1391625766377428e-05,0.08957717779410887,0.9037762949262398,0.03087584040799432,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-01,2018-08-02,2019-02-01,126,0.02071108029014376,9.420408977970374e-06,0.09807322751226542,0.9019255706316088,0.030191449357458152,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-04,2018-08-06,2019-02-04,125,-0.07015205141018814,9.726154509087646e-06,0.0934521651883932,0.9065467822132361,0.029107231971268882,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-05,2018-08-06,2019-02-05,126,-0.07015205141018814,9.629377654740964e-06,0.0951601952969216,0.9048387438185376,0.0291301407422319,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-06,2018-08-07,2019-02-06,126,-0.07015205141018814,9.533563746184264e-06,0.09260850017196048,0.9073904386562922,0.028463252545463457,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-07,2018-08-08,2019-02-07,126,-0.07015205141018814,9.533563746184281e-06,0.09094166213647234,0.9090572767521296,0.02737500514578883,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-08,2018-08-09,2019-02-08,126,-0.07015205141018814,1.0123086404518365e-05,0.08849201075055498,0.9095607436237891,0.026791117723572185,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-11,2018-08-13,2019-02-11,125,-0.16101518311052004,1.1902621768420717e-05,0.07758966469591276,0.9154535627839668,0.025955513670884788,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-12,2018-08-13,2019-02-12,126,-0.16101518311052004,1.2765659225005707e-05,0.08124425001643217,0.9088552734993391,0.024500502001442433,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-13,2018-08-14,2019-02-13,126,-0.16101518311052004,1.4684003331664104e-05,0.07976395430597809,0.9056635840154017,0.023485161890466313,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-14,2018-08-15,2019-02-14,126,-0.16101518311052004,1.689062429474543e-05,0.07976395430597809,0.9006726809997598,0.02236383119047626,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-15,2018-08-16,2019-02-15,126,-0.16101518311052004,1.9044125713535535e-05,0.08050099787063011,0.8950298149340989,0.021320757222215738,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-19,2018-08-20,2019-02-19,125,-0.23505311949151328,2.101314405471667e-05,0.084239714415903,0.8901927488151999,0.020679746833140746,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-20,2018-08-21,2019-02-20,125,-0.23505311949151328,2.1870706731805777e-05,0.0873769096602727,0.8837168712326803,0.019567503719975603,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-21,2018-08-22,2019-02-21,125,-0.23505311949151328,2.345651189967333e-05,0.09061936418284813,0.8773449180716411,0.018823311661557436,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-22,2018-08-23,2019-02-22,125,-0.23505311949151328,2.4659152981926808e-05,0.09061936418284813,0.8747773198905575,0.018306711132672845,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-25,2018-08-27,2019-02-25,124,-0.23505311949151328,2.7252578740003836e-05,0.08737690966027277,0.8725224051333089,0.018382517275692914,4.064516129032258,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-26,2018-08-27,2019-02-26,125,-0.23505311949151328,2.5923454791014224e-05,0.10100490099080232,0.862405711406575,0.017296552189779997,6.048,-0.03581878276646474,0.0901109526010402,-0.0312597771206331
AAPL,2019-02-27,2018-08-28,2019-02-27,125,-0.23505311949151328,2.3930364872400177e-05,0.11243336337736744,0.8556869696565329,0.016143343857969866,6.048,-0.03581878276646474,0.0901109526010402,-0.0312597771206331
AAPL,2019-02-28,2018-08-29,2019-02-28,125,-0.23505311949151328,2.209051098870918e-05,0.12280450099863761,0.8502025561064002,0.015156892356899324,6.048,-0.03581878276646474,0.0901109526010402,-0.0312597771206331
AAPL,2019-03-01,2018-09-04,2019-03-01,123,-0.23505311949151328,2.2312524315120355e-05,0.12388565331279972,0.8494137815579178,0.015087657998454216,6.146341463414634,-0.03581878276646474,0.0901109526010402,-0.0312597771206331
AAPL,2019-03-04,2018-09-05,2019-03-04,123,-0.23505311949151328,1.7377011408915523e-05,0.14110280069764364,0.844041154236508,0.014139926710347906,6.146341463414634,-0.03581878276646474,0.0901109526010402,-0.0312597771206331
AAPL,2019-03-05,2018-09-06,2019-03-05,123,-0.23505311949151328,1.1303903960610345e-05,0.16298401976200735,0.8370138884665588,0.01238719920218567,8.195121951219512,-0.03872243040086465,0.07380411368921315,-0.035358651973595556
