date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2008-08-01,2007-02-02,2008-08-01,378,0.5071428571428571,0.4928571428571429,0.6101190476190477,0.3898809523809524,0.01904625070296811,0.014763683760568521,0.020036764083132715,0.018481009668962153,0.0,0.5543766578249337
