timestamp,S_t,p25,p50,p75
2018-10-01,109.10891,109.10891,109.10891,109.10891
2018-10-02,108.674797,108.3392513709342,109.25287416918954,110.17284408518955
2018-10-03,108.693687,108.10805959883513,109.4437397021363,110.7515190203105
2018-10-04,106.44751,108.02299374407856,109.61188597424251,111.22888978005328
2018-10-05,105.824608,107.92686111986976,109.74714038165125,111.64865047719002
2018-10-08,104.616577,107.85298900386826,109.88877321929206,112.00862728497887
2018-10-09,105.947304,107.8433979100166,110.07700052126518,112.33848589105347
2018-10-10,100.190346,107.85971170779054,110.24428635488283,112.70022766988886
2018-10-11,99.954384,107.82474182573611,110.40815122641698,113.02198626872047
2018-10-12,103.408569,107.80259127540688,110.55171903282269,113.35642127770481
2018-10-15,101.549347,107.8038801750119,110.69403862999368,113.63171857021182
2018-10-16,104.758148,107.78655669775861,110.83860990467898,113.9147038540314
2018-10-17,104.484482,107.84529879959904,111.00107119164018,114.2656713586669
2018-10-18,102.398735,107.82017532245783,111.09126796520998,114.6003621012938
2018-10-19,102.549759,107.8451343943864,111.33762921768215,114.90908285590403
2018-10-22,103.465179,107.82399141677818,111.42353446885767,115.19675759493535
2018-10-23,102.021217,107.93083600474588,111.58617550376796,115.49581739765647
2018-10-24,96.566261,107.94701720696011,111.72014213015638,115.78031578656001
2018-10-25,102.209991,108.08125338012039,111.94206085917111,116.14938554870373
2018-10-26,100.945351,108.21987060543545,112.13035539516957,116.39929092628007
2018-10-29,98.010231,108.28696422845383,112.32079915789367,116.67996690666956
2018-10-30,97.89698,108.31020773076959,112.49906110722533,116.90445765341707
2018-10-31,100.80378,108.37823329579284,112.6249752971911,117.2323038894325
2018-11-01,99.963829,108.4546243758615,112.8156099705428,117.46005714535752
2018-11-02,100.190346,108.39388155823339,112.94640028482927,117.72672551783981
2018-11-05,101.464417,108.35913022361039,113.0210945029139,118.0803809580025
2018-11-06,101.662613,108.41279423656368,113.17628822862773,118.31357059456943
2018-11-07,105.664162,108.38272777707276,113.32608738569087,118.49392177626179
2018-11-08,105.465981,108.40033154791855,113.5479599296096,118.82069321923669
2018-11-09,103.408569,108.38703505103341,113.59452674415084,119.14175396727296
2018-11-12,100.860397,108.45586774753441,113.70292436480021,119.33402796129776
2018-11-13,100.926476,108.46240152999296,113.85167352804726,119.60538387515297
2018-11-14,99.495209,108.48520198572413,113.98202311081681,119.71853585625159
2018-11-15,101.684738,108.55866832391885,114.0659699302702,120.01355735825422
2018-11-16,102.642075,108.58099903296343,114.22938388467466,120.33930714620277
2018-11-19,99.163475,108.6320180754921,114.38206084938997,120.65931096378696
2018-11-20,96.405258,108.68926977466182,114.51654081890022,120.80847697766477
2018-11-21,97.732231,108.68078146296094,114.5899980041456,121.01578795823129
2018-11-23,97.694344,108.71342056654728,114.83051038221919,121.26796931258768
2018-11-26,100.916977,108.6682006687069,114.84598797227352,121.4520915412171
2018-11-27,101.552032,108.76083859371275,115.03600497506528,121.85651642823233
2018-11-28,105.324463,108.75579418784659,115.1733887339422,121.95791906676403
2018-11-29,104.44297,108.77454389303355,115.27971863922629,122.29606435593635
2018-11-30,105.106453,108.81806837235075,115.372002568988,122.45669068086036
2018-12-03,106.243881,108.7164585798753,115.57845938970235,122.58764643620054
2018-12-04,102.860077,108.78084669116231,115.6458583678747,122.95958937616555
2018-12-06,103.495125,108.9517153365898,115.8442336460755,123.09290548370309
2018-12-07,99.353035,108.99014422771715,116.01615597321648,123.30672948647675
2018-12-10,101.978561,109.01505912684394,116.13886398030346,123.63105322854443
2018-12-11,102.92643,109.01588737378633,116.24729350105639,123.90330123106386
2018-12-12,103.390869,109.04589604003965,116.38366044059426,124.13260574617368
2018-12-13,103.74157,109.05213707445304,116.49513820935701,124.35211313101638
2018-12-14,100.499931,109.1058286512215,116.5301215287513,124.6496790785071
2018-12-17,97.523705,109.2146704692334,116.66100950790258,124.84492625913582
2018-12-18,98.547386,109.18114230669715,116.85135789587562,125.19278399220681
2018-12-19,98.281975,109.33273028587136,116.96143401253843,125.36001050883164
2018-12-20,96.215683,109.29640476562682,117.1383446658691,125.50500479406249
2018-12-21,93.10675,109.37060143804217,117.27261857806758,125.63487780145628
2018-12-24,89.220589,109.49889670344903,117.36377684182852,125.90603727981426
2018-12-26,95.315224,109.53753937388824,117.56254805781946,126.08320722082901
2018-12-27,95.902901,109.3906756411623,117.60032117707806,126.36989713186377
2018-12-28,95.154106,109.5802612822527,117.77627623088415,126.58808640550147
2018-12-31,96.272545,109.58091342580673,117.88898896155919,126.80407411961292
2019-01-02,95.846016,109.57211712451107,118.00648756945878,127.00636368263888
