date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0
2019-09-03,2018-03-05,2019-09-03,378,0.38068756731696685,2.0132404102522267e-05,0.18245451868580564,0.7473630998613259,0.014348383448504035
