date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0
2014-01-02,2012-07-03,2014-01-02,379,0.15966915637280898,19.999999999999943,0.06370284227362333,0.08334513937601264,0.9899734902951418,0.041141926005492296
