date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2014-01-02,2012-07-03,2014-01-02,379,0.15966915637280898,19.99999999999998,0.041588217165165614,0.06272112827374919,0.9899975896143932,0.030504867149724665,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
