date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
2014-01-02,2012-07-03,2014-01-02,379,0.21883606893495774,0.17987540412722336,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
