timestamp,S_t,p25,p50,p75
2023-06-09 09:30:00,411.033191608557,411.033191608557,411.033191608557,411.033191608557
2023-06-09 09:31:00,411.3008784803309,410.95238919951015,411.04280552802527,411.1380344143955
2023-06-09 09:32:00,411.3199989711717,410.9212666296896,411.0513830117348,411.1801344682055
2023-06-09 09:33:00,411.26263749864904,410.90018854567774,411.0571957858393,411.2186679597246
2023-06-09 09:34:00,411.2100561488364,410.88058438936105,411.0729560443657,411.2520939972625
2023-06-09 09:35:00,411.2148362715466,410.8708268153397,411.0784832054396,411.29038339587646
2023-06-09 09:36:00,411.1676086591692,410.8567548124507,411.0903602804925,411.3113953077195
2023-06-09 09:37:00,411.25785737593856,410.85285885360094,411.09934701858333,411.340859823009
2023-06-09 09:38:00,411.3582399528538,410.848299493068,411.10328638689657,411.37163545484736
2023-06-09 09:39:00,411.5972460883661,410.83558358193693,411.109255013463,411.3943930675079
2023-06-09 09:40:00,411.79801124219637,410.83409343006497,411.1221094959043,411.4145554692104
2023-06-09 09:41:00,411.7645503832246,410.82663263851686,411.1318268050761,411.43340918736374
2023-06-09 09:42:00,411.9700956597652,410.81362241263685,411.1387276584063,411.46082700822114
2023-06-09 09:43:00,411.9222944326627,410.8081878960022,411.1486847947373,411.47930045916524
2023-06-09 09:44:00,411.72152927883263,410.8097104741546,411.15676372544283,411.50416853305035
2023-06-09 09:45:00,411.9222944326627,410.8053586467522,411.16270195494576,411.5222458993929
2023-06-09 09:46:00,411.79801124219637,410.796084988883,411.174117049426,411.5446822792792
2023-06-09 09:47:00,411.81713173303723,410.7962429408562,411.1832712390129,411.5686484404041
2023-06-09 09:48:00,411.8895027908703,410.79583445530034,411.19000185926643,411.59131508977407
2023-06-09 09:49:00,411.79801124219637,410.79578494319276,411.20079246381636,411.59596973288967
2023-06-09 09:50:00,411.97965590518555,410.79662938246145,411.2147631897358,411.6215157225111
2023-06-09 09:51:00,412.20910179527743,410.7950386118372,411.2255222211654,411.6332556352507
2023-06-09 09:52:00,412.218662040698,410.79707511801814,411.23350001256097,411.6568251214688
2023-06-09 09:53:00,412.1756409363059,410.7920261800168,411.2467628076075,411.68416890539004
2023-06-09 09:54:00,412.2664632678004,410.7869243098457,411.2486136343448,411.70095001085616
2023-06-09 09:55:00,412.0895987275212,410.7837920080574,411.26057913995135,411.7198035359704
2023-06-09 09:56:00,412.04657762312894,410.7882241536787,411.26650574948246,411.7325959543314
2023-06-09 09:57:00,412.13261983191336,410.79041664922073,411.27900527206384,411.75785369519906
2023-06-09 09:58:00,412.0752583593904,410.7869054781071,411.29000384761423,411.7710810854998
2023-06-09 09:59:00,411.9892161506063,410.78861653244155,411.30242516398056,411.7887244668028
2023-06-09 10:00:00,412.1646466540721,410.79006530297545,411.30355551605015,411.80725300128177
2023-06-09 10:01:00,412.1947614271467,410.78763347410063,411.3141234226566,411.8210488821063
2023-06-09 10:02:00,412.3525054765848,410.8001243782562,411.3256247881229,411.8329648617722
2023-06-09 10:03:00,412.2855837586415,410.80037677889976,411.3377989196671,411.8513074026144
2023-06-09 10:04:00,412.39074645826673,410.7901761452817,411.35076435577525,411.87418780820866
2023-06-09 10:05:00,412.5628308758356,410.7992074813659,411.35187483107313,411.89098324127406
2023-06-09 10:06:00,412.52458989415345,410.79312813486354,411.36524737557863,411.91325538297684
2023-06-09 10:07:00,412.3715303649715,410.79162210072786,411.3748902904916,411.93615722134945
2023-06-09 10:08:00,412.32382474032346,410.7932545887151,411.38020242237644,411.94409393068395
2023-06-09 10:09:00,412.2664632678004,410.8006623956739,411.3860349013637,411.956699834208
2023-06-09 10:10:00,412.2473427769593,410.81691272494095,411.4016181250347,411.968228531239
2023-06-09 10:11:00,412.276023513221,410.81223115500006,411.4135404409666,411.98873456832047
2023-06-09 10:12:00,412.4943795186247,410.8204479744908,411.4243519869649,412.0064190307452
2023-06-09 10:13:00,412.5628308758356,410.8208625707451,411.42538462025925,412.02185328701677
2023-06-09 10:14:00,412.6200967459041,410.82521737367153,411.4352674477379,412.0451476740109
2023-06-09 10:15:00,412.80183701134774,410.8199517848919,411.4452148566511,412.0534204101287
2023-06-09 10:16:00,412.6774582184271,410.82087632781014,411.44971246605826,412.0726174645952
2023-06-09 10:17:00,412.73491529340436,410.8211706378506,411.464015835939,412.0788685856787
2023-06-09 10:18:00,412.78271652050694,410.83012963262524,411.4672220002673,412.0995502718929
2023-06-09 10:19:00,412.8878792201324,410.8279009426934,411.48139185253126,412.1130055256519
2023-06-09 10:20:00,412.75403578424533,410.8284983410144,411.4897472704199,412.1255776180393
2023-06-09 10:21:00,412.7635960296657,410.8319100818936,411.50060501119356,412.14307178337936
2023-06-09 10:22:00,412.79227676592745,410.8379206403457,411.50789178521245,412.1647134691665
2023-06-09 10:23:00,412.74447553882476,410.8353328751487,411.5273302795024,412.17818780248206
2023-06-09 10:24:00,412.60116745997175,410.8404286807267,411.5354482762187,412.19714991173544
2023-06-09 10:25:00,412.6345327164892,410.84200968205124,411.5489416347489,412.21510976959814
2023-06-09 10:26:00,412.6106321029381,410.84977818239986,411.5468368568885,412.2356534185018
2023-06-09 10:27:00,412.6679935754611,410.8598191949438,411.56288383517006,412.2425570260667
2023-06-09 10:28:00,412.8305177476092,410.85821057823046,411.5723972351714,412.2660150139473
2023-06-09 10:29:00,412.80183701134774,410.852080073897,411.5782503927354,412.2854233240688
2023-06-09 10:30:00,412.9069997109733,410.8561937251623,411.5918807168267,412.2926187542705
2023-06-09 10:31:00,412.87353885200156,410.86258926975245,411.5962823565874,412.31491371603096
