trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2018-03-14,275.214962,257.0,15,0.0176,18.23,18.523159503846674,0.2931595038466739,0.865,10.8015
2019-09-05,297.810846,277.0,8,0.0197,20.62,21.079548683179063,0.4595486831790616,0.0605,7.7525
2019-01-15,260.405414,247.0,31,0.0245,14.99,16.008048937298312,1.0180489372983121,0.4575,26.5245
2019-01-15,260.405414,247.5,24,0.0245,13.96,14.519794087280955,0.5597940872809541,0.4115,18.003
2019-06-03,274.665808,261.0,46,0.0235,16.23,17.076965322557633,0.846965322557633,0.479,35.5425
2018-02-28,271.394485,260.0,51,0.0165,14.6,13.532551970897018,-1.067448029102982,0.57,39.61
2018-04-05,265.675501,269.0,11,0.0172,1.6,1.933684368037882,0.3336843680378818,0.0875,10.9125
2019-02-06,272.708317,269.0,7,0.0242,4.29,5.7720292419880455,1.4820292419880454,0.3535,6.4395
2019-07-09,297.272645,303.0,31,0.0226,1.52,3.171367927365835,1.6513679273658348,0.0005,30.9855
2019-07-30,300.761943,307.0,27,0.0208,0.99,2.119730290480231,1.129730290480231,0.186,25.862
2019-02-21,277.396709,277.5,43,0.0245,4.45,9.448423680927375,4.998423680927375,0.249,39.3045
2019-09-05,297.810846,293.0,50,0.0197,8.84,10.661646676634563,1.821646676634563,0.1995,48.804
2019-07-23,299.948654,309.0,15,0.0206,0.11,0.6785295794256745,0.5685295794256745,0.05,14.7825
2018-11-29,273.930031,291.0,8,0.0237,0.08,0.00633371730125959,-0.07366628269874041,0.0,8.0
2018-11-21,265.054563,286.0,21,0.0241,0.08,0.08748474740548534,0.00748474740548534,0.008,20.974
2018-05-10,272.058549,287.5,29,0.019,0.11,1.244982692868631,1.1349826928686308,0.07,28.6485
2019-05-03,294.102535,320.0,49,0.0243,0.1,1.9900800487622992,1.890080048762299,0.091,47.9315
2019-08-13,292.381097,308.0,48,0.02,0.51,1.5714098413539945,1.0614098413539945,0.0585,47.521
2018-10-02,291.540791,293.0,20,0.0223,1.67,2.7187349108580317,1.0487349108580317,0.22,18.8405
2018-11-07,280.964928,261.0,54,0.0237,22.37,22.07926594643898,-0.290734053561021,0.6405,51.837
2019-11-29,314.18715,311.0,42,0.0159,6.65,8.734752635343721,2.0847526353437207,0.3505,38.8505
2019-03-07,275.078384,279.5,8,0.0245,0.41,1.9840492413372781,1.5740492413372782,0.1075,7.724
2019-07-09,297.272645,290.0,45,0.0226,10.75,11.601018967642231,0.8510189676422311,0.181,44.03
2019-06-24,293.592924,307.5,25,0.0213,0.27,1.4265608874834326,1.1565608874834326,0.057,24.281
