Datetime,Open,High,Low,Close,Volume
2023-07-07 09:30:00,438.63,438.83,438.47,438.65,393432
2023-07-07 10:00:00,438.65,440.21,438.6299,440.16,4573763
2023-07-07 10:30:00,440.15,440.25,439.29,439.495,3313006
2023-07-07 11:00:00,439.49,439.94,438.82,439.885,2723656
2023-07-07 11:30:00,439.88,440.14,439.69,440.0571,1891562
2023-07-07 12:00:00,440.07,440.45,439.8913,440.42,2542203
2023-07-07 12:30:00,440.415,441.16,440.38,441.11,3400658
2023-07-07 13:00:00,441.11,442.46,441.11,442.325,5475634
2023-07-07 13:30:00,442.325,442.64,442.295,442.61,2927835
2023-07-07 14:00:00,442.61,442.61,441.5,441.76,3458482
2023-07-07 14:30:00,441.7601,441.87,441.54,441.7764,2057809
2023-07-07 15:00:00,441.77,441.7764,441.07,441.18,2523351
2023-07-07 15:30:00,441.18,441.2512,440.21,440.41,4426699
2023-07-07 16:00:00,440.41,440.535,438.3,438.521,16634446
2023-07-10 09:30:00,438.18,438.79,438.05,438.75,626561
2023-07-10 10:00:00,438.74,439.35,438.54,439.22,4553089
2023-07-10 10:30:00,439.235,439.84,439.19,439.24,3780622
2023-07-10 11:00:00,439.24,439.24,438.37,438.61,3787733
2023-07-10 11:30:00,438.59,439.02,438.01,438.98,2922548
2023-07-10 12:00:00,438.95,439.08,438.1,438.37,2329854
2023-07-10 12:30:00,438.37,438.47,437.585,438.415,3139373
2023-07-10 13:00:00,438.405,438.98,438.27,438.97,1975981
2023-07-10 13:30:00,438.97,439.37,438.77,439.33,2085344
2023-07-10 14:00:00,439.33,439.4,438.81,438.955,1803676
2023-07-10 14:30:00,438.955,439.435,438.5299,439.3,2221682
2023-07-10 15:00:00,439.29,439.33,438.755,439.14,1551461
2023-07-10 15:30:00,439.138,439.26,438.81,439.0,1738019
2023-07-10 16:00:00,438.98,439.67,438.61,439.66,8072073
2023-07-11 09:30:00,440.45,440.62,440.3,440.38,465400
2023-07-11 10:00:00,440.36,441.0471,439.65,440.19,4495278
2023-07-11 10:30:00,440.21,440.4,439.44,440.2314,3521899
2023-07-11 11:00:00,440.235,440.78,440.02,440.68,2471166
2023-07-11 11:30:00,440.68,440.97,440.41,440.44,2712086
2023-07-11 12:00:00,440.445,441.61,440.375,441.54,3073233
2023-07-11 12:30:00,441.54,441.7,440.45,440.76,3309418
2023-07-11 13:00:00,440.77,441.3,440.711,441.18,1642248
2023-07-11 13:30:00,441.16,441.33,440.6,440.88,1781704
2023-07-11 14:00:00,440.87,441.14,440.525,441.11,1472602
2023-07-11 14:30:00,441.11,441.1408,440.27,440.74,2116815
2023-07-11 15:00:00,440.73,441.44,440.36,441.42,2421967
2023-07-11 15:30:00,441.42,441.615,441.1,441.4,2922393
2023-07-11 16:00:00,441.39,442.97,441.19,442.48,12941904
2023-07-12 09:30:00,446.39,446.535,446.24,446.24,718629
2023-07-12 10:00:00,446.23,447.07,445.8318,446.7,7767205
2023-07-12 10:30:00,446.71,447.34,446.52,447.31,5319570
2023-07-12 11:00:00,447.31,447.4799,446.775,447.03,3628630
2023-07-12 11:30:00,447.025,447.12,446.541,446.63,2646124
2023-07-12 12:00:00,446.63,446.72,444.98,445.34,7102405
2023-07-12 12:30:00,445.34,445.755,444.91,445.47,4123008
2023-07-12 13:00:00,445.4792,446.2,445.35,445.92,2969596
2023-07-12 13:30:00,445.91,446.38,445.65,446.31,2184709
2023-07-12 14:00:00,446.305,446.46,446.14,446.27,1774904
2023-07-12 14:30:00,446.275,446.7403,446.0,446.58,2675181
2023-07-12 15:00:00,446.58,446.75,446.039,446.32,2486224
2023-07-12 15:30:00,446.315,446.385,445.15,445.6902,3994000
2023-07-12 16:00:00,445.685,446.2,445.57,446.01,11288511
2023-07-13 09:30:00,447.9,448.02,447.45,447.46,628565
2023-07-13 10:00:00,447.465,448.51,447.46,448.35,5504986
2023-07-13 10:30:00,448.35,448.46,447.815,447.99,3969018
2023-07-13 11:00:00,447.99,448.44,447.95,448.407,3181757
2023-07-13 11:30:00,448.4,448.51,447.94,448.05,2605384
2023-07-13 12:00:00,448.05,448.52,447.8821,448.39,1789031
2023-07-13 12:30:00,448.39,448.74,448.3786,448.64,2312004
2023-07-13 13:00:00,448.65,448.91,448.405,448.56,2479438
2023-07-13 13:30:00,448.559,448.7499,448.16,448.72,1967953
2023-07-13 14:00:00,448.715,448.845,448.62,448.67,1604301
2023-07-13 14:30:00,448.6713,449.27,448.63,448.77,2766436
2023-07-13 15:00:00,448.78,449.29,448.77,449.27,1829958
2023-07-13 15:30:00,449.27,449.9,449.205,449.835,3973792
2023-07-13 16:00:00,449.84,450.38,449.53,449.53,9969688
2023-07-14 09:30:00,450.48,450.65,450.35,450.395,605884
2023-07-14 10:00:00,450.4,451.09,450.18,450.7991,5434755
2023-07-14 10:30:00,450.8,451.36,450.41,450.64,4908956
2023-07-14 11:00:00,450.64,450.7,449.52,450.2,4857297
2023-07-14 11:30:00,450.2,450.58,450.05,450.56,2689097
2023-07-14 12:00:00,450.56,450.815,450.0783,450.44,2861354
2023-07-14 12:30:00,450.45,450.46,449.615,449.69,2570129
