date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2019-09-03,2018-03-05,2019-09-03,378,0.5585365853658537,0.4414634146341463,0.514367816091954,0.48563218390804597,0.5052910052910053,0.5078947368421053,0.4921052631578947,0.49470899470899465,-6.23538399101277,0.5640973235405738,-4.667552440169719,0.5287132366654648,-6.469127964557247,0.6035787616617115,-4.561365111217704,0.5846890495493287,0.0,1.0,0.5396825396825397,0.5
2019-09-30,2018-04-02,2019-09-30,378,0.5697115384615384,0.43028846153846156,0.5292397660818713,0.47076023391812866,0.5158730158730159,0.5184210526315789,0.4815789473684211,0.4841269841269841,-6.30377715608858,0.5832970443075892,-4.713621227302898,0.531140223895742,-6.488117768366523,0.6214701074834607,-4.595519301425271,0.5938528574441834,1.0,1.0,0.5502645502645502,0.5
2019-10-31,2018-05-01,2019-10-31,380,0.562200956937799,0.43779904306220097,0.5261627906976745,0.4738372093023256,0.5209424083769634,0.5184210526315789,0.4815789473684211,0.4790575916230366,-6.302124204546585,0.5599263922427066,-4.754380626640226,0.5453875374760623,-6.4696166864868285,0.613781631408761,-4.593270361951528,0.591499865153933,0.0,0.0,0.5473684210526316,0.5
2019-11-30,2018-05-31,2019-11-29,379,0.5825471698113207,0.4174528301886793,0.5267857142857143,0.4732142857142857,0.5184210526315789,0.5236842105263158,0.47631578947368425,0.4815789473684211,-6.358116924909705,0.563773747238058,-4.783255906153676,0.558130065156942,-6.476716692632719,0.6147676006943492,-4.59311776556691,0.5964965493459924,0.0,0.0,0.5567282321899736,0.49868073878627966
2019-12-31,2018-07-02,2019-12-31,378,0.5919811320754716,0.40801886792452835,0.5179640718562875,0.4820359281437126,0.5078947368421053,0.5052910052910053,0.49470899470899465,0.4921052631578947,-6.41184311403991,0.5936910588780172,-4.797810148279913,0.5610671077576294,-6.505882475042112,0.6285582291351214,-4.579330509193152,0.5947173365731258,1.0,0.0,0.5608465608465608,0.5
2020-01-31,2018-08-01,2020-01-31,378,0.5825471698113207,0.4174528301886793,0.5299401197604791,0.47005988023952094,0.5052910052910053,0.5026315789473684,0.49736842105263157,0.49470899470899465,-6.42433001392148,0.6015976345301258,-4.7970710305775555,0.562045858185809,-6.516068411175238,0.617291010479901,-4.5533141945878395,0.5815087544370311,0.0,1.0,0.5582010582010583,0.5
2020-02-29,2018-08-30,2020-02-28,376,0.5745192307692307,0.4254807692307693,0.5236686390532544,0.47633136094674555,0.5132978723404256,0.5105820105820106,0.4894179894179894,0.48670212765957444,-6.395991724178984,0.6053969049302009,-4.758187623201592,0.548989291285655,-6.446972457756755,0.6002560994028279,-4.4977125378407266,0.6114986644519446,0.0,1.0,0.550531914893617,0.5
2020-03-31,2018-10-01,2020-03-31,377,0.5483091787439613,0.45169082125603865,0.5409356725146199,0.4590643274853801,0.550531914893617,0.55,0.44999999999999996,0.44946808510638303,-6.224918070013702,0.5879975643402742,-4.615996719591667,0.8613561909921701,-6.402939687441012,0.6428891763026237,-4.285297620492515,0.8389101906624633,0.0,1.0,0.5464190981432361,0.4986737400530504
2020-04-30,2018-10-31,2020-04-30,376,0.5448113207547169,0.45518867924528306,0.5787878787878789,0.4212121212121212,0.5611702127659575,0.5634920634920635,0.4365079365079365,0.43882978723404253,-6.187267883812175,0.5911159752447813,-4.514768181270204,0.8416868123596732,-6.335633072218702,0.6291016889284886,-4.2246185796764015,0.8213191449884314,0.0,1.0,0.5611702127659575,0.5
2020-05-31,2018-12-03,2020-05-29,374,0.5448113207547169,0.45518867924528306,0.5920245398773006,0.40797546012269936,0.5718085106382979,0.5748663101604278,0.4251336898395722,0.42819148936170215,-6.193280285263117,0.5959187545633355,-4.4989362486843,0.8356120330984306,-6.33226377467462,0.6319732891983029,-4.200795180510077,0.812958513310923,1.0,0.0,0.5668449197860963,0.5
2020-06-30,2018-12-31,2020-06-30,378,0.5568181818181818,0.44318181818181823,0.6132075471698113,0.3867924528301887,0.5740740740740741,0.5763157894736842,0.4236842105263158,0.42592592592592593,-6.171088040376898,0.5891649434601909,-4.505601347905723,0.8186526534691235,-6.218830857845463,0.6088264535056485,-4.187362988844159,0.8276527429648475,1.0,1.0,0.582010582010582,0.5
2020-07-31,2019-02-01,2020-07-31,378,0.5389908256880734,0.46100917431192656,0.6242236024844721,0.37577639751552794,0.5740740740740741,0.5710526315789474,0.42894736842105263,0.42592592592592593,-6.135388256497413,0.5909324011938649,-4.510587649784973,0.820700709354977,-6.180888987986007,0.5916970141205306,-4.225565294065194,0.8406981890882329,1.0,1.0,0.5767195767195767,0.5
2020-08-31,2019-03-01,2020-08-31,380,0.5493273542600897,0.4506726457399103,0.629746835443038,0.370253164556962,0.5680628272251309,0.5710526315789474,0.42894736842105263,0.4319371727748691,-6.089303957526171,0.5708904520122023,-4.517746149397181,0.8206805146304894,-6.159297365875844,0.597954038122839,-4.214706818521988,0.837880696448105,0.0,0.0,0.5842105263157895,0.5
