ticker,trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
SPY,2014-01-10,184.034274,184.0,28,0.0005,2.12,3.708853869923881,1.5888538699238808,0.2882,26.5448
SPY,2014-01-17,183.697407,183.5,28,0.0005,2.25,3.8729906438938198,1.6229906438938198,0.3071,26.4145
SPY,2014-01-27,178.028708,178.0,32,0.0005,3.08,3.973806636057746,0.8938066360577461,0.2807,30.5278
SPY,2014-02-03,174.09729,174.0,32,0.0005,3.76,4.101238060387521,0.34123806038752136,0.3132,29.4453
SPY,2014-02-10,180.029848,180.0,32,0.0007,2.75,4.081617068467417,1.3316170684674171,0.275,28.2567
SPY,2014-02-18,184.270058,184.5,24,0.0005,1.94,3.5569892286075717,1.6169892286075718,0.2853,21.6939
SPY,2014-02-25,184.775684,185.0,31,0.0005,2.31,3.9788659771019406,1.6688659771019405,0.3203,28.1667
SPY,2014-03-04,187.72152,187.5,31,0.0005,2.33,3.5095906573156768,1.1795906573156767,0.2339,29.6506
SPY,2014-03-11,187.194039,187.0,31,0.0005,2.33,3.530610084687256,1.200610084687256,0.1687,29.6358
SPY,2014-03-18,187.73373,187.5,24,0.0005,1.98,3.067145214738467,1.087145214738467,0.22,22.5134
SPY,2014-03-25,186.269224,186.5,31,0.0005,2.5,3.319179397585395,0.8191793975853949,0.1171,29.7252
SPY,2014-04-01,188.316685,188.5,31,0.0004,2.38,2.932649837426842,0.5526498374268423,0.2669,28.9207
SPY,2014-04-08,185.066742,185.0,31,0.0003,2.87,3.1401626282387727,0.2701626282387726,0.2675,28.976
SPY,2014-04-15,184.203993,184.0,32,0.0004,3.22,3.1817589704144806,-0.03824102958551956,0.2604,30.0365
SPY,2014-04-23,187.473354,187.5,30,0.0002,2.62,3.0218990080583428,0.40189900805834267,0.3114,27.6325
SPY,2014-04-30,188.35254,188.5,30,0.0003,2.41,2.99928949754027,0.5892894975402698,0.2181,28.4536
SPY,2014-05-07,187.886821,188.0,30,0.0003,2.5,2.9404149557156902,0.4404149557156902,0.2184,27.927
SPY,2014-05-14,189.084826,189.0,30,0.0003,2.34,3.081593127612214,0.7415931276122141,0.3,27.9352
SPY,2014-05-21,189.113585,189.0,31,0.0004,2.2,3.2012429884791285,1.0012429884791283,0.285,29.1431
SPY,2014-05-29,192.382646,192.5,29,0.0004,1.75,2.9676267640466962,1.2176267640466962,0.2422,27.0909
SPY,2014-06-05,194.492433,194.5,28,0.0004,1.75,2.500285792450288,0.7502857924502879,0.173,26.9629
SPY,2014-06-12,193.57314,193.5,29,0.0004,1.81,2.5373819260628223,0.7273819260628223,0.2455,26.7826
SPY,2014-06-19,196.535916,196.5,36,0.0002,1.6,2.92950780018291,1.3295078001829097,0.2229,33.9439
SPY,2014-06-26,195.426696,195.5,29,0.0004,1.96,2.466143936096712,0.5061439360967119,0.2083,27.4562
SPY,2014-07-03,198.305847,198.5,29,0.0001,1.64,3.8412830419240644,2.2012830419240643,0.1832,27.6753
SPY,2014-07-11,196.615496,196.5,28,0.0002,2.21,3.754496308778471,1.5444963087784709,0.2407,26.0675
SPY,2014-07-18,197.719586,197.5,35,0.0002,2.5,4.5646393720653435,2.0646393720653435,0.1439,33.2719
SPY,2014-07-25,197.744036,197.5,28,0.0003,2.33,3.87243041341552,1.54243041341552,0.1682,26.8341
SPY,2014-08-01,192.49763,192.5,28,0.0003,3.05,4.1328925659234725,1.0828925659234727,0.2307,27.1906
SPY,2014-08-08,193.263618,193.5,28,0.0003,2.63,3.9832426214861116,1.3532426214861117,0.2756,26.5053
SPY,2014-08-15,195.727915,195.5,28,0.0003,2.5,4.2957055526574175,1.7957055526574175,0.2977,26.2126
SPY,2014-08-22,199.147596,199.0,29,0.0003,2.12,4.398181261717114,2.2781812617171138,0.3142,27.1919
SPY,2014-08-29,200.72639,200.0,28,0.0003,2.16,4.801677940156949,2.6416779401569492,0.3166,26.0454
SPY,2014-09-08,200.631279,200.5,32,0.0002,1.94,5.608015806899662,3.668015806899662,0.2452,29.9798
SPY,2014-09-15,198.977082,199.0,33,0.0002,2.27,5.55648220894245,3.28648220894245,0.2103,31.2886
SPY,2014-09-22,199.087455,199.0,32,0.0001,2.67,5.397149481366169,2.727149481366169,0.1864,30.5852
SPY,2014-09-29,197.516384,197.5,32,0.0002,3.04,5.690772882973783,2.650772882973783,0.1605,31.2453
SPY,2014-10-06,196.27112,196.5,32,0.0002,2.96,4.024598671591379,1.064598671591379,0.3537,30.3063
SPY,2014-10-13,187.380937,187.5,32,0.0001,4.58,3.807105528474183,-0.772894471525817,0.2378,30.6717
SPY,2014-10-20,190.325776,190.5,33,0.0002,3.69,3.951489916760388,0.26148991676038813,0.3004,31.4454
SPY,2014-10-27,196.103723,196.0,32,0.0002,3.42,4.221789261737476,0.8017892617374764,0.2751,30.0318
SPY,2014-11-03,201.744762,201.5,32,0.0002,3.2,3.9919870992625643,0.7919870992625642,0.2214,30.2413
SPY,2014-11-10,203.965709,204.0,32,0.0002,2.55,3.922027310138307,1.3720273101383071,0.2333,30.318
SPY,2014-11-17,204.377756,204.5,25,0.0003,2.26,3.380808626498076,1.1208086264980763,0.2759,23.6205
SPY,2014-11-24,207.271353,207.5,32,0.0002,1.98,3.8455592681972166,1.8655592681972166,0.266,30.383
SPY,2014-12-02,207.090256,207.0,29,0.0003,2.15,3.140303828663812,0.9903038286638122,0.1827,27.8801
SPY,2014-12-09,206.506174,206.5,31,0.0004,2.29,3.22592390693553,0.9359239069355301,0.2599,29.3964
SPY,2014-12-16,197.893925,198.0,32,0.0003,3.9,3.097581358448774,-0.8024186415512258,0.1755,30.6567
SPY,2014-12-23,207.762161,208.0,31,0.0003,2.98,3.0092744562919886,0.02927445629198866,0.2593,29.4855
SPY,2014-12-31,205.503394,205.5,30,0.0004,3.65,5.828745839998093,2.178745839998093,0.2201,29.2824
