date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u,ai_loss,ai_adam
2008-08-01,2007-02-02,2008-08-01,378,0.3970020235493548,0.6029979764506452,0.5920742177352076,0.4079257822647923,0.010236803712732187,0.02038208878936039,0.01672226812718698,0.019547048706988354,0.0,0.4960212201591512,0.3661008558837335,1.0
2008-08-31,2007-03-01,2008-08-29,380,0.3745749989539574,0.6254250010460426,0.5708986702191892,0.4291013297808108,0.008722536443613309,0.019232520532499804,0.016283436670771874,0.020178975458389002,0.0,0.48812664907651715,0.44831941605414394,1.0
2008-09-30,2007-04-02,2008-09-30,379,0.3686572595976633,0.6313427404023366,0.5801834311644257,0.4198165688355743,0.009402428564716705,0.019985130311693765,0.017176961822652537,0.02337401565783119,1.0,0.48677248677248675,0.43134745922969153,1.0
2008-10-31,2007-05-01,2008-10-31,382,0.3537356056280693,0.6462643943719306,0.5331224001847394,0.4668775998152605,0.011059089214817932,0.04269605138413522,0.009292724305975017,0.05847027996093063,1.0,0.48293963254593175,1.1090663315303786,1.0
2008-11-30,2007-05-31,2008-11-28,380,0.3362366417318895,0.6637633582681105,0.5235679254806235,0.4764320745193765,0.013314747683260516,0.041086135678998326,0.010654493266030272,0.055703958148133385,0.0,0.46174142480211083,0.6080077408295037,1.0
2008-12-31,2007-07-02,2008-12-31,380,0.36532705556409834,0.6346729444359016,0.505513440294318,0.494486559705682,0.01369252915790475,0.03985451600615671,0.0106932590770909,0.05548442752265137,1.0,0.47229551451187335,0.4928245937371061,1.0
2009-01-31,2007-08-01,2009-01-30,379,0.3725909605147747,0.6274090394852253,0.506091743670545,0.493908256329455,0.016127639076238914,0.03506532002248798,0.011192436719707296,0.052779056268061834,1.0,0.46825396825396826,0.3512309568706284,1.0
2009-02-28,2007-08-29,2009-02-27,378,0.3744607700708505,0.6255392299291496,0.4827852987534379,0.5172147012465621,0.016695453763236733,0.026153309326392905,0.014534667190797435,0.04456864874852646,1.0,0.46949602122015915,0.2172242503983568,1.0
2009-03-31,2007-10-01,2009-03-31,378,0.3695300451833977,0.6304699548166023,0.5003497910160106,0.49965020898398943,0.019915902020165892,0.03298286284890766,0.01303938841634513,0.04717276041193963,1.0,0.4562334217506631,0.1671388684648934,1.0
2009-04-30,2007-10-31,2009-04-30,377,0.3881591017591084,0.6118408982408916,0.48787611389880936,0.5121238861011906,0.02035381925774618,0.03177720753529653,0.013807484116429172,0.04443979909635942,1.0,0.4627659574468085,0.13521976720731488,1.0
2009-05-31,2007-12-03,2009-05-29,375,0.369006631056166,0.6309933689438341,0.4937041378825173,0.5062958621174827,0.016539127521535007,0.02285854549003129,0.01656631020573376,0.03573154772566715,1.0,0.4679144385026738,0.18755060877191648,1.0
2009-06-30,2007-12-31,2009-06-30,378,0.3733850350597451,0.6266149649402549,0.4980308835589061,0.5019691164410939,0.019283939094313425,0.020774426545239963,0.018383341392054515,0.03291314541124441,1.0,0.4588859416445623,0.1904461466650951,1.0
2009-07-31,2008-02-01,2009-07-31,378,0.38623794437684034,0.6137620556231597,0.4709948353160802,0.5290051646839198,0.018582259492688376,0.028674979255941622,0.015866163869545435,0.04162810034166967,0.0,0.46949602122015915,0.15720032229270553,1.0
