ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
AAPL,2009-09-11,2009-03-12,2009-09-11,128,0.9916677563318118,0.2747284839850102,3.9375,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-14,2009-03-16,2009-09-14,127,0.9483034160983116,0.2713355680383253,3.968503937007874,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-15,2009-03-16,2009-09-15,128,0.957286353948601,0.2703101189427467,3.9375,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-16,2009-03-17,2009-09-16,128,1.0431321205756672,0.2738348117614756,3.9375,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-17,2009-03-18,2009-09-17,128,0.9854366515390209,0.2687443496997379,3.9375,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-18,2009-03-19,2009-09-18,128,0.9535411170212051,0.2680645493677711,3.9375,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-21,2009-03-23,2009-09-21,127,0.9488530875620934,0.2693641819669365,3.968503937007874,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-22,2009-03-23,2009-09-22,128,0.9463159335429769,0.2683173072811522,3.9375,0.061718959481169566,0.005212597915874054,0.06367782080362683
AAPL,2009-09-23,2009-03-24,2009-09-23,128,0.9498052995450922,0.27015637836920897,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-09-24,2009-03-25,2009-09-24,128,0.9532494655527491,0.2699749899231738,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-09-25,2009-03-26,2009-09-25,128,0.9377213438576814,0.27044852645139017,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-09-28,2009-03-30,2009-09-28,127,0.979443776309421,0.26594750086537866,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-09-29,2009-03-30,2009-09-29,128,0.9635066577022928,0.2651667812545751,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-09-30,2009-03-31,2009-09-30,128,1.0075035944646027,0.26255908209629847,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-01,2009-04-02,2009-10-01,127,0.88763739774588,0.26350329150298973,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-02,2009-04-03,2009-10-02,127,0.859184082598468,0.2607623506936506,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-05,2009-04-06,2009-10-05,127,0.8138909387485427,0.25839735002112907,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-06,2009-04-07,2009-10-06,127,0.814360890264854,0.25842896566015816,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-07,2009-04-08,2009-10-07,127,0.8760031342386823,0.2541014734077427,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-08,2009-04-09,2009-10-08,127,0.842849837065875,0.2542024819114594,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-09,2009-04-13,2009-10-09,127,0.8003755514228721,0.25198916888263495,1.984251968503937,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-12,2009-04-13,2009-10-12,128,0.7976128705187768,0.251007979752353,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-13,2009-04-14,2009-10-13,128,0.7786230937897916,0.2512331783414199,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-14,2009-04-15,2009-10-14,128,0.8236177609700334,0.2497347433764456,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-15,2009-04-16,2009-10-15,128,0.8273005371788061,0.24960918004894103,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-16,2009-04-17,2009-10-16,128,0.7377450784678855,0.24755013758651392,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-19,2009-04-20,2009-10-19,128,0.724825047036728,0.2470567195622978,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-20,2009-04-21,2009-10-20,128,0.863235579996009,0.2511112977965617,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-21,2009-04-22,2009-10-21,128,0.9031578858722027,0.2537167506738797,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-22,2009-04-23,2009-10-22,128,0.9099453076997497,0.25359833687783173,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-23,2009-04-24,2009-10-23,128,0.8351964188588828,0.2510119341622432,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-26,2009-04-27,2009-10-26,128,0.8448185817566994,0.25049667757869043,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-27,2009-04-28,2009-10-27,128,0.7808504952288898,0.25383334110812733,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-28,2009-04-29,2009-10-28,128,0.7434931930178986,0.25670204587916406,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-29,2009-04-30,2009-10-29,128,0.7640577737928291,0.2576345780035409,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-10-30,2009-05-01,2009-10-30,128,0.6721878754838269,0.2650135113986489,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-02,2009-05-04,2009-11-02,128,0.6585847190031191,0.2647780635758657,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-03,2009-05-04,2009-11-03,129,0.6476064209879014,0.2638770541980359,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-04,2009-05-05,2009-11-04,129,0.5956280854752349,0.2596872450349471,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-05,2009-05-06,2009-11-05,129,0.6190567705766185,0.26039771393943617,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-06,2009-05-07,2009-11-06,129,0.6253167712554334,0.2603267784731604,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-09,2009-05-11,2009-11-09,128,0.7518352365452673,0.26209635689717,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-10,2009-05-11,2009-11-10,129,0.7607603974183178,0.2611307896816269,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-11,2009-05-12,2009-11-11,129,0.75759596490736,0.2611473093000894,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-12,2009-05-13,2009-11-12,129,0.8252028093974405,0.25405823772336045,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-13,2009-05-14,2009-11-13,129,0.9286323922709345,0.24657000369845042,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-16,2009-05-18,2009-11-16,128,0.9089203699071826,0.2450196589239026,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-17,2009-05-18,2009-11-17,129,0.9053421643537869,0.2440808047998854,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-18,2009-05-19,2009-11-18,129,0.8285479604873071,0.24073997937747005,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-19,2009-05-20,2009-11-19,129,0.763353386693978,0.24447572951857444,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-20,2009-05-21,2009-11-20,129,0.7821112578745041,0.24361026207135172,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-23,2009-05-26,2009-11-23,128,0.9004084459101804,0.2447640594061573,1.96875,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-24,2009-05-26,2009-11-24,129,0.87955559296623,0.24429592285855906,1.9534883720930234,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-25,2009-05-26,2009-11-25,130,0.8703473347849912,0.24345358765959563,1.9384615384615382,0.06540482281508297,0.0,0.06759112216020302
AAPL,2009-11-27,2009-05-28,2009-11-27,129,0.8019815068572728,0.24716212929987313,0.0,0.0,0.0,0.0
AAPL,2009-11-30,2009-06-01,2009-11-30,128,0.7611395241354514,0.2477068679959187,0.0,0.0,0.0,0.0
AAPL,2009-12-01,2009-06-02,2009-12-01,128,0.6813106660357009,0.2468622834184016,0.0,0.0,0.0,0.0
AAPL,2009-12-02,2009-06-03,2009-12-02,128,0.6719233661142091,0.24701801623598987,0.0,0.0,0.0,0.0
AAPL,2009-12-03,2009-06-04,2009-12-03,128,0.6539308470740826,0.24678209679586235,0.0,0.0,0.0,0.0
AAPL,2009-12-04,2009-06-05,2009-12-04,128,0.5834204270710652,0.24700128357475712,0.0,0.0,0.0,0.0
AAPL,2009-12-07,2009-06-08,2009-12-07,128,0.5257093841388464,0.24944025562908237,0.0,0.0,0.0,0.0
AAPL,2009-12-08,2009-06-09,2009-12-08,128,0.5464629032082873,0.24922707231773925,0.0,0.0,0.0,0.0
AAPL,2009-12-09,2009-06-10,2009-12-09,128,0.6425447357687446,0.2546681565422976,0.0,0.0,0.0,0.0
AAPL,2009-12-10,2009-06-11,2009-12-10,128,0.6632319383189015,0.2534539698106294,0.0,0.0,0.0,0.0
AAPL,2009-12-11,2009-06-12,2009-12-11,128,0.6497275839459233,0.25389264368439374,0.0,0.0,0.0,0.0
AAPL,2009-12-14,2009-06-15,2009-12-14,128,0.7153255112675584,0.2519131309521082,0.0,0.0,0.0,0.0
AAPL,2009-12-15,2009-06-16,2009-12-15,128,0.6997287053879496,0.2527363601232542,0.0,0.0,0.0,0.0
AAPL,2009-12-16,2009-06-17,2009-12-16,128,0.7046706381720662,0.25274379846774325,0.0,0.0,0.0,0.0
AAPL,2009-12-17,2009-06-18,2009-12-17,128,0.6835589306875804,0.25390125390556995,0.0,0.0,0.0,0.0
AAPL,2009-12-18,2009-06-19,2009-12-18,128,0.7155022373950021,0.2548565153027085,0.0,0.0,0.0,0.0
AAPL,2009-12-21,2009-06-22,2009-12-21,128,0.6920288529691665,0.25323664416418795,0.0,0.0,0.0,0.0
AAPL,2009-12-22,2009-06-23,2009-12-22,128,0.7430804609429814,0.25219311167759806,0.0,0.0,0.0,0.0
AAPL,2009-12-23,2009-06-24,2009-12-23,128,0.8088574804425268,0.24924820582514232,0.0,0.0,0.0,0.0
AAPL,2009-12-24,2009-06-25,2009-12-24,128,0.8431261179930776,0.25224849053898596,0.0,0.0,0.0,0.0
AAPL,2009-12-28,2009-06-29,2009-12-28,127,0.7854143401893047,0.2505436705361689,0.0,0.0,0.0,0.0
AAPL,2009-12-29,2009-06-30,2009-12-29,127,0.7682956546872308,0.2512795877580298,0.0,0.0,0.0,0.0
AAPL,2009-12-30,2009-07-01,2009-12-30,127,0.7858353624191037,0.25160095548799605,0.0,0.0,0.0,0.0
AAPL,2009-12-31,2009-07-01,2009-12-31,128,0.7712127781152978,0.25082503589566,0.0,0.0,0.0,0.0
MSFT,2008-01-02,2007-07-03,2008-01-02,127,0.1702779367682945,0.2289211398761646,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-03,2007-07-05,2008-01-03,127,0.16003588916636513,0.22867737825345488,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-04,2007-07-05,2008-01-04,128,0.10244494875169544,0.2315624128117654,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-07,2007-07-09,2008-01-07,127,0.1199269372804066,0.23257853900847905,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-08,2007-07-09,2008-01-08,128,0.05133784319671503,0.23688815487584922,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-09,2007-07-10,2008-01-09,128,0.11584464990672581,0.2400997265288052,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-10,2007-07-11,2008-01-10,128,0.14569675960849626,0.23860991765099163,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-11,2007-07-12,2008-01-11,128,0.11047685498441982,0.23929506364764902,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-14,2007-07-16,2008-01-14,127,0.11720830016375317,0.23916172247260847,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-15,2007-07-16,2008-01-15,128,0.09365455220393411,0.2388693877330414,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-16,2007-07-17,2008-01-16,128,0.0342761043007575,0.24107301624003816,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-17,2007-07-18,2008-01-17,128,-0.02185037905570001,0.2387825345627878,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-18,2007-07-19,2008-01-18,128,-0.03685782333855147,0.23877228212510274,1.96875,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-22,2007-07-23,2008-01-22,127,-0.11726435486290487,0.2421915218550835,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-23,2007-07-24,2008-01-23,127,-0.12106694582983923,0.242195195215241,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-24,2007-07-25,2008-01-24,127,-0.014884336518622199,0.24804995519522682,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-25,2007-07-26,2008-01-25,127,-0.027764978923814354,0.24840165881873838,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-28,2007-07-30,2008-01-28,126,0.04707411593689298,0.2453788767735502,2.0,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-29,2007-07-30,2008-01-29,127,0.039351334047115216,0.2444862560629441,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
