Datetime,Open,High,Low,Close,Volume
2022-09-30 09:30:00,361.8,362.53,361.79,362.53,631442
2022-09-30 09:31:00,362.53,362.76,362.17,362.335,260992
2022-09-30 09:32:00,362.34,362.53,361.79,361.84,189264
2022-09-30 09:33:00,361.85,362.64,361.85,362.6,192650
2022-09-30 09:34:00,362.63,362.77,362.37,362.46,187646
2022-09-30 09:35:00,362.43,362.6,361.67,361.93,274701
2022-09-30 09:36:00,361.94,361.98,360.92,360.93,413036
2022-09-30 09:37:00,360.93,361.05,360.53,360.63,436990
2022-09-30 09:38:00,360.63,360.77,360.17,360.21,419183
2022-09-30 09:39:00,360.2,360.78,360.17,360.6501,300795
2022-09-30 09:40:00,360.64,360.74,360.28,360.28,227693
2022-09-30 09:41:00,360.29,360.8589,360.1623,360.82,240452
2022-09-30 09:42:00,360.85,362.2305,360.8299,362.1999,505042
2022-09-30 09:43:00,362.21,362.5273,362.08,362.17,342928
2022-09-30 09:44:00,362.16,362.29,361.3,361.57,171824
2022-09-30 09:45:00,361.54,362.24,361.48,362.23,289283
2022-09-30 09:46:00,362.22,362.23,361.39,361.63,265925
2022-09-30 09:47:00,361.66,362.1,361.61,361.88,220487
2022-09-30 09:48:00,361.89,361.92,360.67,360.95,268712
2022-09-30 09:49:00,360.97,361.67,360.76,361.52,298991
2022-09-30 09:50:00,361.54,361.98,361.16,361.95,310986
2022-09-30 09:51:00,361.95,361.99,361.59,361.685,165874
2022-09-30 09:52:00,361.67,362.17,361.569,361.985,218878
2022-09-30 09:53:00,361.9553,362.959,361.85,362.71,297763
2022-09-30 09:54:00,362.74,362.99,362.505,362.95,504428
2022-09-30 09:55:00,362.92,363.32,362.73,363.31,363900
2022-09-30 09:56:00,363.3,363.69,363.25,363.47,424118
2022-09-30 09:57:00,363.485,363.69,363.4,363.59,186260
2022-09-30 09:58:00,363.55,363.55,363.11,363.1153,344651
2022-09-30 09:59:00,363.12,363.23,362.98,363.1,264942
2022-09-30 10:00:00,363.08,363.33,362.62,362.85,352409
2022-09-30 10:01:00,362.855,363.07,362.44,362.48,138907
2022-09-30 10:02:00,362.46,362.5992,362.24,362.5992,168809
2022-09-30 10:03:00,362.575,363.045,362.575,362.78,203568
2022-09-30 10:04:00,362.78,363.15,362.62,362.93,146168
2022-09-30 10:05:00,362.925,363.15,362.72,362.78,241697
2022-09-30 10:06:00,362.7664,363.18,362.53,363.15,207043
2022-09-30 10:07:00,363.13,363.17,362.38,362.43,144967
2022-09-30 10:08:00,362.42,362.72,362.19,362.72,223998
2022-09-30 10:09:00,362.71,362.98,362.58,362.8055,160797
2022-09-30 10:10:00,362.81,362.85,362.415,362.7,202283
2022-09-30 10:11:00,362.69,363.42,362.63,363.3019,216843
2022-09-30 10:12:00,363.34,363.36,362.39,362.485,212668
2022-09-30 10:13:00,362.47,362.57,362.225,362.42,174127
2022-09-30 10:14:00,362.4,362.7,362.3299,362.66,105905
2022-09-30 10:15:00,362.64,362.87,361.85,362.1484,234407
2022-09-30 10:16:00,362.15,362.19,361.71,361.7821,210977
2022-09-30 10:17:00,361.815,362.07,361.59,361.64,159155
2022-09-30 10:18:00,361.65,362.04,361.59,361.8614,196130
2022-09-30 10:19:00,361.88,362.77,361.88,362.5805,163028
2022-09-30 10:20:00,362.58,362.69,362.35,362.59,94825
2022-09-30 10:21:00,362.6,362.76,362.13,362.235,120393
2022-09-30 10:22:00,362.23,362.755,362.23,362.62,141312
2022-09-30 10:23:00,362.63,362.95,362.51,362.57,181682
2022-09-30 10:24:00,362.585,362.86,362.29,362.79,121550
2022-09-30 10:25:00,362.81,363.15,362.62,363.15,195403
2022-09-30 10:26:00,363.14,363.49,362.72,362.8,281721
2022-09-30 10:27:00,362.8001,362.81,362.28,362.55,171296
2022-09-30 10:28:00,362.55,362.66,362.26,362.46,95014
2022-09-30 10:29:00,362.45,363.14,362.37,363.05,146414
2022-09-30 10:30:00,363.06,363.29,362.93,363.29,103633
2022-09-30 10:31:00,363.29,363.63,363.22,363.42,189364
2022-09-30 10:32:00,363.43,363.95,363.43,363.88,237392
2022-09-30 10:33:00,363.89,364.33,363.82,364.29,503657
2022-09-30 10:34:00,364.32,364.37,363.9135,364.2141,173256
2022-09-30 10:35:00,364.23,364.25,363.96,364.025,144492
2022-09-30 10:36:00,364.02,364.3,363.95,364.2,224990
2022-09-30 10:37:00,364.21,364.61,364.16,364.5,274193
2022-09-30 10:38:00,364.5,364.51,364.1,364.1,179719
2022-09-30 10:39:00,364.12,364.305,364.0641,364.25,91864
2022-09-30 10:40:00,364.235,364.235,363.92,364.04,126860
2022-09-30 10:41:00,364.0541,364.08,363.83,363.92,115004
2022-09-30 10:42:00,363.92,364.1313,363.76,363.9652,172948
2022-09-30 10:43:00,363.97,364.11,363.87,364.0,213836
2022-09-30 10:44:00,363.94,364.25,363.85,364.025,130692
2022-09-30 10:45:00,364.05,364.24,363.78,363.97,102564
2022-09-30 10:46:00,363.97,364.0601,363.76,363.86,91922
2022-09-30 10:47:00,363.85,363.86,363.3,363.66,222737
2022-09-30 10:48:00,363.63,364.14,363.62,363.81,163438
2022-09-30 10:49:00,363.785,363.92,363.65,363.91,106593
2022-09-30 10:50:00,363.89,364.43,363.875,364.32,218948
2022-09-30 10:51:00,364.325,364.53,363.65,363.78,228968
2022-09-30 10:52:00,363.79,364.24,363.77,363.88,111366
2022-09-30 10:53:00,363.87,364.21,363.73,364.1989,121465
2022-09-30 10:54:00,364.2,364.26,364.05,364.15,131242
2022-09-30 10:55:00,364.17,364.34,363.75,363.9955,158297
2022-09-30 10:56:00,363.93,363.98,363.64,363.64,65131
2022-09-30 10:57:00,363.66,363.935,363.645,363.87,138275
2022-09-30 10:58:00,363.8819,364.19,363.78,364.19,125559
