date,ticker,mu,omega,alpha,beta,lam,kappa,sigma0,mu_j,sigma_j
2019-01-02,AAPL,0.11157421199047567,9.496643392691875e-06,0.049014585075801885,0.9376248711405406,4.0,-0.0017335660182598023,0.027359673407176478,-0.005696090758017913,0.08900584672173895
2019-01-02,MSFT,0.03837865023198539,1.4709976133824105e-05,0.1441588309564282,0.8341594240315553,2.0,-0.054337937660027924,0.028188183074597528,-0.05587000172180101,0.0
2019-01-02,SPY,0.2708621955014851,4.600189570558383e-06,0.14485983065062025,0.8388434065858758,2.0,-0.032824868605786706,0.02022033428188909,-0.03337569197012158,0.0
2019-01-31,AAPL,0.11157421199047567,1.1715800596797125e-05,0.09150215036408177,0.9015858712566668,4.0,-0.08281798205959667,0.03083829730650816,-0.08677860646163249,0.025662146657642246
2019-01-31,MSFT,0.03837865023198539,2.261302148293676e-05,0.19446692200798635,0.7763191926955639,2.0,-0.054337937660027924,0.022060883477772523,-0.05587000172180101,0.0
2019-01-31,SPY,0.12387698648810455,7.248984244688742e-06,0.19728122629407074,0.786382483787358,2.0,-0.032824868605786706,0.011093704079377379,-0.03337569197012158,0.0
2019-02-28,AAPL,-0.03541099702290493,1.96033849002892e-05,0.12203838090227294,0.861439370462956,4.032,-0.08281798205959667,0.015366104701568871,-0.08677860646163249,0.025662146657642246
2019-02-28,MSFT,0.03837865023198539,3.407370294562827e-05,0.15562006428362363,0.7688183303814198,2.016,-0.054337937660027924,0.014393101452870793,-0.05587000172180101,0.0
2019-02-28,SPY,0.12387698648810455,1.0922898383899883e-05,0.19886924099532485,0.7438586258932158,2.016,-0.032824868605786706,0.007240999017981866,-0.03337569197012158,0.0
2019-03-31,AAPL,-0.03541099702290493,1.4522544721171142e-05,0.08067462814675398,0.8954354848200851,4.064516129032258,-0.08281798205959667,0.017450852741908194,-0.08677860646163249,0.025662146657642246
2019-03-31,MSFT,0.47594878355778353,4.184168013387827e-06,0.0754797217510359,0.9082305569018018,2.032258064516129,-0.054337937660027924,0.012541348371340133,-0.05587000172180101,0.0
2019-03-31,SPY,0.12387698648810455,3.822334474231813e-06,0.10310016400893401,0.8666166418635857,2.032258064516129,-0.032824868605786706,0.008445607841094516,-0.03337569197012158,0.0
2019-04-30,AAPL,0.4021591363028932,7.915513691594601e-10,0.05327642694806686,0.9368715791894587,4.097560975609756,-0.08281798205959667,0.009366647502832238,-0.08677860646163249,0.025662146657642246
2019-04-30,MSFT,0.9135189168835818,1.0115711933456026e-05,0.16112919157707895,0.8044683568376699,2.048780487804878,0.033117282475311205,0.012751128142302818,0.03258071948690677,0.0
2019-04-30,SPY,0.5614471198139027,1.5583745529656616e-06,0.17542307090941187,0.8132631608611065,4.097560975609756,-0.025522317959567387,0.004371506270492411,-0.025900089852176844,0.00963613987713328
2019-05-31,AAPL,0.8397292696286913,1.58198612257886e-05,0.20068205888986657,0.7993158073721602,6.146341463414634,-0.028555402368433458,0.0179074170145631,-0.032900151226221176,0.08864662180582372
2019-05-31,MSFT,0.6924957714892079,1.607464442413193e-05,0.19027620900217643,0.7575643788001308,0.0,0.0,0.011653812060699412,0.0,0.0
2019-05-31,SPY,0.3404239744195288,5.402147841008684e-06,0.1937194727758113,0.7649723561538952,4.097560975609756,-0.028100747335113474,0.008341911782087345,-0.02852071198703987,0.005930020512154852
2019-06-30,AAPL,0.7095692559346494,1.309825995795929e-05,1.692455674488873e-05,0.9506501065505369,6.048,-0.028555402368433458,0.01629860761578399,-0.032900151226221176,0.08864662180582372
2019-06-30,MSFT,0.6363736941761592,7.152642034979498e-05,0.16622810970440743,0.4513166065839682,2.016,-0.03678778886333722,0.013101417870780863,-0.03748152683283479,0.0
2019-06-30,SPY,0.3404239744195288,8.730272842715712e-06,0.10660488981465899,0.7381026760082283,4.032,-0.024262171119320053,0.006842659380027784,-0.024561401287858775,0.00033070962372404533
2019-07-31,AAPL,0.7095692559346494,1.9935048101513158e-05,0.13700408762902874,0.7697003009775217,4.032,-0.003069292751484154,0.011415102283179261,-0.0059789902437645814,0.07622306150886068
2019-07-31,MSFT,0.5802516168631104,7.927244922181839e-05,0.1683985148353633,0.2769157619279957,2.016,-0.03157150641962425,0.010945395021162619,-0.03208063099258762,0.0
2019-07-31,SPY,0.2843018971064802,6.750525607144977e-06,0.08239153736027605,0.7780754016244076,4.032,-0.021466311944104532,0.006200278866739246,-0.021706932135456825,0.0037061193649784263
2019-08-31,AAPL,0.7095692559346494,2.6114204336639536e-05,0.12342579647129157,0.7959850065539289,5.90625,-0.019875298929514007,0.018963153956709784,-0.021908586241746224,0.06054943136701218
2019-08-31,MSFT,0.4500916031690685,5.427717817208791e-05,0.1023048156161454,0.6108239993048279,0.0,0.0,0.01390143828253024,0.0,0.0
2019-08-31,SPY,0.2281798197934315,4.770466583347202e-06,0.21167054518622644,0.7607768147067525,3.9375,-0.026858851920162907,0.012037468831138473,-0.027234593363049786,0.004111174111287451
2019-09-30,AAPL,0.7095692559346494,2.509025173850909e-05,0.14673869366293418,0.7809944146761808,7.937007874015748,-0.02659913830562588,0.013551586217041034,-0.028262108716670342,0.05104532055539609
2019-09-30,MSFT,0.3939695258560198,3.4706520982203785e-05,0.09480891113076263,0.7196555570754333,0.0,0.0,0.012979448539667253,0.0,0.0
2019-09-30,SPY,0.2281798197934315,4.537808182677251e-06,0.2341682953135534,0.7308109229018105,3.968503937007874,-0.026858851920162907,0.006725324971529151,-0.027234593363049786,0.004111174111287451
2019-10-31,AAPL,0.6534471786216006,2.2995605685008593e-05,0.06328528268596005,0.8513543319738681,3.906976744186047,-0.055229252292896214,0.014833692956486169,-0.0568223060785944,0.0043197546992256195
