ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2019-01-02,2018-07-03,2019-01-02,126,0.11157421199047567,9.496643392691875e-06,0.049014585075801885,0.9376248711405406,0.027359673407176478,4.0,-0.005696090758017913,0.08900584672173895,-0.0017335660182598023
AAPL,2019-01-31,2018-08-01,2019-01-31,126,0.11157421199047567,1.1715800596797125e-05,0.09150215036408177,0.9015858712566668,0.03083829730650816,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-28,2018-08-29,2019-02-28,125,-0.03541099702290493,1.96033849002892e-05,0.12203838090227294,0.861439370462956,0.015366104701568871,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-03-31,2018-10-01,2019-03-29,124,-0.03541099702290493,1.4522544721171142e-05,0.08067462814675398,0.8954354848200851,0.017450852741908194,4.064516129032258,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-04-30,2018-10-31,2019-04-30,123,0.4021591363028932,7.915513691594601e-10,0.05327642694806686,0.9368715791894587,0.009366647502832238,4.097560975609756,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-05-31,2018-12-03,2019-05-31,123,0.8397292696286913,1.58198612257886e-05,0.20068205888986657,0.7993158073721602,0.0179074170145631,6.146341463414634,-0.032900151226221176,0.08864662180582372,-0.028555402368433458
AAPL,2019-06-30,2018-12-31,2019-06-28,125,0.7095692559346494,1.309825995795929e-05,1.692455674488873e-05,0.9506501065505369,0.01629860761578399,6.048,-0.032900151226221176,0.08864662180582372,-0.028555402368433458
AAPL,2019-07-31,2019-02-01,2019-07-31,125,0.7095692559346494,1.9935048101513158e-05,0.13700408762902874,0.7697003009775217,0.011415102283179261,4.032,-0.0059789902437645814,0.07622306150886068,-0.003069292751484154
AAPL,2019-08-31,2019-03-01,2019-08-30,128,0.7095692559346494,2.6114204336639536e-05,0.12342579647129157,0.7959850065539289,0.018963153956709784,5.90625,-0.021908586241746224,0.06054943136701218,-0.019875298929514007
AAPL,2019-09-30,2019-04-01,2019-09-30,127,0.7095692559346494,2.509025173850909e-05,0.14673869366293418,0.7809944146761808,0.013551586217041034,7.937007874015748,-0.028262108716670342,0.05104532055539609,-0.02659913830562588
AAPL,2019-10-31,2019-05-01,2019-10-31,129,0.6534471786216006,2.2995605685008593e-05,0.06328528268596005,0.8513543319738681,0.014833692956486169,3.906976744186047,-0.0568223060785944,0.0043197546992256195,-0.055229252292896214
AAPL,2019-11-30,2019-05-31,2019-11-29,128,0.6534471786216006,1.703556368706648e-05,0.10112642198638538,0.8184374730464712,0.01225364239258261,3.9375,-0.0505452271895761,0.004557375397709893,-0.04927919725582941
AAPL,2019-12-31,2019-07-01,2019-12-31,128,0.6534471786216006,1.2004758831920364e-05,0.11356961508998453,0.8306044919851834,0.011132313544025283,3.9375,-0.0505452271895761,0.004557375397709893,-0.04927919725582941
