timestamp,S_t,p25,p50,p75
2018-10-01,54.272785,54.272785,54.272785,54.272785
2018-10-02,54.755207,53.91352455872644,54.34535491926947,54.803291271763115
2018-10-03,55.421486,53.81869569407541,54.48377634947255,55.06989287307553
2018-10-04,54.447124,53.80750238182247,54.607921938529984,55.30678144750149
2018-10-05,53.563507,53.783409706704134,54.70560631065977,55.49935678482843
2018-10-08,53.439339,53.727786277634635,54.80050983323778,55.67361329133652
2018-10-09,54.179653,53.70732745829927,54.899496566509754,55.87491772985872
2018-10-10,51.669727,53.675573960391525,55.01521475164688,56.081235088372964
2018-10-11,51.213589,53.680108888717626,55.1169729786541,56.23619730257437
2018-10-12,53.0429,53.66352714108467,55.20863814219667,56.41896826827295
2018-10-15,51.908531,53.63887582352505,55.30169220362983,56.633227643808084
2018-10-16,53.052448,53.63914522171757,55.40392983707355,56.819971759159436
2018-10-17,52.823181,53.628041020736376,55.4877783898952,56.977802140856994
2018-10-18,51.588528,53.593819855579746,55.58273491187212,57.10424411892436
2018-10-19,52.374218,53.5983287333198,55.66764103924346,57.325866137938796
2018-10-22,52.694225,53.60015279879553,55.76260972068863,57.44622767230736
2018-10-23,53.190964,53.60644614018398,55.81472446023072,57.62164879534184
2018-10-24,51.366428,53.56804520088855,55.9265060996187,57.837096871713456
2018-10-25,52.491249,53.55776539397443,55.99210470139081,57.989822925164425
2018-10-26,51.655392,53.58554121173867,56.10170386189203,58.15790247849779
2018-10-29,50.685814,53.580098888427536,56.20403348130918,58.34110640291039
2018-10-30,50.938965,53.592395025830406,56.293251038006986,58.48691412527923
2018-10-31,52.266762,53.571081573925014,56.3869827530913,58.68054224670006
2018-11-01,53.069168,53.644241089887196,56.4891499342537,58.837092408723805
2018-11-02,49.549065,53.660191774942795,56.5840595575479,59.011013179069494
2018-11-05,48.142448,53.71116024255568,56.65779657676291,59.146777072916436
2018-11-06,48.663059,53.628609404928625,56.7395541650346,59.31428969958281
2018-11-07,50.138935,53.58478030698042,56.8248863103513,59.49658681729458
2018-11-08,49.963985,53.548328185286906,56.856749354161494,59.67104475880002
2018-11-09,49.00061,53.529773264149114,56.941186831290295,59.80457957232271
2018-11-12,46.532246,53.49719905904571,57.05264961856048,59.966207840078425
2018-11-13,46.067326,53.56152842424365,57.164584344175225,60.09505780090015
2018-11-14,44.766048,53.54522765527048,57.203379295527,60.2690084687169
2018-11-15,45.870815,53.55382825743623,57.32454318833115,60.42602377253158
2018-11-16,46.378864,53.48593785755191,57.36852154618106,60.56202864867006
2018-11-19,44.540775,53.45684655549286,57.46675528030849,60.74026140970386
2018-11-20,42.412704,53.457728496665766,57.58368045272943,60.898652736789934
2018-11-21,42.36478,53.459912171335056,57.664840875366906,61.0298101454548
2018-11-23,41.288769,53.47737276954021,57.71227011222781,61.21336078665921
2018-11-26,41.847149,53.499775674381034,57.78507565591465,61.34408004922288
2018-11-27,41.756081,53.496262492134754,57.800136863469604,61.53030869316025
2018-11-28,43.361713,53.449452163993406,57.9010266293626,61.68453089265342
2018-11-29,43.02861,53.37705223885748,57.94802987718381,61.843266871089746
2018-11-30,42.796154,53.36920766460401,58.04748672480814,62.073009312523126
2018-12-03,44.29155,53.324891153321154,58.115538810455206,62.10509265256277
2018-12-04,42.343216,53.333649152147196,58.18970411791179,62.30958235727344
2018-12-06,41.871105,53.353240157558375,58.257262485931705,62.47035789064231
2018-12-07,40.378105,53.29964534726706,58.39958127758733,62.615521825537186
2018-12-10,40.644115,53.4142786859593,58.455228034270405,62.797172099840495
2018-12-11,40.411663,53.4033068927004,58.562624427211475,62.891691908027845
2018-12-12,40.5243,53.37435626983066,58.65372930573686,63.073433531158045
2018-12-13,40.967636,53.40527796193037,58.736186497263134,63.18413019070811
2018-12-14,39.656773,53.289522883191225,58.77308981958569,63.3449266986988
2018-12-17,39.28772,53.22024074442308,58.85606814625306,63.464853928066894
2018-12-18,39.798168,53.29548008328928,58.90743000822326,63.65676201244294
2018-12-19,38.556789,53.155576967726844,59.025858215009606,63.72775909724619
2018-12-20,37.58382,53.301688373268156,59.052474027945294,63.87535595323496
2018-12-21,36.121975,53.29565616687032,59.151302937914764,64.10215637016849
2018-12-24,35.187355,53.27306204514437,59.22591556999916,64.31807072825177
2018-12-26,37.665302,53.31077613329049,59.30660528164408,64.46449147378777
2018-12-27,37.420868,53.30098728730204,59.327262781723704,64.55555395525968
