date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2019-09-03,2018-03-05,2019-09-03,378,0.1487143006834895,0.24552745743367546,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-0.05502112199561324,-0.050568979743620956,24,True,True
2019-09-30,2018-04-02,2019-09-30,378,0.2395673717264695,0.24277131923514486,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-0.045337274127845,-0.04133017278074835,24,True,True
2019-10-31,2018-05-01,2019-10-31,380,0.31921603371938106,0.24066435457644464,3.9789473684210526,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-0.013937428442723419,-0.010750502135084994,24,True,True
2019-11-30,2018-05-31,2019-11-29,379,0.2826339752498298,0.23763213152408316,3.9894459102902373,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-0.04559632072275736,-0.041578480772076265,24,True,True
2019-12-31,2018-07-02,2019-12-31,378,0.35589957706170805,0.23916724171931109,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-0.010021341114291617,-0.006868919363863801,24,True,True
2020-01-31,2018-08-01,2020-01-31,378,0.37283736282079316,0.2455057463667262,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-0.023252928164875508,-0.019923065719118838,24,True,True
2020-02-29,2018-08-30,2020-02-28,376,0.26654646517971375,0.25435037693211876,4.0212765957446805,-0.027813891765450165,0.07514486053031498,-0.02468083880388805,-0.1913682111019423,-0.1718366289845643,24,True,True
2020-03-31,2018-10-01,2020-03-31,377,0.18462894927415502,0.29582079668606315,4.679045092838196,-0.0187462853021026,0.11179021318377705,-0.012419986756833534,0.18374137996012083,0.20923739136230668,24,True,True
2020-04-30,2018-10-31,2020-04-30,376,0.2660722315141427,0.30027099646777805,5.361702127659575,-0.005947992169068161,0.10964547009124727,6.307437580188591e-05,-0.007312742636729722,-0.0013008312655180543,24,True,True
2020-05-31,2018-12-03,2020-05-29,374,0.44368314466862524,0.28252495418606915,5.390374331550802,-0.005947992169068161,0.10964547009124727,6.307437580188591e-05,-0.05105994196443071,-0.04404924370458185,24,True,True
2020-06-30,2018-12-31,2020-06-30,378,0.6235915492674067,0.2731153460336235,5.333333333333333,-0.005947992169068161,0.10964547009124727,6.307437580188591e-05,-0.05380490416131442,-0.046669694228497205,24,True,True
2020-07-31,2019-02-01,2020-07-31,378,0.49927781523646175,0.2639272296336101,6.0,0.025161146550964613,0.10153854958226684,0.03078039981351366,0.010498057113141567,0.015776247068296056,24,True,True
2020-08-31,2019-03-01,2020-08-31,380,0.6454878751224427,0.27619721536836017,5.305263157894737,0.019613019113308372,0.1070809658352845,0.025670131439773813,0.12174295386210289,0.1359577417964497,24,True,True
