date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2019-09-03,2018-03-05,2019-09-03,378,0.11832700889140894,20.0,0.08533922808427637,3.0,-0.1851681826975885,0.12991164777323186,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-21.07240058837556,41.07240058837556,0.04155551020235683,0.06619353942893769,-0.10029494932894,-0.09259484181774646,24,True,False,True
2019-09-30,2018-04-02,2019-09-30,378,0.20773796769561148,20.0,0.08411265915295381,3.0,-0.19531473537966604,0.04417293986767099,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-27.021587568090535,47.02158756809054,0.035776188556438174,0.028853902241082682,-0.08785633438648635,-0.08123749002841696,24,True,False,True
2019-10-31,2018-05-01,2019-10-31,380,0.28629654241511315,20.0,0.08311952030414577,3.0,-0.1862065830680836,0.045824035588927746,3.9789473684210526,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-40.0,60.0,0.02770650676804859,0.12139442039045623,-0.01803533946265414,-0.014796063716770447,24,True,False,True
2019-11-30,2018-05-31,2019-11-29,379,0.2502067606197388,20.0,0.08166166921398023,3.0,-0.20114409059661825,0.030576412102819653,3.9894459102902373,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-40.0,60.0,0.027220556404660076,0.03991402009465463,-0.06465571959955432,-0.059672441063863824,24,True,False,True
2019-12-31,2018-07-02,2019-12-31,378,0.3222236300890208,20.0,0.08262107620230327,3.0,-0.19766618547870507,0.03177549530045571,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-15.930214431638428,35.930214431638426,0.045989748466155056,0.07925628541477817,-0.025872178609752248,-0.022486773702921736,24,True,False,True
2020-01-31,2018-08-01,2020-01-31,378,0.33889256210589824,20.0,0.0857287814948081,3.0,-0.23298016084367656,0.07877858999325721,4.0,-0.00700668683419677,0.07910400918152581,-0.0038704551052450853,-34.85473998981534,54.85473998981534,0.03125665403234981,0.08827710503078819,-0.019548167318281344,-0.01628538085078657,24,True,False,True
2020-02-29,2018-08-30,2020-02-28,376,0.1504457121466315,20.0,0.09036126152351487,3.0,-0.24579516605943907,0.16468489205638678,4.0212765957446805,-0.027813891765450165,0.07514486053031498,-0.02468083880388805,-40.0,60.0,0.03012042050783829,0.5198898126783874,-0.12815562916896547,-0.11779626195683157,24,True,False,True
2020-03-31,2018-10-01,2020-03-31,377,0.0934861112958312,20.0,0.14727163107028426,3.0,-0.18173992305067405,0.977896394277495,4.679045092838196,-0.0187462853021026,0.11179021318377705,-0.012419986756833534,-26.56610113186309,46.56610113186309,0.06325272139630041,0.5058831736929881,-0.18660496081212877,-0.16502745501579952,24,True,False,True
2020-04-30,2018-10-31,2020-04-30,376,0.22851975793713597,20.0,0.15460693088684496,3.0,-0.13436796923086206,0.23004576368777266,5.361702127659575,-0.005947992169068161,0.10964547009124727,6.307437580188591e-05,-40.0,60.0,0.05153564362894832,0.2227296279957782,-0.04814275003292923,-0.04125648033856155,24,True,False,True
2020-05-31,2018-12-03,2020-05-29,374,0.4021306918071535,20.0,0.14506932719071233,3.0,-0.12143054630727404,0.04307508025784685,5.390374331550802,-0.005947992169068161,0.10964547009124727,6.307437580188591e-05,-40.0,60.0,0.048356442396904106,0.02312620821002611,-0.04746374996054521,-0.04060527235920064,24,True,False,True
2020-06-30,2018-12-31,2020-06-30,378,0.5786712196193096,20.0,0.13986005424657275,3.0,-0.1405602660504877,0.10911389339843702,5.333333333333333,-0.005947992169068161,0.10964547009124727,6.307437580188591e-05,-30.05042549024633,50.050425490246326,0.055887658447110806,0.07992004761669372,-0.06832590966105585,-0.06041298415615981,24,True,False,True
2020-07-31,2019-02-01,2020-07-31,378,0.6383571275128099,20.0,0.13657562713415816,3.0,-0.01053534594949127,0.18967912464841516,6.0,0.025161146550964613,0.10153854958226684,0.03078039981351366,-40.0,60.0,0.045525209044719385,0.18883505416389432,-0.033421709487695975,-0.027870906368175463,24,True,False,True
2020-08-31,2019-03-01,2020-08-31,380,0.7359508844157324,20.0,0.14094069164021295,3.0,-0.01442331095184121,0.1153661157690184,5.305263157894737,0.019613019113308372,0.1070809658352845,0.025670131439773813,-21.870586479746045,41.870586479746045,0.06732205277725921,0.3148632459113238,0.06670742781513114,0.07512893555358491,24,True,False,True
