date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2019-09-03,2018-03-05,2019-09-03,378,0.11832700889140894,20.0,0.08533922808427637,3.0,-0.1851681826975885,0.12991164777323186,7.908773625409001,12.091226374590999,0.14115892869826957,0.06383197216377011,24,True,False
2019-09-30,2018-04-02,2019-09-30,378,0.20773796769561148,20.0,0.08411265915295381,3.0,-0.19531473537966604,0.04417293986767099,6.207738712728311,13.792261287271689,0.12197080290318735,0.030882338899290013,24,True,False
2019-10-31,2018-05-01,2019-10-31,380,0.28629654241511315,20.0,0.08311952030414577,3.0,-0.1862065830680836,0.045824035588927746,-40.0,60.0,0.02770650676804859,0.20433210090010048,24,True,False
2019-11-30,2018-05-31,2019-11-29,379,0.2502067606197388,20.0,0.08166166921398023,3.0,-0.20114409059661825,0.030576412102819653,-5.354068300127265,25.354068300127267,0.06441701445883564,0.04013365948744594,24,True,False
2019-12-31,2018-07-02,2019-12-31,378,0.3222236300890208,20.0,0.08262107620230327,3.0,-0.19766618547870507,0.03177549530045571,-1.341014750345243,21.34101475034524,0.07742937922009233,0.09285998207594633,24,True,False
2020-01-31,2018-08-01,2020-01-31,378,0.33889256210589824,20.0,0.0857287814948081,3.0,-0.23298016084367656,0.07877858999325721,-11.85411275964275,31.85411275964275,0.053825879340404253,0.10200641031546251,24,True,False
2020-02-29,2018-08-30,2020-02-28,376,0.1504457121466315,20.0,0.09036126152351487,3.0,-0.24579516605943907,0.16468489205638678,-7.924798070277968,27.92479807027797,0.06471757560867862,0.45165031382227827,24,True,False
2020-03-31,2018-10-01,2020-03-31,377,0.0934861112958312,20.0,0.14727163107028426,3.0,-0.18173992305067405,0.977896394277495,4.82805165215296,15.171948347847039,0.19413674195797367,0.48569320837364915,24,True,False
2020-04-30,2018-10-31,2020-04-30,376,0.22851975793713597,20.0,0.15460693088684496,3.0,-0.13436796923086206,0.23004576368777266,-11.317495586551617,31.317495586551615,0.09873518171947082,0.2227009360025898,24,True,False
2020-05-31,2018-12-03,2020-05-29,374,0.4021306918071535,20.0,0.14506932719071233,3.0,-0.12143054630727404,0.04307508025784685,-19.510586867235105,39.510586867235105,0.07343314219967398,0.08683250606556904,24,True,False
2020-06-30,2018-12-31,2020-06-30,378,0.5786712196193096,20.0,0.13986005424657275,3.0,-0.1405602660504877,0.10911389339843702,3.497415972011774,16.502584027988227,0.16950079334166263,0.09537443759264286,24,True,False
2020-07-31,2019-02-01,2020-07-31,378,0.6383571275128099,20.0,0.13657562713415816,3.0,-0.01053534594949127,0.18967912464841516,-15.514446898403975,35.514446898403975,0.07691271528167648,0.20875087499230915,24,True,False
2020-08-31,2019-03-01,2020-08-31,380,0.7359508844157324,20.0,0.14094069164021295,3.0,-0.01442331095184121,0.1153661157690184,0.16392541832594462,19.836074581674055,0.1421054262121234,0.3482166546912247,24,True,False
