date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2018-10-01,2017-04-03,2018-10-01,378,0.1419101745953745,19.999999922031233,0.006257128810207295,1.1057304371683034,-0.27634170304760997,0.004649826693904234,5.333333333333333,-0.020710026305452045,0.02080206295127623,-0.020285095477747705
2018-10-31,2017-05-01,2018-10-31,381,0.084833668656098,13.25977838952957,0.032856662531507874,3.3024031688848616,-0.6942843026888669,0.09509694107108914,3.968503937007874,-0.0238569348286027,0.02544244784229075,-0.0232585276794115
2018-11-30,2017-05-31,2018-11-30,381,0.08869955154516776,19.999999999999996,0.016170038453792845,3.9999999998804605,-0.5586742631219418,0.05466405207953547,3.968503937007874,-0.0238569348286027,0.02544244784229075,-0.0232585276794115
2018-12-31,2017-07-03,2018-12-31,377,0.022160191761772738,19.999999999999996,0.05228688552140497,3.0071517489044615,-0.6420137126296395,0.10091713192697922,4.679045092838196,-0.022316234075055976,0.031521241134619515,-0.021583117703775523
2019-01-31,2017-08-01,2019-01-31,378,0.05987804480404731,19.999999999999996,0.028996703081993536,3.993273148109341,-0.7640326682373305,0.04433024145534602,4.666666666666667,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-02-28,2017-08-29,2019-02-28,377,0.08678965580285702,19.99999999999559,0.001975327663250023,1.0543692024664857,-0.9055836432734985,0.011959032520739096,4.679045092838196,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-03-31,2017-10-02,2019-03-29,375,0.0790597248966699,0.27258482524448946,0.7622410299911027,3.999491003017877,-0.9200460789537209,0.02848573950924266,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-04-30,2017-10-31,2019-04-30,375,0.0908820388024183,0.17580734456327926,0.1503296085981262,1.062200032268306,-0.8392631691320679,0.006055525259291957,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-05-31,2017-12-01,2019-05-31,375,0.02595997358994174,0.23980214050171092,0.12511641305462448,1.5561235236558644,-0.808013247766388,0.0270769377392451,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-06-30,2018-01-02,2019-06-28,375,0.06424202040705887,16.73161364261092,0.014366053833045735,3.9999999999999827,-0.8219113870445892,0.039284030623175495,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-07-31,2018-02-01,2019-07-31,376,0.03637591856226317,19.99999999999348,0.007969036504742663,3.992664799362178,-0.9485638460781866,0.024793389842700332,4.691489361702128,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-08-31,2018-03-01,2019-08-30,379,0.050389586576966336,19.999999999999552,0.030381282499862203,2.7193287003104496,-0.9253827067055266,0.04337184450292416,4.654353562005277,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2019-09-30,2018-04-02,2019-09-30,378,0.07959802138718312,1.4365104577287318,0.25358088387385985,3.990861153158607,-0.9340341243763076,0.02368681225228232,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
