date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
2018-10-01,2017-04-03,2018-10-01,378,0.2578201595374132,0.08660098753664686,5.333333333333333,-0.020710026305452045,0.02080206295127623,-0.020285095477747705
2018-10-31,2017-05-01,2018-10-31,381,0.18238216858352166,0.10012978744684943,3.968503937007874,-0.0238569348286027,0.02544244784229075,-0.0232585276794115
2018-11-30,2017-05-31,2018-11-30,381,0.18630990559881652,0.10752276048324075,3.968503937007874,-0.0238569348286027,0.02544244784229075,-0.0232585276794115
2018-12-31,2017-07-03,2018-12-31,377,0.1289735924394245,0.11825936442943552,4.679045092838196,-0.022316234075055976,0.031521241134619515,-0.021583117703775523
2019-01-31,2017-08-01,2019-01-31,378,0.1256092524397978,0.12331976913409845,4.666666666666667,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-02-28,2017-08-29,2019-02-28,377,0.15320765393760055,0.12298093381405308,4.679045092838196,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-03-31,2017-10-02,2019-03-29,375,0.14569165368338674,0.12538927975429626,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-04-30,2017-10-31,2019-04-30,375,0.1577388485601684,0.12576987460762468,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-05-31,2017-12-01,2019-05-31,375,0.09158185275941103,0.12980346184282787,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-06-30,2018-01-02,2019-06-28,375,0.13059209068446245,0.13210676129163898,4.704,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-07-31,2018-02-01,2019-07-31,376,0.10201755311286194,0.1315301990990595,4.691489361702128,-0.013586809364645751,0.03773218830833284,-0.01279242273347525
2019-08-31,2018-03-01,2019-08-30,379,0.10202508176966485,0.13210293732288855,4.654353562005277,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2019-09-30,2018-04-02,2019-09-30,378,0.13192379835579596,0.12554510126870325,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
