date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2018-10-01,2017-04-03,2018-10-01,378,0.5532407407407407,0.4467592592592593,0.598159509202454,0.401840490797546,0.004513121678870516,0.004203231753001606,0.004703512473722035,0.006320923030091683,1.0,0.5714285714285714
2018-10-31,2017-05-01,2018-10-31,381,0.5584112149532711,0.44158878504672894,0.5625,0.4375,0.004759689791374133,0.004552548151509215,0.005331216693072211,0.007127184721162093,1.0,0.5616797900262467
2018-11-30,2017-05-31,2018-11-30,381,0.5521327014218009,0.44786729857819907,0.5584795321637427,0.4415204678362573,0.005160006499888837,0.004912066760114015,0.005615624100685814,0.007180832574247429,1.0,0.5538057742782152
2018-12-31,2017-07-03,2018-12-31,377,0.5504807692307693,0.4495192307692307,0.55,0.45,0.0054499542609176815,0.005770677793609958,0.0065114682597462396,0.008108867964130401,1.0,0.5517241379310345
2019-01-31,2017-08-01,2019-01-31,378,0.5636792452830188,0.4363207547169812,0.5538922155688623,0.44610778443113774,0.005800172225746002,0.006094175811608847,0.006866382196699286,0.008241149417641865,1.0,0.5608465608465608
2019-02-28,2017-08-29,2019-02-28,377,0.572429906542056,0.42757009345794394,0.5518292682926829,0.4481707317073171,0.0058630346660333375,0.006080570319962581,0.006823087216810112,0.00823143790817699,0.0,0.5649867374005305
2019-03-31,2017-10-02,2019-03-29,375,0.5558252427184466,0.4441747572815534,0.538235294117647,0.46176470588235297,0.006155535034470859,0.0061195838032896185,0.00680705217134404,0.008196223392762837,1.0,0.5493333333333333
2019-04-30,2017-10-31,2019-04-30,375,0.5628019323671497,0.4371980676328503,0.5355029585798816,0.46449704142011833,0.0061875891437928035,0.006122214378596806,0.00681898704520741,0.00822395754271318,1.0,0.552
2019-05-31,2017-12-01,2019-05-31,375,0.5591133004926109,0.4408866995073891,0.5173410404624277,0.48265895953757226,0.006353517955958267,0.006132160292059608,0.0071952584625624245,0.008201386931247693,0.0,0.5386666666666666
2019-06-30,2018-01-02,2019-06-28,375,0.5682926829268292,0.4317073170731708,0.5175438596491229,0.4824561403508772,0.006555390412383531,0.006161579147865134,0.007342686999325074,0.008225352368750376,1.0,0.5466666666666666
2019-07-31,2018-02-01,2019-07-31,376,0.571078431372549,0.428921568627451,0.5057803468208093,0.49421965317919075,0.006508145701483339,0.006169262568615577,0.007322996516324221,0.008147184505400609,0.0,0.5398936170212766
2019-08-31,2018-03-01,2019-08-30,379,0.5634146341463414,0.4365853658536586,0.5171428571428571,0.4828571428571429,0.006502205822958789,0.0061276363763323365,0.007225102615886262,0.0077684926212984355,1.0,0.5408970976253298
2019-09-30,2018-04-02,2019-09-30,378,0.5697115384615384,0.43028846153846156,0.5292397660818713,0.47076023391812866,0.006250021526228453,0.005915815447383262,0.006944749678674962,0.007579022396190757,1.0,0.5502645502645502
