date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
2014-01-02,2012-07-03,2014-01-02,379,0.2948024214196995,0.00013401314587945578,0.17340699691628253,0.24810832878034142,0.013401288213009946,2.6596306068601585,-0.009845115996580445,0.09079154505269556,-0.005707215284722511
