date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2014-01-02,2012-07-03,2014-01-02,379,0.21883606893495774,0.17987540412722336,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,0.00920174301594504,0.012495775706489853,20,True,True
