date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2014-01-02,2012-07-03,2014-01-02,379,0.49736842105263157,0.5026315789473684,0.5053475935828877,0.4946524064171123,0.01389840242309849,0.012523240208506701,0.01109914353180086,0.009978283009466446,0.0,0.5026595744680851
2014-01-31,2012-08-01,2014-01-31,379,0.4894179894179894,0.5105820105820106,0.5105820105820106,0.4894179894179894,0.013837887848918418,0.01176309065552735,0.011488833803832695,0.01265967911293178,0.0,0.4986737400530504
2014-02-28,2012-08-29,2014-02-28,378,0.4973958333333333,0.5026041666666667,0.5216216216216216,0.4783783783783784,0.013613693690935761,0.01180452567017836,0.012106996534501141,0.012973233710849958,1.0,0.5106382978723404
2014-03-31,2012-10-01,2014-03-31,377,0.5078125,0.4921875,0.5135869565217391,0.48641304347826086,0.013382643907809121,0.011750555309839547,0.012372100537836155,0.013134191057237385,0.0,0.5093333333333333
2014-04-30,2012-10-31,2014-04-30,377,0.5256410256410257,0.47435897435897434,0.5137362637362637,0.48626373626373626,0.013385377019847142,0.011198161504146703,0.01307166765872402,0.014991235212329288,1.0,0.5186170212765957
2014-05-31,2012-12-03,2014-05-30,376,0.5103626943005182,0.48963730569948183,0.5163934426229508,0.48360655737704916,0.0135270509036331,0.011312309796443713,0.013016703812286194,0.015075150591539563,0.0,0.512
2014-06-30,2012-12-31,2014-06-30,378,0.5077319587628866,0.49226804123711343,0.5190217391304348,0.48097826086956524,0.013658445533414915,0.011672012157109687,0.012943076710996721,0.014961086961867667,1.0,0.5145888594164456
2014-07-31,2013-02-01,2014-07-31,378,0.5,0.5,0.5327868852459017,0.4672131147540984,0.013350015091322389,0.011631182302864777,0.013253259711751635,0.01598560694686886,0.0,0.5145888594164456
2014-08-31,2013-03-01,2014-08-29,380,0.5173267326732673,0.48267326732673266,0.5421348314606742,0.45786516853932585,0.012985873838892782,0.011433636780364149,0.013264122780265585,0.016127377800410656,0.0,0.5303430079155673
2014-09-30,2013-04-01,2014-09-30,381,0.5025,0.49750000000000005,0.5552486187845305,0.4447513812154696,0.012922037231155967,0.011424563605556914,0.013299039407030625,0.016118738299662212,1.0,0.5263157894736842
2014-10-31,2013-05-01,2014-10-31,382,0.5,0.5,0.5491803278688525,0.45081967213114754,0.012911853066020693,0.011526928071435115,0.013100142190127107,0.01627060376811604,1.0,0.5223097112860893
2014-11-30,2013-05-31,2014-11-28,380,0.5075,0.49250000000000005,0.5472222222222223,0.4527777777777778,0.012932742068942384,0.011600948410827702,0.013118562168345421,0.01638464751027388,1.0,0.5277044854881267
2014-12-31,2013-07-01,2014-12-31,381,0.4899497487437186,0.5100502512562815,0.5576923076923077,0.4423076923076923,0.012815258650643578,0.011596573109907676,0.013475365537016367,0.01655086664548846,1.0,0.5236842105263158
