date,ticker,mu,sigma,lam,mu_j,kappa,sigma_j
2018-01-02,AAPL,0.21206038913687386,0.16168148867770388,3.968503937007874,0.04068587415300251,0.041556194244560585,0.007753865869099708
2018-01-02,MSFT,0.4179610623139818,0.07150280309566899,3.968503937007874,0.011837976037381459,0.01447269952227681,0.07114764374988988
2018-01-02,SPY,0.27316384043141845,0.05583470655272048,3.968503937007874,-0.014810537645934208,-0.01470100031831667,0.0009019416067456555
2018-03-23,AAPL,0.19156256116518317,0.1762880912017098,4.032,-0.001709090189182083,0.00010998983027010745,0.06031706178212475
2018-03-23,MSFT,0.3250006298455592,0.1604550009891596,4.032,0.004724612033864872,0.00805419973399979,0.08120745959775962
2018-03-23,SPY,0.2329621205356318,0.10928693868553227,4.032,-0.039899646694671276,-0.03911079817941754,0.0026364234389885228
2018-06-13,AAPL,0.12943456749287827,0.23442549981609195,2.032258064516129,0.04637942867296463,0.047471776392334464,0.0
2018-06-13,MSFT,0.3214160664021402,0.1923814250647273,4.064516129032258,0.01013956475401212,0.01418779560220429,0.08886535917420094
2018-06-13,SPY,0.25035060972955264,0.1427904062284671,4.064516129032258,-0.039899646694671276,-0.03911079817941754,0.0026364234389885228
2018-08-30,AAPL,0.2766185615610988,0.16047647173691768,7.875,0.026253004634794408,0.02767733565782371,0.04578727573499858
2018-08-30,MSFT,0.3188894066789718,0.15281722662655017,3.9375,0.012964325655487219,0.0167038044737835,0.0848705439968736
2018-08-30,SPY,0.13150909760752683,0.1053370659837709,3.9375,0.0006789169397038997,0.001362101832996121,0.03693935771260458
2018-11-19,AAPL,0.13637231460343346,0.20065595565098815,5.90625,-0.02102646463459627,-0.018519785502317365,0.06830872173385967
2018-11-19,MSFT,0.29114351537835337,0.18061291298502877,5.90625,-0.018007123630659667,-0.015782606065204763,0.06478651241002525
2018-11-19,SPY,0.11265295652282425,0.11447838616808444,3.9375,-0.03235007473084073,-0.031831389855360714,0.0014504418095946322
2019-02-12,AAPL,-0.16444264709072567,0.3426375739071122,2.0,-0.10492448438305502,-0.09960748628479688,0.0
2019-02-12,MSFT,-0.15618723620355027,0.3033403597048861,2.0,0.06607771472832269,0.0683097373410082,0.0
2019-02-12,SPY,-0.162519706594495,0.17967101261755886,2.0,0.04838696385542551,0.04957672500833232,0.0
2019-05-03,AAPL,-0.0022996566037804204,0.24598518017074378,6.146341463414634,0.009742964810111499,0.014782369168453435,0.09930971836813023
2019-05-03,MSFT,0.2821244758474173,0.2609094808081046,2.048780487804878,0.06607771472832269,0.0683097373410082,0.0
2019-05-03,SPY,-0.007389278578682826,0.151805835509138,4.097560975609756,0.04105282350113182,0.041963186565967314,0.010372040757389959
2019-07-23,AAPL,0.5352232774201797,0.17487603294906115,6.048,0.0180476280454472,0.020574837165909354,0.06809414594616954
2019-07-23,MSFT,0.5531896399865643,0.19498579773510863,0.0,0.0,0.0,0.0
2019-07-23,SPY,0.2736129959475449,0.08482767477759266,4.032,-0.001582188620335323,-0.0010642702240851731,0.03216680458334325
2019-10-10,AAPL,0.520810125733702,0.2414702497646453,3.968503937007874,-0.0568223060785944,-0.055229252292896214,0.0043197546992256195
2019-10-10,MSFT,0.3038651212540881,0.2136878600913016,0.0,0.0,0.0,0.0
2019-10-10,SPY,0.15421504029932961,0.12714662801025628,3.968503937007874,-0.029757871667706937,-0.029319322689437155,0.0005427197111995189
2019-12-31,AAPL,1.00481235353325,0.2030670224859035,3.9375,-0.0505452271895761,-0.04927919725582941,0.004557375397709893
2019-12-31,MSFT,0.40624363147253667,0.17006034163811487,1.96875,-0.034859189347658415,-0.034258606640578226,0.0
2019-12-31,SPY,0.3613157325938762,0.10360328615087824,5.90625,-0.028574533373960282,-0.028168029482635304,0.002085219627474278
