timestamp,S_t,p25,p50,p75
2023-09-01 09:30:00,170.5549999671426,170.5549999671426,170.5549999671426,170.5549999671426
2023-09-01 09:35:00,169.82645916306402,170.49520493343505,170.55538299478707,170.61549395671472
2023-09-01 09:40:00,169.5430477959466,170.470836366098,170.558825788746,170.64398610967294
2023-09-01 09:45:00,169.70503569571767,170.45613465179676,170.5607613765003,170.66575801390093
2023-09-01 09:50:00,169.49816608468302,170.44069535747022,170.56053226607384,170.68370039532198
2023-09-01 09:55:00,169.73201868846132,170.42673012724447,170.5607083187714,170.69771552420343
2023-09-01 10:00:00,169.55447059620815,170.41703259738057,170.56390709676702,170.7097346321108
2023-09-01 10:05:00,169.92989396858138,170.40905568120496,170.56572354278154,170.72372266692764
2023-09-01 10:10:00,170.27167854333422,170.39767396279848,170.56730141295293,170.7351001304303
2023-09-01 10:15:00,170.14575791053056,170.38714376356188,170.56754762169163,170.74722265042024
2023-09-01 10:20:00,170.17435988283884,170.3781708292646,170.56770091521156,170.75554999939285
2023-09-01 10:25:00,170.07155468048558,170.3679621839736,170.56798797694972,170.76431995830757
2023-09-01 10:30:00,169.97936278861135,170.36280524850096,170.5694181878838,170.7773170511542
2023-09-01 10:35:00,169.956876961325,170.35208009728717,170.5661718756961,170.78922811263857
2023-09-01 10:40:00,170.03692650646454,170.34468032840573,170.57298177191376,170.7994567858259
2023-09-01 10:45:00,170.04682027047056,170.33422057158836,170.56944172805382,170.80832298717354
2023-09-01 10:50:00,169.69604136480302,170.33225414086394,170.57082842491533,170.81785252751044
2023-09-01 10:55:00,169.54313773925577,170.3242715236853,170.57036037589444,170.82643166882448
2023-09-01 11:00:00,169.51228718421882,170.32411134728557,170.57551614446322,170.8401971643343
2023-09-01 11:05:00,169.5058112659603,170.32361212681786,170.57802152782227,170.84568525280784
2023-09-01 11:10:00,169.63757821385857,170.31825746719784,170.58016635902223,170.85327325276268
2023-09-01 11:15:00,169.51615474651203,170.30943668385933,170.58189453340998,170.857758974437
2023-09-01 11:20:00,169.6510697102304,170.30429045247985,170.58013527157675,170.8675428921113
2023-09-01 11:25:00,169.77761994619814,170.303239839362,170.58441285425116,170.87418734606797
2023-09-01 11:30:00,169.77699034303402,170.2947440392686,170.58662747204275,170.8820450557951
2023-09-01 11:35:00,169.88492231400863,170.28566369501766,170.58358460979866,170.8944041847293
2023-09-01 11:40:00,169.68479845116,170.28097799392623,170.5849560257103,170.8958258988745
2023-09-01 11:45:00,169.5701207319994,170.27420978021928,170.58764896008728,170.90294963610975
2023-09-01 11:50:00,169.47118309193937,170.2697291508726,170.59160378112426,170.915722894708
2023-09-01 11:55:00,169.48017742285396,170.26116807574124,170.5933701021989,170.92449844118784
2023-09-01 12:00:00,169.61509238657223,170.25911023967558,170.58964480860465,170.92680774891036
2023-09-01 12:05:00,169.74551018483308,170.25332823798874,170.5895112460213,170.93121376846335
2023-09-01 12:10:00,169.77699034303402,170.2487172463127,170.59228329231343,170.93501014336474
2023-09-01 12:15:00,169.94338546495322,170.24746550046768,170.5895596409897,170.94145621431662
2023-09-01 12:20:00,170.0209165974367,170.246224090758,170.59328629754458,170.95396068852918
2023-09-01 12:25:00,170.05581460138507,170.24193943771428,170.59513275648197,170.96196973740743
2023-09-01 12:30:00,170.12776924870153,170.23914356894,170.59393793528358,170.96416975831164
2023-09-01 12:35:00,170.13226641415872,170.2331035624064,170.59447649410794,170.96993644113437
2023-09-01 12:40:00,169.99276434167413,170.22826801492363,170.60147989749845,170.97448763455992
2023-09-01 12:45:00,169.9029109758378,170.2162321918799,170.595254061468,170.98018828304322
2023-09-01 12:50:00,170.03782593955603,170.2180428716094,170.60095400125664,170.99026438596988
2023-09-01 12:55:00,170.18173523418872,170.2131428462772,170.59916271534928,170.99212310858326
2023-09-01 13:00:00,170.28067287424875,170.20853398905132,170.6035402337822,171.00181038665863
2023-09-01 13:05:00,169.97639465940964,170.205136143218,170.60229804736343,171.00725028061416
2023-09-01 13:10:00,169.956876961325,170.19309872071955,170.6044955466228,171.00876882785647
2023-09-01 13:15:00,170.06480893229968,170.18864849808938,170.6016427332348,171.01626405746757
