date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2019-09-03,2018-03-05,2019-09-03,378,0.11766298397732258,3.055177132464432,0.5123311582778216,3.715041552086296,-0.9899163161107404,0.03571348006955407,4.0,0.0024676416120326117,0.08016679755261766,0.005697166804941256
