date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2014-01-02,2012-07-03,2014-01-02,379,0.2676977919169034,0.21762627036309584,3.9894459102902373,0.025837165628138942,0.07279439743516591,0.0288963035573353,0.02995361293261818,0.03314043034172531,24,True,True
