date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2008-08-01,2007-02-02,2008-08-01,378,0.44773256290249497,20.0,0.2546890503671517,3.0,0.35358689641308144,0.3569781025760281,-2.5576237520733973,22.557623752073397,0.22581195002309748,0.16148338072288443,8,True,False
2008-08-31,2007-03-01,2008-08-29,380,0.4807601344366089,20.0,0.261062861325427,3.0,0.3595309056147234,0.22217378791050288,2.576475300370149,17.42352469962985,0.29966710619806225,0.10949553268560332,6,True,False
2008-09-30,2007-04-02,2008-09-30,379,0.4013054980506417,20.0,0.3002180243884589,3.0,0.3084407658041468,0.7640680689138307,8.766315553787988,11.233684446212012,0.5344960966741276,0.38096990174615486,8,True,False
2008-10-31,2007-05-01,2008-10-31,382,-0.045528988396099,20.0,0.30683156382483673,3.0,0.21254655382129917,0.9964026996212568,8.075836581193037,11.924163418806963,0.5146383071887417,1.1426986425802697,6,True,False
2008-11-30,2007-05-31,2008-11-28,380,-0.32646886427451316,20.0,0.35550548812836535,3.0,0.16808726697131804,1.0091415763860052,15.195687028054815,4.804312971945185,1.4799430853249644,0.9955031562630198,6,True,False
2008-12-31,2007-07-02,2008-12-31,380,-0.19113417484327366,20.0,0.37570898624833643,3.0,0.1705042838050143,0.41184818453672856,13.490516629029733,6.509483370970267,1.1543434857637107,0.3079307076177763,6,True,False
2009-01-31,2007-08-01,2009-01-30,379,-0.19224216685501763,20.0,0.37447311608473866,3.0,0.08548101697522045,0.662561518241056,-3.442002776601276,23.442002776601278,0.3194890126525541,0.9888313835903736,6,True,False
2009-02-28,2007-08-29,2009-02-27,378,-0.10831508332256545,20.0,0.3822181162950282,3.0,0.06648122655364623,0.5714213430183067,0.427573997690364,19.572426002309637,0.39056795131060884,0.4045221542965792,6,True,False
2009-03-31,2007-10-01,2009-03-31,378,-0.15849490049024162,20.0,0.39866598400478775,3.0,0.08132324788663568,0.356101278850279,1.6268306265485624,18.37316937345144,0.43396539366892856,0.21998001325398595,24,True,False
2009-04-30,2007-10-31,2009-04-30,377,-0.061198416689022185,20.0,0.38520979905949465,3.0,0.08751381809426274,0.1419978327702147,-10.360775387984404,30.360775387984404,0.2537549151079623,0.21538410748333794,6,True,False
2009-05-31,2007-12-03,2009-05-29,375,-0.10041830474757724,20.0,0.38278660493984096,3.0,0.08295643497281609,0.11692929414779463,-18.062871708409244,38.06287170840925,0.20113385446704052,0.10480953873045042,6,True,False
2009-06-30,2007-12-31,2009-06-30,378,-0.08087308528897763,20.0,0.38187826727038354,3.0,0.08619770035249898,0.09002606576820492,-1.4775822827200191,21.477582282720018,0.35560638273296447,0.0001,6,True,False
2009-07-31,2008-02-01,2009-07-31,378,0.06579829329926017,20.0,0.38083962651837966,3.0,0.09834482372949085,0.21954810648538675,-29.092445815545435,49.09244581554543,0.15515202805307549,0.1311459701618797,6,True,False
