date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2008-08-01,2007-02-02,2008-08-01,378,0.44773256290249497,20.0,0.2546890503671517,3.0,0.35358689641308144,0.3569781025760281,4.0,0.10642237000325605,0.13040043722097946,0.12178874719635568,-40.0,60.0,0.0848963501223839,0.20232426984405824,-0.16389397834500222,-0.1439203356414217,8,True,False,True
2008-08-31,2007-03-01,2008-08-29,380,0.4807601344366089,20.0,0.261062861325427,3.0,0.3595309056147234,0.22217378791050288,3.9789473684210526,0.10642237000325605,0.13040043722097946,0.12178874719635568,-10.078059987797936,30.078059987797936,0.17359022585321987,0.06319725744156494,-0.08649787741761322,-0.07503163347320718,6,True,False,True
2008-09-30,2007-04-02,2008-09-30,379,0.4013054980506417,20.0,0.3002180243884589,3.0,0.3084407658041468,0.7640680689138307,3.9894459102902373,0.07800588664077719,0.15990698971677925,0.09504012816270224,-5.312792975026439,25.31279297502644,0.2372065577154236,0.282190647436663,-0.20560946662123608,-0.1753731878862148,8,True,False,True
2008-10-31,2007-05-01,2008-10-31,382,-0.045528988396099,20.0,0.30683156382483673,3.0,0.21254655382129917,0.9964026996212568,5.277486910994765,0.013322843260847941,0.14710929970879608,0.024437228343605177,-38.45433398934903,58.45433398934903,0.10498163023489225,1.4802466279214848,-0.33267936055417,-0.27519946601818657,6,True,False,True
2008-11-30,2007-05-31,2008-11-28,380,-0.32646886427451316,20.0,0.35550548812836535,3.0,0.16808726697131804,1.0091415763860052,4.6421052631578945,0.030459881322012303,0.15144266049199198,0.042818685009046176,6.771575066492311,13.22842493350769,0.5374872517556758,0.5843543998991969,-0.3938927257595345,-0.31779514070858905,6,True,False,True
2008-12-31,2007-07-02,2008-12-31,380,-0.19113417484327366,20.0,0.37570898624833643,3.0,0.1705042838050143,0.41184818453672856,3.9789473684210526,0.0163123892062364,0.16075006196477,0.029664149287896846,1.1788917536511272,18.821108246348874,0.3992421501759553,0.20833684698872956,-0.25485001636485577,-0.21488865080763853,6,True,False,True
2009-01-31,2007-08-01,2009-01-30,379,-0.19224216685501763,20.0,0.37447311608473866,3.0,0.08548101697522045,0.662561518241056,3.9894459102902373,0.006936379302479534,0.14769390902050977,0.01800326427825194,-40.0,60.0,0.12482437202824623,1.3266221796816822,-0.26948896172020426,-0.2278544545407295,6,True,False,True
2009-02-28,2007-08-29,2009-02-27,378,-0.10831508332256545,20.0,0.3822181162950282,3.0,0.06648122655364623,0.5714213430183067,4.0,0.006936379302479534,0.14769390902050977,0.01800326427825194,-35.38895116922056,55.38895116922056,0.13801240436104356,0.5218184530159538,-0.23140703319718955,-0.1978825920008761,6,True,False,True
2009-03-31,2007-10-01,2009-03-31,378,-0.15849490049024162,20.0,0.39866598400478775,3.0,0.08132324788663568,0.356101278850279,3.3333333333333335,0.031786186903922056,0.1504510432615306,0.04404641273308263,-36.656691914933965,56.656691914933965,0.14073041348879198,0.17278664347600378,-0.274270941320159,-0.23122211174221474,24,True,False,True
2009-04-30,2007-10-31,2009-04-30,377,-0.061198416689022185,20.0,0.38520979905949465,3.0,0.08751381809426274,0.1419978327702147,2.673740053050398,0.07166740808171221,0.13991882125158078,0.08486553273821462,-40.0,60.0,0.12840326635316487,0.25462478331975164,-0.20539141303645186,-0.1776611764593622,6,True,False,True
2009-05-31,2007-12-03,2009-05-29,375,-0.10041830474757724,20.0,0.38278660493984096,3.0,0.08295643497281609,0.11692929414779463,3.36,0.03387139472442315,0.14773506873402037,0.04580217235835993,-40.0,60.0,0.127595534979947,0.06626997359276292,-0.09507191110436589,-0.08071500076221672,6,True,False,True
2009-06-30,2007-12-31,2009-06-30,378,-0.08087308528897763,20.0,0.38187826727038354,3.0,0.08619770035249898,0.09002606576820492,3.3333333333333335,0.03387139472442315,0.14773506873402037,0.04580217235835993,-19.599620163138802,39.5996201631388,0.19286966172764147,0.0001,-0.14780049363241293,-0.12793181852550628,6,True,False,True
2009-07-31,2008-02-01,2009-07-31,378,0.06579829329926017,20.0,0.38083962651837966,3.0,0.09834482372949085,0.21954810648538675,3.3333333333333335,0.03387139472442315,0.14773506873402037,0.04580217235835993,-40.0,60.0,0.12694654217279322,0.015093880646852836,-0.03853098972280662,-0.027240269862274458,6,True,False,True
