ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
AAPL,2023-03-10 09:59:00,2023-03-10 09:59:00,150.42471691622444,150.0,21,21,2023-03-31 00:00:00,2023-03-10 15:59:00,360,360,0.0501,4.625,1.0445761220938046,-3.5804238779061954,0.3779,319.61
AAPL,2023-03-10 10:59:00,2023-03-10 10:59:00,151.11268841405524,150.0,21,21,2023-03-31 00:00:00,2023-03-10 15:59:00,300,300,0.0501,4.625,1.4703085225053947,-3.1546914774946053,0.5409,221.1919
AAPL,2023-03-10 11:59:00,2023-03-10 11:59:00,150.50004226270232,150.0,21,21,2023-03-31 00:00:00,2023-03-10 15:59:00,240,240,0.0501,4.625,1.0384295968318187,-3.5865704031681815,0.4457,198.0495
AAPL,2023-03-10 12:59:00,2023-03-10 12:59:00,149.81679115325068,150.0,21,21,2023-03-31 00:00:00,2023-03-10 15:59:00,180,180,0.0501,4.625,0.5639457548861657,-4.0610542451138345,0.2609,164.964
AAPL,2023-03-10 13:59:00,2023-03-10 13:59:00,148.84288464018996,150.0,21,21,2023-03-31 00:00:00,2023-03-10 15:59:00,120,120,0.0501,4.625,0.13804257356748584,-4.4869574264325145,0.1061,117.4238
AAPL,2023-03-10 14:59:00,2023-03-10 14:59:00,149.29483671905703,150.0,21,21,2023-03-31 00:00:00,2023-03-10 15:59:00,60,60,0.0501,4.625,0.1336486720747415,-4.491351327925258,0.1836,58.0134
