date,ticker,mu,sigma,lam,mu_j,kappa,sigma_j
2008-01-02,AAPL,0.7481422179251709,0.41677867201778396,1.984251968503937,0.10017073341069183,0.10535962378461439,0.0
2008-01-02,MSFT,0.1702779367682945,0.2289211398761646,1.984251968503937,0.09078180019181259,0.09503004384321989,0.0
2008-01-02,SPY,-0.09750293755582676,0.1946641180565994,0.0,0.0,0.0,0.0
2008-03-25,AAPL,-0.14582574162752884,0.3711746687337673,4.064516129032258,-0.00619869473177781,0.005128868357051175,0.15042908790095094
2008-03-25,MSFT,-0.06132199327432744,0.21912028851946092,4.064516129032258,0.011277987105574816,0.01775461550658841,0.112435370726933
2008-03-25,SPY,-0.3195309441610054,0.2100894146919175,2.032258064516129,0.04134868233097411,0.042215444307393435,0.0
2008-06-12,AAPL,0.03215268444101311,0.4200560375099809,2.016,-0.11256812287424744,-0.10646352523776614,0.0
2008-06-12,MSFT,-0.12214776016071444,0.28152063304627106,4.032,-0.06608886206576536,-0.06394804395592402,0.0030221233507500816
2008-06-12,SPY,-0.29434608248736593,0.19893668492505345,2.016,0.04134868233097411,0.042215444307393435,0.0
2008-09-02,AAPL,0.5604206602979156,0.38225600402424553,0.0,0.0,0.0,0.0
2008-09-02,MSFT,0.260277364213354,0.29456688243714846,3.9375,-0.06308346299697032,-0.06113418200368814,0.0012281527726833413
2008-09-02,SPY,-0.16143601224686124,0.20059726214582568,1.96875,0.04134868233097411,0.042215444307393435,0.0
2008-11-19,AAPL,-1.364709090270221,0.4467376564564388,3.906976744186047,-0.033637911275697374,-0.006773938065377516,0.23169344381070442
2008-11-19,MSFT,-1.2532515657807184,0.48371370145406195,1.9534883720930234,0.1706253854610824,0.18604635558015614,0.0
2008-11-19,SPY,-1.1947899284242507,0.34483896017464005,7.813953488372094,0.006320123685817913,0.013009663275904026,0.11494033931290584
2009-02-11,AAPL,-0.7724000085074687,0.6491429657129638,1.984251968503937,-0.19746991655071078,-0.17919516710312466,0.0
2009-02-11,MSFT,-0.8235576074398598,0.4862469801420903,3.968503937007874,0.023023472568478365,0.04582892146150863,0.20874062704493285
2009-02-11,SPY,-1.1123496375205786,0.5321517112146154,1.984251968503937,0.10939778703775804,0.11560603570970307,0.0
2009-05-04,AAPL,0.11484173189553812,0.4985150567238474,2.048780487804878,0.11829412407939743,0.12557512143232463,0.0
2009-05-04,MSFT,-0.27202344292083747,0.4664332349029799,4.097560975609756,-0.004444760650462509,0.01003738027489498,0.16989467909227948
2009-05-04,SPY,-0.01977094238638347,0.4476631041126938,2.048780487804878,-0.09293279286004807,-0.08874525893687646,0.0
2009-07-23,AAPL,1.1693523688803407,0.36904531402898705,0.0,0.0,0.0,0.0
2009-07-23,MSFT,0.46123771709554195,0.357821749634629,4.032,0.09207743057268947,0.0965186779166598,0.01121537175114149
2009-07-23,SPY,0.18656267433601553,0.3152460646071609,2.016,0.06852851110111491,0.0709311579422438,0.0
2009-10-12,AAPL,0.7976128705187768,0.251007979752353,1.96875,0.06540482281508297,0.06759112216020302,0.0
2009-10-12,MSFT,0.5325244828331499,0.16689634758381344,3.9375,0.006924814756015918,0.015711421412633708,0.13163935591062695
2009-10-12,SPY,0.5392658774557453,0.20221715948179664,1.96875,-0.043612755776667456,-0.04267539587417091,0.0
2009-12-31,AAPL,0.7712127781152978,0.25082503589566,0.0,0.0,0.0,0.0
2009-12-31,MSFT,0.5848784090824708,0.15155091743715993,3.9375,-0.016887470728097487,-0.012016248859991863,0.09796369882789378
2009-12-31,SPY,0.3797123397642409,0.1685951080327187,0.0,0.0,0.0,0.0
