Datetime,Open,High,Low,Close,Volume
2023-03-08 09:30:00,152.77,153.02,152.52,152.99,849313
2023-03-08 09:31:00,152.98,153.1,152.79,152.89,252664
2023-03-08 09:32:00,152.93,153.036,152.76,152.89,238067
2023-03-08 09:33:00,152.885,152.885,152.65,152.77,248146
2023-03-08 09:34:00,152.76,152.99,152.71,152.71,242030
2023-03-08 09:35:00,152.72,152.9101,152.66,152.705,176404
2023-03-08 09:36:00,152.71,152.885,152.62,152.87,189217
2023-03-08 09:37:00,152.86,153.03,152.74,152.98,355115
2023-03-08 09:38:00,152.9881,153.05,152.82,152.9334,211866
2023-03-08 09:39:00,152.93,153.07,152.93,152.98,222743
2023-03-08 09:40:00,152.988,153.02,152.64,152.84,244728
2023-03-08 09:41:00,152.8401,152.97,152.76,152.825,196481
2023-03-08 09:42:00,152.82,152.82,152.6801,152.7355,117528
2023-03-08 09:43:00,152.74,152.7695,152.5784,152.6101,241112
2023-03-08 09:44:00,152.6132,152.7203,152.335,152.3646,237483
2023-03-08 09:45:00,152.37,152.6288,152.3,152.62,164726
2023-03-08 09:46:00,152.6158,152.775,152.5,152.5513,160436
2023-03-08 09:47:00,152.56,152.605,152.38,152.4129,135198
2023-03-08 09:48:00,152.41,152.6354,152.41,152.49,123346
2023-03-08 09:49:00,152.51,152.58,152.41,152.45,90527
2023-03-08 09:50:00,152.44,152.65,152.42,152.5899,92580
2023-03-08 09:51:00,152.6,152.66,152.55,152.64,117163
2023-03-08 09:52:00,152.63,152.68,152.34,152.4099,140395
2023-03-08 09:53:00,152.4081,152.5,152.3614,152.468,86834
2023-03-08 09:54:00,152.475,152.53,152.43,152.46,81958
2023-03-08 09:55:00,152.46,152.67,152.44,152.6,130335
2023-03-08 09:56:00,152.61,152.64,152.55,152.57,98257
2023-03-08 09:57:00,152.57,152.84,152.53,152.81,184488
2023-03-08 09:58:00,152.806,152.86,152.74,152.78,126191
2023-03-08 09:59:00,152.78,152.79,152.63,152.65,136125
2023-03-08 10:00:00,152.66,152.79,152.09,152.2296,445219
2023-03-08 10:01:00,152.21,152.21,151.83,151.9201,279790
2023-03-08 10:02:00,151.92,152.35,151.84,152.31,178162
2023-03-08 10:03:00,152.3299,152.46,152.13,152.2099,217585
2023-03-08 10:04:00,152.22,152.5,152.18,152.35,125333
2023-03-08 10:05:00,152.35,152.44,152.2905,152.31,108081
2023-03-08 10:06:00,152.3,152.34,152.18,152.27,139675
2023-03-08 10:07:00,152.26,152.44,152.15,152.4,144811
2023-03-08 10:08:00,152.4,152.435,152.25,152.25,94810
2023-03-08 10:09:00,152.2773,152.69,152.185,152.54,186328
2023-03-08 10:10:00,152.56,152.8,152.49,152.75,163962
2023-03-08 10:11:00,152.76,152.9,152.58,152.64,165522
2023-03-08 10:12:00,152.67,152.89,152.595,152.8557,139833
2023-03-08 10:13:00,152.85,152.92,152.67,152.71,130284
2023-03-08 10:14:00,152.69,152.75,152.56,152.68,103960
2023-03-08 10:15:00,152.69,152.7385,152.52,152.533,119864
2023-03-08 10:16:00,152.555,152.6,152.45,152.52,116217
2023-03-08 10:17:00,152.5138,152.62,152.5,152.58,69554
2023-03-08 10:18:00,152.58,152.6699,152.34,152.3745,127042
2023-03-08 10:19:00,152.38,152.48,152.3558,152.48,80255
2023-03-08 10:20:00,152.48,152.54,152.3665,152.38,114014
2023-03-08 10:21:00,152.3736,152.38,152.18,152.3,127355
2023-03-08 10:22:00,152.31,152.78,152.28,152.66,198882
2023-03-08 10:23:00,152.65,152.98,152.58,152.98,189954
2023-03-08 10:24:00,152.97,153.04,152.88,152.95,323139
2023-03-08 10:25:00,152.96,152.9799,152.73,152.85,155649
2023-03-08 10:26:00,152.87,152.94,152.72,152.86,124281
2023-03-08 10:27:00,152.855,152.9199,152.66,152.7,115112
2023-03-08 10:28:00,152.76,152.76,152.56,152.71,104146
2023-03-08 10:29:00,152.72,152.7799,152.62,152.6392,69652
2023-03-08 10:30:00,152.64,152.71,152.52,152.66,90901
2023-03-08 10:31:00,152.67,152.95,152.65,152.7,179216
2023-03-08 10:32:00,152.71,152.82,152.615,152.79,122641
2023-03-08 10:33:00,152.78,153.02,152.7601,153.01,196416
2023-03-08 10:34:00,153.0001,153.14,152.96,153.0921,216504
2023-03-08 10:35:00,153.1,153.15,153.0,153.12,121330
2023-03-08 10:36:00,153.11,153.21,153.05,153.1148,130651
2023-03-08 10:37:00,153.12,153.19,152.95,152.95,95380
2023-03-08 10:38:00,152.9583,153.11,152.94,153.064,76035
2023-03-08 10:39:00,153.1,153.14,152.86,152.9252,146834
2023-03-08 10:40:00,152.925,152.98,152.83,152.8913,96440
2023-03-08 10:41:00,152.91,152.92,152.77,152.88,88559
2023-03-08 10:42:00,152.8707,152.99,152.86,152.88,58765
2023-03-08 10:43:00,152.89,152.92,152.82,152.84,57592
2023-03-08 10:44:00,152.83,152.9,152.79,152.84,81343
2023-03-08 10:45:00,152.85,152.882,152.73,152.805,80091
2023-03-08 10:46:00,152.82,152.84,152.68,152.72,80584
2023-03-08 10:47:00,152.7186,152.84,152.61,152.65,100660
2023-03-08 10:48:00,152.64,152.666,152.5586,152.575,86609
2023-03-08 10:49:00,152.57,152.57,152.36,152.4,119557
2023-03-08 10:50:00,152.41,152.57,152.33,152.53,140885
2023-03-08 10:51:00,152.54,152.6,152.36,152.416,92658
2023-03-08 10:52:00,152.39,152.44,152.33,152.39,90119
2023-03-08 10:53:00,152.39,152.55,152.3696,152.46,88898
2023-03-08 10:54:00,152.47,152.5769,152.47,152.5413,66500
2023-03-08 10:55:00,152.55,152.589,152.5024,152.565,57434
2023-03-08 10:56:00,152.5682,152.61,152.5201,152.55,55162
2023-03-08 10:57:00,152.5501,152.56,152.48,152.53,70983
2023-03-08 10:58:00,152.52,152.6599,152.52,152.585,87680
2023-03-08 10:59:00,152.5801,152.6499,152.5649,152.61,63943
2023-03-08 11:00:00,152.6,152.68,152.55,152.6559,76610
2023-03-08 11:01:00,152.65,152.65,152.53,152.5986,63567
2023-03-08 11:02:00,152.595,152.61,152.5,152.5711,48695
2023-03-08 11:03:00,152.57,152.76,152.57,152.72,81764
2023-03-08 11:04:00,152.715,152.7251,152.61,152.6559,48137
2023-03-08 11:05:00,152.67,152.84,152.6615,152.84,95906
2023-03-08 11:06:00,152.8335,152.92,152.825,152.86,103864
2023-03-08 11:07:00,152.86,152.965,152.83,152.935,136287
2023-03-08 11:08:00,152.93,153.02,152.85,152.9092,162118
2023-03-08 11:09:00,152.91,152.91,152.8,152.83,86492
2023-03-08 11:10:00,152.83,152.92,152.81,152.91,59099
2023-03-08 11:11:00,152.91,152.915,152.83,152.845,63681
2023-03-08 11:12:00,152.84,152.8501,152.68,152.82,100494
2023-03-08 11:13:00,152.8195,152.9099,152.812,152.8901,74389
2023-03-08 11:14:00,152.91,152.9199,152.81,152.85,51444
2023-03-08 11:15:00,152.84,152.895,152.81,152.8867,54190
2023-03-08 11:16:00,152.89,152.93,152.78,152.8,74718
2023-03-08 11:17:00,152.7978,152.82,152.75,152.78,49724
2023-03-08 11:18:00,152.775,152.775,152.66,152.76,64407
2023-03-08 11:19:00,152.755,152.82,152.69,152.7195,52884
2023-03-08 11:20:00,152.71,152.73,152.6426,152.69,54017
2023-03-08 11:21:00,152.6901,152.78,152.67,152.71,68873
2023-03-08 11:22:00,152.71,152.76,152.68,152.7,58878
2023-03-08 11:23:00,152.7,152.75,152.66,152.735,52461
2023-03-08 11:24:00,152.74,152.76,152.64,152.65,59976
2023-03-08 11:25:00,152.65,152.68,152.57,152.67,93316
2023-03-08 11:26:00,152.68,152.72,152.64,152.645,56428
2023-03-08 11:27:00,152.65,152.73,152.63,152.68,42112
2023-03-08 11:28:00,152.67,152.67,152.55,152.6,48428
2023-03-08 11:29:00,152.6,152.61,152.5,152.59,96940
2023-03-08 11:30:00,152.6,152.615,152.47,152.4793,79702
2023-03-08 11:31:00,152.4869,152.49,152.35,152.4851,120081
2023-03-08 11:32:00,152.46,152.5199,152.43,152.489,81812
2023-03-08 11:33:00,152.48,152.565,152.44,152.5435,83993
2023-03-08 11:34:00,152.54,152.55,152.48,152.5192,66299
2023-03-08 11:35:00,152.5112,152.5185,152.38,152.47,160689
2023-03-08 11:36:00,152.47,152.5,152.4101,152.47,95781
2023-03-08 11:37:00,152.46,152.5,152.44,152.47,58402
2023-03-08 11:38:00,152.481,152.585,152.455,152.57,64961
2023-03-08 11:39:00,152.59,152.69,152.59,152.69,71836
2023-03-08 11:40:00,152.69,152.76,152.6842,152.7529,106846
2023-03-08 11:41:00,152.75,152.94,152.7401,152.94,88129
2023-03-08 11:42:00,152.935,152.98,152.915,152.96,91788
2023-03-08 11:43:00,152.96,153.06,152.96,152.9934,114491
2023-03-08 11:44:00,153.0,153.005,152.93,152.94,67393
2023-03-08 11:45:00,152.93,152.9768,152.88,152.915,73063
2023-03-08 11:46:00,152.9175,153.02,152.9,152.935,85134
2023-03-08 11:47:00,152.939,153.02,152.93,153.005,54268
2023-03-08 11:48:00,153.005,153.3,153.0,153.24,228408
2023-03-08 11:49:00,153.23,153.39,153.21,153.38,121054
2023-03-08 11:50:00,153.378,153.42,153.27,153.35,99705
