date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2019-09-03,2018-03-05,2019-09-03,378,0.05136115058329398,19.999999999642696,0.030400769607087572,2.723327126352243,-0.9257579452908044,0.04335592505136888,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2019-09-30,2018-04-02,2019-09-30,378,0.07959802138718312,1.4345732366475663,0.25389737743718865,3.990850585880121,-0.9340375035383838,0.023687298335466088,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2019-10-31,2018-05-01,2019-10-31,380,0.09083054650259503,0.19305684306057047,0.5512218380353942,1.3264654016218032,-0.9240263677732876,0.007115882827613316,4.6421052631578945,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2019-11-30,2018-05-31,2019-11-29,379,0.09451832208601132,2.34225716436031,0.0001000000002963337,0.21161147662845156,-0.9899999999999983,0.003548628196903278,4.654353562005277,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2019-12-31,2018-07-02,2019-12-31,378,0.11465244724177144,0.3762092024195269,0.26783490745154787,1.1404773994857198,-0.9490455746642985,0.004898395173735704,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2020-01-31,2018-08-01,2020-01-31,378,0.0900791117221645,3.55425632629314,0.06890330035591194,3.998316771617582,-0.9401072294788848,0.040711482711460446,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725
2020-02-29,2018-08-30,2020-02-28,376,0.009074817363094113,19.999999999849905,0.00847874807147382,3.9999999999963265,-0.6842006116526466,0.1322731994986116,6.031914893617021,-0.017201229778129386,0.03351543268602534,-0.016501914391744976
2020-03-31,2018-10-01,2020-03-31,377,-0.08041562385818661,19.999999993344247,0.13561914231479041,3.999999998364719,-0.989999997161921,0.6385285242890717,5.347480106100796,-0.007596881575928971,0.09060246758215026,-0.003486386402282049
2020-04-30,2018-10-31,2020-04-30,376,0.0547908300227558,19.99819056922735,0.03427978716319944,3.8273094510809984,-0.9563378873742834,0.05679444886309751,5.361702127659575,0.007512811110242823,0.09202842781772656,0.011816698882818777
2020-05-31,2018-12-03,2020-05-29,374,0.0654940459100358,19.30834138766056,0.010159530374104922,2.0909440122015415,-0.9876818316372795,0.04027320427254033,5.390374331550802,0.007512811110242823,0.09202842781772656,0.011816698882818777
2020-06-30,2018-12-31,2020-06-30,378,0.14726591188398727,19.301846429275038,0.008527670869127157,2.106387342400573,-0.9883026184489472,0.03989130013116526,6.0,-3.333023702930168e-05,0.08901166119601568,0.003935933197690034
2020-07-31,2019-02-01,2020-07-31,378,0.12678927654672317,19.29762819090969,0.006850238339013176,2.1076439582854785,-0.9886726506844192,0.04200255412553215,6.0,-3.333023702930168e-05,0.08901166119601568,0.003935933197690034
2020-08-31,2019-03-01,2020-08-31,380,0.15116065349257013,19.293617974689823,0.004649854655945733,2.1016067595288392,-0.9890873534035011,0.04065156658447697,5.968421052631579,-3.333023702930168e-05,0.08901166119601568,0.003935933197690034
