ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
SPY,2023-03-06 09:59:00,2023-03-06 09:59:00,400.9289581289359,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,384,384,0.0493,8.41,0.271641693018457,-8.138358306981543,0.0853,378.9505
SPY,2023-03-06 10:59:00,2023-03-06 10:59:00,401.8082628406843,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,372,372,0.0493,8.41,0.4576240909639022,-7.952375909036098,0.0997,370.0554
SPY,2023-03-06 11:59:00,2023-03-06 11:59:00,401.9465959788397,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,360,360,0.0493,8.41,0.4678270259902829,-7.942172974009718,0.1948,356.8142
SPY,2023-03-06 12:59:00,2023-03-06 12:59:00,401.01788657489334,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,348,348,0.0493,8.41,0.2246873150285158,-8.185312684971484,0.0659,345.0593
SPY,2023-03-06 13:59:00,2023-03-06 13:59:00,400.03473320014405,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,336,336,0.0493,8.41,0.09221363038336432,-8.317786369616636,0.0479,333.4352
SPY,2023-03-06 14:59:00,2023-03-06 14:59:00,399.9013405312082,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,324,324,0.0493,8.41,0.07250968893956967,-8.33749031106043,0.039,321.979
SPY,2023-03-06 15:59:00,2023-03-06 15:59:00,399.64443613177616,404.0,31,31,2023-04-06 00:00:00,2023-03-10 15:59:00,312,312,0.0493,8.41,0.05292375841993644,-8.357076241580064,0.0388,311.1646
SPY,2023-03-07 09:59:00,2023-03-07 09:59:00,399.74052636873296,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,306,306,0.0504,8.58,2.2623066493861654,-6.317693350613835,0.5502,247.9347
SPY,2023-03-07 10:59:00,2023-03-07 10:59:00,395.8482786223862,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,294,294,0.0504,8.58,0.3097536197315543,-8.270246380268446,0.1142,287.9653
SPY,2023-03-07 11:59:00,2023-03-07 11:59:00,395.3243297994758,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,282,282,0.0504,8.58,0.19941063965099134,-8.380589360349008,0.0712,277.9688
SPY,2023-03-07 12:59:00,2023-03-07 12:59:00,395.7691920076072,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,270,270,0.0504,8.58,0.2640792317912569,-8.315920768208743,0.1172,263.1695
SPY,2023-03-07 13:59:00,2023-03-07 13:59:00,393.8380945912421,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,258,258,0.0504,8.58,0.04149609489263803,-8.538503905107362,0.0257,257.0785
SPY,2023-03-07 14:59:00,2023-03-07 14:59:00,393.20381994071494,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,246,246,0.0504,8.58,0.019439418026380446,-8.56056058197362,0.0163,245.6411
SPY,2023-03-07 15:59:00,2023-03-07 15:59:00,393.71294002335446,398.0,30,30,2023-04-06 00:00:00,2023-03-10 15:59:00,234,234,0.0504,8.58,0.02787224679861584,-8.552127753201384,0.018,233.4112
