ticker,date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.14212022407276428,195.38260438241787,0.06798829078307328,5.149208705382586,-0.1464576055323364,0.0982495010220804,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-03,2012-07-05,2013-01-03,127,-0.19103551102765115,197.63715919547352,0.06804414655381907,5.180959210258181,-0.13889082107005213,0.09960672507459804,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-04,2012-07-05,2013-01-04,128,-0.24601892992904872,198.38711995214425,0.06910021456167413,5.2309060550631905,-0.15306741501966387,0.10915435974073347,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-07,2012-07-09,2013-01-07,127,-0.2815237832430323,200.73040228697118,0.06902186636528466,5.258724423828265,-0.1520069933590113,0.1057711322944992,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-08,2012-07-09,2013-01-08,128,-0.2739151087633154,200.08618739992107,0.06848851564101545,5.2299545823928595,-0.15206923715098264,0.10295177537732854,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-09,2012-07-10,2013-01-09,128,-0.33168717126687763,200.38906235847844,0.06863976089884348,5.239687350793492,-0.15560910293985789,0.09788127859856603,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-10,2012-07-11,2013-01-10,128,-0.2884575353135439,200.80653206897443,0.06877046067133896,5.250133790737659,-0.1567150604213063,0.09920268707028858,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-11,2012-07-12,2013-01-11,128,-0.28828981160120826,200.89951591617012,0.06876838353010331,5.251269885874686,-0.1558844999422218,0.0940564883548473,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-14,2012-07-16,2013-01-14,127,-0.3655838486995396,204.91653210486749,0.07160026620083809,5.41160766560992,-0.19022749023181465,0.1096372032726084,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-15,2012-07-16,2013-01-15,128,-0.426797636380698,198.28803399141862,0.07308739255585184,5.378361304534192,-0.17933341026999902,0.11832673383922299,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-16,2012-07-17,2013-01-16,128,-0.3518607428321747,188.88743084856748,0.07637505057176139,5.366087762150308,-0.15140343424756922,0.12057876018247025,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-17,2012-07-18,2013-01-17,128,-0.3654806059239766,198.253056499877,0.07646646198795827,5.50080095057738,-0.1387147513949164,0.1174194887377779,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-18,2012-07-19,2013-01-18,128,-0.37393066818327014,197.85444705802723,0.07652110491034658,5.49723129557893,-0.14124472152637746,0.10792491694477016,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-22,2012-07-23,2013-01-22,127,-0.35125246033418467,197.51676276863574,0.07641818480746586,5.48884319847795,-0.1396316749260391,0.10654673870916549,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-23,2012-07-24,2013-01-23,127,-0.31311328498412744,198.37961616501445,0.07708033150236106,5.524599448887207,-0.13491278101213683,0.1095786479855531,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-24,2012-07-25,2013-01-24,127,-0.4374813247992144,219.6435369064814,0.08595424790676975,6.138657070016161,-0.25071623043642477,0.1095786479855531,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-25,2012-07-26,2013-01-25,127,-0.39658127301475565,213.86989223465557,0.08317302005655099,5.958631758190397,-0.2580846395422588,0.11615307276971149,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-28,2012-07-30,2013-01-28,126,-0.39002362208868513,213.60044454499302,0.08422210698726375,5.99231469866011,-0.2630681532522145,0.12212573346870864,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-29,2012-07-30,2013-01-29,127,-0.34942907367920184,213.61666674212233,0.08424492121018347,5.993353821771851,-0.2636516749177561,0.12396039782305797,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-30,2012-07-31,2013-01-30,127,-0.389493916393985,213.51024916891438,0.08370086754217783,5.972481723606796,-0.2728950514537791,0.12388652944923599,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-31,2012-08-01,2013-01-31,127,-0.44801834364506243,212.13500743273477,0.0823457385580414,5.904827601506394,-0.2757105161641364,0.122622151649772,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-01,2012-08-02,2013-02-01,127,-0.44323109596294197,212.11419533591305,0.08229498114435375,5.902717898416153,-0.2756630314456876,0.10026780925309689,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-04,2012-08-06,2013-02-04,126,-0.5276298863924569,213.29935869990484,0.08390683412126843,5.976871632896685,-0.28443316695040166,0.09623040931985531,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-05,2012-08-06,2013-02-05,127,-0.45388431114856426,211.66781186528792,0.08563322881697656,6.014908926345239,-0.26704467818114475,0.10856582519549486,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-06,2012-08-07,2013-02-06,127,-0.4783489455574492,214.7466068486732,0.08538874225745485,6.049840843275347,-0.2648151301545913,0.09900298118552568,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-07,2012-08-08,2013-02-07,127,-0.41396109064286574,216.64221158652785,0.08710547324255494,6.137263199594991,-0.2446506303971563,0.10888752840817414,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-08,2012-08-09,2013-02-08,127,-0.38165064453866737,217.9629569945065,0.0875139404857484,6.170359264551651,-0.2495745454285008,0.11126660555810979,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-11,2012-08-13,2013-02-11,126,-0.37838993269314647,218.6789192746104,0.08836745817338183,6.210550921777379,-0.2520236914639518,0.10957892235474297,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-12,2012-08-13,2013-02-12,127,-0.42654027242623505,219.19534462178947,0.08895969129054358,6.238681044748023,-0.2572747022990808,0.11549097074822971,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-13,2012-08-14,2013-02-13,127,-0.45711399985847545,220.31046758182978,0.08861243613614961,6.242310832774982,-0.25612571229313025,0.11508056120479468,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-14,2012-08-15,2013-02-14,127,-0.4643278748032535,220.30193590856072,0.08859960347687461,6.241737956213337,-0.256123842271974,0.09927464408064893,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-15,2012-08-16,2013-02-15,127,-0.4895590473733997,220.57065905123693,0.08898410105343137,6.259080903469799,-0.25776452830301694,0.08925327831406604,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-19,2012-08-20,2013-02-19,126,-0.5491767900095148,220.1446436329466,0.08886566170976105,6.248870680810119,-0.2707873501857749,0.06940593539449914,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-20,2012-08-21,2013-02-20,126,-0.6517414482596476,220.3966305611174,0.0887183550874581,6.247261741013684,-0.2804312256155708,0.07606987607636731,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-21,2012-08-22,2013-02-21,126,-0.6364475459872654,220.91241496021243,0.08841254218220433,6.243778484420813,-0.2825735693477482,0.07619346045286361,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-22,2012-08-23,2013-02-22,126,-0.6542208972959749,220.46678386054649,0.08788058390216753,6.21868467958524,-0.2828537954135166,0.0764579089743353,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-25,2012-08-27,2013-02-25,125,-0.6788892022549065,220.9276379735826,0.08907190442814793,6.26723355917978,-0.2898861420377439,0.0763660602506917,4.032,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-26,2012-08-27,2013-02-26,126,-0.6452921449646104,220.89452450549624,0.0887427334931806,6.255173531284553,-0.2901718261842427,0.07183434941008589,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-27,2012-08-28,2013-02-27,126,-0.7031338684276103,220.66079547611628,0.08823577854544079,6.233980461840075,-0.2895512944949947,0.0669942874553814,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-28,2012-08-29,2013-02-28,126,-0.7150284801984946,220.91057385349114,0.08833640236891527,6.241063365042269,-0.28936733008011734,0.0634624565126267,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-01,2012-09-04,2013-03-01,124,-0.7490688934301019,222.34148618745908,0.09064056267954311,6.342376723810166,-0.29648931640991544,0.07088789918395097,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-04,2012-09-05,2013-03-04,124,-0.829675843758142,222.266245414324,0.09144527071030913,6.369390381019285,-0.29499572947533065,0.07798944108901605,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-05,2012-09-06,2013-03-05,124,-0.7612925542673408,222.34085525343056,0.0927453418546488,6.415583697927347,-0.2915112175093651,0.0859351138458736,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-06,2012-09-07,2013-03-06,124,-0.8062460009954193,223.40412871751843,0.09291709541935435,6.4368575217563855,-0.2877879300997983,0.08026229184538773,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-07,2012-09-10,2013-03-07,124,-0.7952063862157844,222.31669085744076,0.09311182904272107,6.427897601136826,-0.28110106637152904,0.06757537680801254,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-08,2012-09-10,2013-03-08,125,-0.7833237339676892,221.79954993041554,0.09236914787476387,6.39476051821519,-0.28136139995782017,0.06764552223895451,4.032,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-11,2012-09-12,2013-03-11,124,-0.6993727937191929,220.9711992448723,0.09208283914633661,6.372908352220671,-0.2822652037891932,0.05974436068013096,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-12,2012-09-13,2013-03-12,124,-0.7729607102255782,221.0720249194552,0.09266889033258213,6.394614409156563,-0.28822000850901286,0.06297885886296309,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-13,2012-09-14,2013-03-13,124,-0.8136274585639691,221.3227135361922,0.0918834277056506,6.3710655475537274,-0.2873657649402207,0.06168945461690933,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-14,2012-09-17,2013-03-14,124,-0.8186621696359188,221.04753668463798,0.09177407041897379,6.363313542435825,-0.28691571087787093,0.05507181197502532,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-15,2012-09-17,2013-03-15,125,-0.7598112762832504,221.61072096791207,0.09235767168642879,6.391640755921553,-0.27428633873103303,0.06281674880283901,4.032,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-18,2012-09-19,2013-03-18,124,-0.5934779847537637,246.39572457493117,0.10343875422304695,7.132449586108665,-0.03839552245824268,0.07143889554837615,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-19,2012-09-20,2013-03-19,124,-0.5995702830018427,247.62688882708392,0.10345356829530296,7.150758715325434,-0.038190115759858576,0.06921561617813486,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-20,2012-09-21,2013-03-20,124,-0.6005164781360235,247.6418057173788,0.10346319301633362,7.15130672559565,-0.03818379869763477,0.0695532177318239,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-21,2012-09-24,2013-03-21,124,-0.6016454825421431,247.36961136458783,0.10345932668203787,7.147241935068984,-0.037459117153067774,0.06236555040028993,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-22,2012-09-24,2013-03-22,125,-0.5559978880607275,247.36622454727788,0.1034439097773191,7.146660470978881,-0.03352053865079843,0.06673463644694841,2.016,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-25,2012-09-26,2013-03-25,124,-0.4739157254518747,246.8626542427464,0.1026350268739185,7.11141434298713,-0.032314139938159146,0.065544591750949,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-26,2012-09-27,2013-03-26,124,-0.4591383790499063,246.03596225396532,0.10237247515800024,7.090410566428653,-0.0372063292383558,0.06202200672841368,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-27,2012-09-28,2013-03-27,124,-0.6972285078770142,222.24585164853733,0.0928239412156266,6.416930267166519,-0.2756628468137367,0.0644489165013228,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-28,2012-10-01,2013-03-28,124,-0.697156822678649,222.11141550530755,0.0928209197342455,6.41488477145495,-0.27717635711662764,0.06860588693028546,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-01,2012-10-02,2013-04-01,124,-0.589670636621626,246.38163106264204,0.10376166651332241,7.143369550152684,-0.04858467687900815,0.07993973594611102,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-04-02,2012-10-03,2013-04-02,124,-0.59142846595903,247.74780120554325,0.10375295289099695,7.1628461549858935,-0.05201758070684466,0.07244585256060503,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-04-03,2012-10-04,2013-04-03,124,-0.6121435883320028,247.36200929838816,0.10333196993704058,7.142731754920373,-0.05227697934340451,0.06555358896139493,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-04-04,2012-10-05,2013-04-04,124,-0.6182574170696981,246.76085620259514,0.10343518712185393,7.137609312472675,-0.049353748871788866,0.058588874349815766,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-04-05,2012-10-08,2013-04-05,124,-0.7445945969170983,222.78248798899583,0.09354398636846781,6.449543074590452,-0.2849757779595097,0.05797978207438041,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-08,2012-10-09,2013-04-08,124,-0.6838014221245253,221.98986647911738,0.09261647567658604,6.406062720734539,-0.28573917065210497,0.056997749001944445,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-09,2012-10-10,2013-04-09,124,-0.6725493385150338,221.92069566813424,0.09259580541506764,6.404349811102018,-0.2864703642706652,0.05695294749735555,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-10,2012-10-11,2013-04-10,124,-0.4992981920049293,245.76167391315232,0.10248201621368763,7.09024748977371,-0.04362696862203786,0.059445326079381786,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-04-11,2012-10-12,2013-04-11,124,-0.611965496779782,221.9662405951593,0.09248657900154883,6.401228160109008,-0.27567198330033393,0.053862392468672644,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
